time (s),leafValue( VT("/A0") "Design_Point" 1 ) (V),leafValue( VT("/A1") "Design_Point" 1 ) (V),leafValue( VT("/B0") "Design_Point" 1 ) (V),leafValue( VT("/B1") "Design_Point" 1 ) (V),leafValue( VT("/O0") "Design_Point" 1 ) (V),leafValue( VT("/O1") "Design_Point" 1 ) (V),leafValue( VT("/O2") "Design_Point" 1 ) (V),leafValue( VT("/O3") "Design_Point" 1 ) (V),leafValue( VT("/V01") "Design_Point" 1 ) (V),leafValue( VT("/V2") "Design_Point" 1 ) (V),leafValue( VT("/V3") "Design_Point" 1 ) (V)
100.4E-9,1.200,264.4E-3,1.200,0.000,1.200,1.200,75.85E-6,74.87E-6,1.200,35.06E-6,36.30E-6
100.4E-9,1.200,251.6E-3,1.200,0.000,1.200,1.200,77.64E-6,76.26E-6,1.200,36.38E-6,37.65E-6
100.4E-9,1.200,240.1E-3,1.200,0.000,1.200,1.200,79.29E-6,77.58E-6,1.200,37.63E-6,38.93E-6
100.4E-9,1.200,225.3E-3,1.200,0.000,1.200,1.200,81.36E-6,79.26E-6,1.200,39.26E-6,40.60E-6
100.4E-9,1.200,211.9E-3,1.200,0.000,1.200,1.200,83.05E-6,80.66E-6,1.200,40.70E-6,42.06E-6
100.4E-9,1.200,201.3E-3,1.200,0.000,1.200,1.200,84.23E-6,81.65E-6,1.200,41.77E-6,43.16E-6
100.4E-9,1.200,190.4E-3,1.200,0.000,1.200,1.200,85.33E-6,82.56E-6,1.200,42.80E-6,44.21E-6
100.4E-9,1.200,184.1E-3,1.200,0.000,1.200,1.200,85.91E-6,83.04E-6,1.200,43.36E-6,44.78E-6
100.4E-9,1.200,176.2E-3,1.200,0.000,1.200,1.200,86.62E-6,83.61E-6,1.200,44.04E-6,45.48E-6
100.4E-9,1.200,169.3E-3,1.200,0.000,1.200,1.200,87.19E-6,84.06E-6,1.200,44.61E-6,46.06E-6
100.4E-9,1.200,159.1E-3,1.200,0.000,1.200,1.200,87.91E-6,84.64E-6,1.200,45.39E-6,46.85E-6
100.4E-9,1.200,144.7E-3,1.200,0.000,1.200,1.200,88.64E-6,85.24E-6,1.200,46.34E-6,47.81E-6
100.4E-9,1.200,134.6E-3,1.200,0.000,1.200,1.200,89.01E-6,85.55E-6,1.200,46.91E-6,48.39E-6
100.4E-9,1.200,123.2E-3,1.200,0.000,1.200,1.200,89.38E-6,85.86E-6,1.200,47.49E-6,48.98E-6
100.4E-9,1.200,109.5E-3,1.200,0.000,1.200,1.200,89.75E-6,86.19E-6,1.200,48.13E-6,49.63E-6
100.4E-9,1.200,92.82E-3,1.200,0.000,1.200,1.200,90.15E-6,86.58E-6,1.200,48.86E-6,50.37E-6
100.4E-9,1.200,72.90E-3,1.200,0.000,1.200,1.200,90.49E-6,87.03E-6,1.200,49.70E-6,51.22E-6
100.4E-9,1.200,55.42E-3,1.200,0.000,1.200,1.200,90.64E-6,87.40E-6,1.200,50.40E-6,51.92E-6
100.4E-9,1.200,39.49E-3,1.200,0.000,1.200,1.200,90.64E-6,87.71E-6,1.200,50.98E-6,52.51E-6
100.4E-9,1.200,22.26E-3,1.200,0.000,1.200,1.200,90.54E-6,88.03E-6,1.200,51.54E-6,53.06E-6
100.4E-9,1.200,11.13E-3,1.200,0.000,1.200,1.200,90.44E-6,88.21E-6,1.200,51.84E-6,53.37E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,1.200,90.29E-6,88.35E-6,1.200,52.08E-6,53.61E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,1.200,90.44E-6,88.56E-6,1.200,52.29E-6,53.81E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,1.200,90.50E-6,88.81E-6,1.200,52.56E-6,54.09E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,1.200,90.54E-6,89.06E-6,1.200,52.76E-6,54.29E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,1.200,90.77E-6,89.37E-6,1.200,52.90E-6,54.43E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,1.200,91.21E-6,89.78E-6,1.200,53.02E-6,54.55E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,1.200,91.59E-6,90.09E-6,1.200,53.12E-6,54.65E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,1.200,92.31E-6,90.59E-6,1.200,53.29E-6,54.82E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,1.200,93.10E-6,91.09E-6,1.200,53.46E-6,55.00E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,1.200,94.30E-6,91.79E-6,1.200,53.69E-6,55.23E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,1.200,95.78E-6,92.63E-6,1.200,53.93E-6,55.48E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,1.200,97.54E-6,93.59E-6,1.200,54.18E-6,55.74E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,1.200,99.63E-6,94.69E-6,1.200,54.44E-6,56.01E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,1.200,102.3E-6,96.05E-6,1.200,54.74E-6,56.33E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,1.200,105.8E-6,97.73E-6,1.200,55.10E-6,56.69E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,1.200,109.7E-6,99.57E-6,1.200,55.51E-6,57.13E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,1.200,112.6E-6,100.9E-6,1.200,55.89E-6,57.53E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,1.200,114.5E-6,101.8E-6,1.200,56.11E-6,57.77E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,1.201,116.1E-6,102.5E-6,1.200,56.23E-6,57.89E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,1.202,117.5E-6,103.1E-6,1.200,56.19E-6,57.86E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,1.203,118.7E-6,103.6E-6,1.200,56.08E-6,57.76E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,1.203,120.1E-6,104.2E-6,1.200,56.05E-6,57.74E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,1.199,122.8E-6,105.5E-6,1.200,56.30E-6,58.00E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,1.191,127.2E-6,107.5E-6,1.200,56.87E-6,58.60E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,1.181,131.7E-6,109.6E-6,1.200,57.50E-6,59.27E-6
100.5E-9,1.200,0.000,1.200,0.000,1.200,1.172,135.7E-6,111.4E-6,1.200,58.09E-6,59.89E-6
100.5E-9,1.200,0.000,1.200,0.000,1.200,1.160,140.1E-6,113.2E-6,1.200,58.79E-6,60.63E-6
100.5E-9,1.200,0.000,1.200,0.000,1.200,1.149,143.8E-6,114.8E-6,1.200,59.46E-6,61.34E-6
100.5E-9,1.200,0.000,1.200,0.000,1.200,1.137,147.4E-6,116.4E-6,1.200,60.16E-6,62.07E-6
100.5E-9,1.200,0.000,1.200,0.000,1.200,1.123,151.4E-6,118.3E-6,1.200,61.00E-6,62.96E-6
100.5E-9,1.200,0.000,1.200,0.000,1.200,1.110,154.9E-6,120.1E-6,1.200,61.76E-6,63.77E-6
100.5E-9,1.200,0.000,1.200,0.000,1.200,1.099,157.4E-6,121.3E-6,1.200,62.31E-6,64.35E-6
100.5E-9,1.200,0.000,1.200,0.000,1.200,1.088,159.7E-6,122.4E-6,1.200,62.78E-6,64.85E-6
100.5E-9,1.200,0.000,1.200,0.000,1.200,1.075,162.0E-6,123.2E-6,1.200,63.16E-6,65.26E-6
100.5E-9,1.200,0.000,1.200,0.000,1.200,1.064,163.3E-6,123.5E-6,1.200,63.30E-6,65.42E-6
100.5E-9,1.200,0.000,1.200,0.000,1.200,1.054,164.5E-6,123.5E-6,1.200,63.37E-6,65.50E-6
100.5E-9,1.200,0.000,1.200,0.000,1.200,1.043,165.6E-6,123.3E-6,1.200,63.38E-6,65.52E-6
100.5E-9,1.200,0.000,1.200,0.000,1.200,1.031,166.5E-6,123.0E-6,1.200,63.34E-6,65.48E-6
100.5E-9,1.200,0.000,1.200,0.000,1.200,1.017,167.4E-6,122.5E-6,1.200,63.24E-6,65.39E-6
100.5E-9,1.200,0.000,1.200,0.000,1.200,998.7E-3,168.4E-6,121.7E-6,1.200,63.06E-6,65.22E-6
100.5E-9,1.200,0.000,1.200,0.000,1.200,974.0E-3,169.6E-6,120.5E-6,1.200,62.75E-6,64.92E-6
100.5E-9,1.200,0.000,1.200,0.000,1.200,937.3E-3,170.7E-6,118.6E-6,1.200,62.20E-6,64.38E-6
100.5E-9,1.200,0.000,1.200,0.000,1.200,886.4E-3,171.8E-6,116.0E-6,1.200,61.36E-6,63.54E-6
100.6E-9,1.200,0.000,1.200,0.000,1.200,828.5E-3,172.3E-6,113.0E-6,1.200,60.40E-6,62.57E-6
100.6E-9,1.200,0.000,1.200,0.000,1.200,758.6E-3,172.5E-6,109.7E-6,1.200,59.27E-6,61.44E-6
100.6E-9,1.200,0.000,1.200,0.000,1.200,669.8E-3,171.9E-6,106.0E-6,1.200,57.91E-6,60.05E-6
100.6E-9,1.200,0.000,1.200,0.000,1.200,549.5E-3,170.0E-6,101.4E-6,1.200,56.06E-6,58.17E-6
100.7E-9,1.200,0.000,1.200,0.000,1.200,389.2E-3,163.0E-6,94.33E-6,1.200,52.68E-6,54.68E-6
100.8E-9,1.200,0.000,1.200,0.000,1.200,265.7E-3,149.6E-6,85.00E-6,1.200,47.64E-6,49.46E-6
100.8E-9,1.200,0.000,1.200,0.000,1.200,160.9E-3,125.3E-6,70.20E-6,1.200,39.33E-6,40.84E-6
100.9E-9,1.200,0.000,1.200,0.000,1.200,107.1E-3,103.6E-6,57.60E-6,1.200,32.22E-6,33.46E-6
100.9E-9,1.200,0.000,1.200,0.000,1.200,60.40E-3,75.85E-6,41.81E-6,1.200,23.31E-6,24.20E-6
101.0E-9,1.200,0.000,1.200,0.000,1.200,30.31E-3,49.47E-6,27.04E-6,1.200,15.00E-6,15.58E-6
101.1E-9,1.200,0.000,1.200,0.000,1.200,14.46E-3,29.87E-6,16.19E-6,1.200,8.927E-6,9.270E-6
101.2E-9,1.200,0.000,1.200,0.000,1.200,6.219E-3,16.23E-6,8.697E-6,1.200,4.764E-6,4.945E-6
101.3E-9,1.200,0.000,1.200,0.000,1.200,2.241E-3,7.612E-6,4.003E-6,1.200,2.170E-6,2.251E-6
101.4E-9,1.200,0.000,1.200,0.000,1.200,555.5E-6,2.824E-6,1.421E-6,1.200,757.8E-9,785.2E-9
101.5E-9,1.200,0.000,1.200,0.000,1.200,65.31E-6,902.0E-9,395.4E-9,1.200,201.6E-9,207.6E-9
101.8E-9,1.200,0.000,1.200,0.000,1.200,-5.752E-6,457.5E-9,162.6E-9,1.200,78.48E-9,79.98E-9
102.2E-9,1.200,0.000,1.200,0.000,1.200,3.515E-6,468.6E-9,167.0E-9,1.200,77.72E-9,79.07E-9
102.8E-9,1.200,0.000,1.200,0.000,1.200,-1.963E-6,445.9E-9,153.3E-9,1.200,69.15E-9,70.26E-9
103.8E-9,1.200,0.000,1.200,0.000,1.200,2.622E-6,448.0E-9,152.6E-9,1.200,65.95E-9,66.80E-9
105.1E-9,1.200,0.000,1.200,0.000,1.200,-1.600E-6,432.9E-9,144.1E-9,1.200,61.46E-9,62.24E-9
106.8E-9,1.200,0.000,1.200,0.000,1.200,2.409E-6,438.1E-9,145.7E-9,1.200,60.28E-9,60.87E-9
108.5E-9,1.200,0.000,1.200,0.000,1.200,-1.475E-6,426.7E-9,139.8E-9,1.200,57.91E-9,58.52E-9
110.2E-9,1.200,0.000,1.200,0.000,1.200,2.298E-6,434.2E-9,143.0E-9,1.200,58.04E-9,58.54E-9
110.2E-9,1.125,0.000,1.200,0.000,1.200,-1.090E-6,-1.529E-6,-1.335E-6,1.200,-934.7E-9,-965.2E-9
110.2E-9,1.006,0.000,1.200,0.000,1.200,-4.413E-6,-4.185E-6,-3.577E-6,1.200,-2.450E-6,-2.532E-6
110.2E-9,946.3E-3,0.000,1.200,0.000,1.200,-5.704E-6,-5.425E-6,-4.692E-6,1.200,-3.185E-6,-3.291E-6
110.3E-9,827.2E-3,0.000,1.200,0.000,1.200,-8.262E-6,-7.576E-6,-6.596E-6,1.200,-4.425E-6,-4.574E-6
110.3E-9,736.7E-3,0.000,1.200,0.000,1.200,-9.501E-6,-8.701E-6,-7.600E-6,1.200,-5.096E-6,-5.268E-6
110.3E-9,605.5E-3,0.000,1.200,0.000,1.200,-9.506E-6,-8.573E-6,-7.530E-6,1.200,-5.095E-6,-5.266E-6
110.3E-9,542.4E-3,0.000,1.200,0.000,1.200,-8.384E-6,-7.572E-6,-6.703E-6,1.200,-4.542E-6,-4.691E-6
110.3E-9,472.6E-3,0.000,1.200,0.000,1.200,-6.278E-6,-5.727E-6,-5.215E-6,1.200,-3.463E-6,-3.569E-6
110.3E-9,418.6E-3,0.000,1.200,0.000,1.200,-3.874E-6,-3.696E-6,-3.615E-6,1.200,-2.268E-6,-2.326E-6
110.3E-9,374.2E-3,0.000,1.200,0.000,1.200,-1.108E-6,-1.312E-6,-1.726E-6,1.200,-914.3E-9,-919.8E-9
110.3E-9,350.5E-3,0.000,1.200,0.000,1.200,1.082E-6,624.9E-9,-167.3E-9,1.200,112.5E-9,145.2E-9
110.3E-9,328.2E-3,0.000,1.200,0.000,1.200,3.921E-6,3.207E-6,1.983E-6,1.200,1.442E-6,1.522E-6
110.3E-9,305.8E-3,0.000,1.200,0.000,1.200,7.577E-6,6.581E-6,4.911E-6,1.200,3.187E-6,3.328E-6
110.4E-9,284.4E-3,0.000,1.200,0.000,1.200,11.58E-6,10.31E-6,8.270E-6,1.200,5.154E-6,5.364E-6
110.4E-9,258.8E-3,0.000,1.200,0.000,1.200,16.62E-6,15.02E-6,12.64E-6,1.200,7.679E-6,7.976E-6
110.4E-9,234.5E-3,0.000,1.200,0.000,1.200,21.32E-6,19.42E-6,16.80E-6,1.200,10.05E-6,10.43E-6
110.4E-9,212.8E-3,0.000,1.200,0.000,1.200,25.31E-6,23.16E-6,20.33E-6,1.200,12.05E-6,12.50E-6
110.4E-9,196.8E-3,0.000,1.200,0.000,1.200,28.09E-6,25.76E-6,22.77E-6,1.200,13.45E-6,13.94E-6
110.4E-9,184.8E-3,0.000,1.200,0.000,1.200,30.03E-6,27.55E-6,24.44E-6,1.200,14.42E-6,14.96E-6
110.4E-9,177.0E-3,0.000,1.200,0.000,1.200,31.24E-6,28.67E-6,25.47E-6,1.200,15.03E-6,15.58E-6
110.4E-9,167.9E-3,0.000,1.200,0.000,1.200,32.64E-6,29.94E-6,26.61E-6,1.200,15.72E-6,16.30E-6
110.4E-9,160.5E-3,0.000,1.200,0.000,1.200,33.77E-6,30.96E-6,27.51E-6,1.200,16.28E-6,16.87E-6
110.4E-9,149.9E-3,0.000,1.200,0.000,1.200,35.31E-6,32.34E-6,28.71E-6,1.200,17.04E-6,17.66E-6
110.4E-9,135.3E-3,0.000,1.200,0.000,1.200,37.34E-6,34.14E-6,30.23E-6,1.200,18.04E-6,18.70E-6
110.4E-9,124.5E-3,0.000,1.200,0.000,1.200,38.83E-6,35.43E-6,31.29E-6,1.200,18.76E-6,19.45E-6
110.4E-9,112.2E-3,0.000,1.200,0.000,1.200,40.55E-6,36.92E-6,32.48E-6,1.200,19.59E-6,20.31E-6
110.4E-9,96.92E-3,0.000,1.200,0.000,1.200,42.78E-6,38.85E-6,34.01E-6,1.200,20.63E-6,21.39E-6
110.4E-9,82.50E-3,0.000,1.200,0.000,1.200,44.94E-6,40.73E-6,35.52E-6,1.200,21.65E-6,22.45E-6
110.4E-9,64.93E-3,0.000,1.200,0.000,1.200,47.61E-6,43.05E-6,37.44E-6,1.200,22.92E-6,23.76E-6
110.4E-9,48.73E-3,0.000,1.200,0.000,1.200,49.99E-6,45.14E-6,39.24E-6,1.200,24.09E-6,24.97E-6
110.4E-9,33.54E-3,0.000,1.200,0.000,1.200,52.00E-6,46.91E-6,40.86E-6,1.200,25.11E-6,26.03E-6
110.4E-9,16.49E-3,0.000,1.200,0.000,1.200,53.88E-6,48.58E-6,42.52E-6,1.200,26.10E-6,27.05E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,55.36E-6,49.94E-6,43.96E-6,1.200,26.88E-6,27.86E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,56.24E-6,50.79E-6,44.76E-6,1.200,27.29E-6,28.29E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,57.39E-6,51.91E-6,45.94E-6,1.200,27.87E-6,28.88E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,58.14E-6,52.68E-6,46.87E-6,1.200,28.26E-6,29.28E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,58.81E-6,53.44E-6,47.81E-6,1.200,28.56E-6,29.59E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,59.32E-6,54.14E-6,48.76E-6,1.200,28.74E-6,29.77E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,59.60E-6,54.63E-6,49.47E-6,1.200,28.77E-6,29.80E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,59.77E-6,55.09E-6,50.22E-6,1.200,28.71E-6,29.74E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,59.76E-6,55.38E-6,50.77E-6,1.200,28.59E-6,29.61E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,59.62E-6,55.55E-6,51.26E-6,1.200,28.41E-6,29.42E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,59.40E-6,55.66E-6,51.70E-6,1.200,28.18E-6,29.19E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,58.93E-6,55.60E-6,52.11E-6,1.200,27.84E-6,28.84E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,58.05E-6,55.09E-6,52.10E-6,1.200,27.34E-6,28.32E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,56.92E-6,54.21E-6,51.55E-6,1.200,26.77E-6,27.73E-6
110.5E-9,0.000,0.000,1.200,0.000,1.200,55.58E-6,53.06E-6,50.59E-6,1.200,26.09E-6,27.04E-6
110.5E-9,0.000,0.000,1.200,0.000,1.200,54.34E-6,51.93E-6,49.54E-6,1.200,25.47E-6,26.39E-6
110.5E-9,0.000,0.000,1.200,0.000,1.200,52.82E-6,50.51E-6,48.16E-6,1.200,24.71E-6,25.61E-6
110.5E-9,0.000,0.000,1.200,0.000,1.200,51.61E-6,49.37E-6,47.03E-6,1.200,24.12E-6,24.99E-6
110.5E-9,0.000,0.000,1.200,0.000,1.200,50.30E-6,48.08E-6,45.78E-6,1.200,23.47E-6,24.32E-6
110.5E-9,0.000,0.000,1.200,0.000,1.200,49.17E-6,46.99E-6,44.73E-6,1.200,22.92E-6,23.75E-6
110.5E-9,0.000,0.000,1.200,0.000,1.200,48.34E-6,46.19E-6,43.96E-6,1.200,22.51E-6,23.32E-6
110.5E-9,0.000,0.000,1.200,0.000,1.200,47.28E-6,45.19E-6,42.97E-6,1.200,21.97E-6,22.77E-6
110.5E-9,0.000,0.000,1.200,0.000,1.200,46.40E-6,44.37E-6,42.14E-6,1.200,21.53E-6,22.31E-6
110.5E-9,0.000,0.000,1.200,0.000,1.200,45.37E-6,43.43E-6,41.18E-6,1.200,21.02E-6,21.78E-6
110.5E-9,0.000,0.000,1.200,0.000,1.200,44.07E-6,42.21E-6,39.97E-6,1.200,20.37E-6,21.11E-6
110.5E-9,0.000,0.000,1.200,0.000,1.200,42.53E-6,40.76E-6,38.52E-6,1.200,19.61E-6,20.32E-6
110.5E-9,0.000,0.000,1.200,0.000,1.200,40.34E-6,38.70E-6,36.50E-6,1.200,18.53E-6,19.21E-6
110.5E-9,0.000,0.000,1.200,0.000,1.200,37.70E-6,36.18E-6,34.05E-6,1.200,17.25E-6,17.87E-6
110.5E-9,0.000,0.000,1.200,0.000,1.200,34.70E-6,33.32E-6,31.28E-6,1.200,15.80E-6,16.37E-6
110.5E-9,0.000,0.000,1.200,0.000,1.200,31.66E-6,30.41E-6,28.47E-6,1.200,14.34E-6,14.86E-6
110.5E-9,0.000,0.000,1.200,0.000,1.200,28.52E-6,27.41E-6,25.58E-6,1.200,12.85E-6,13.32E-6
110.6E-9,0.000,0.000,1.200,0.000,1.200,25.28E-6,24.30E-6,22.61E-6,1.200,11.33E-6,11.74E-6
110.6E-9,0.000,0.000,1.200,0.000,1.200,21.85E-6,21.01E-6,19.46E-6,1.200,9.728E-6,10.08E-6
110.6E-9,0.000,0.000,1.200,0.000,1.200,18.20E-6,17.50E-6,16.12E-6,1.200,8.031E-6,8.320E-6
110.6E-9,0.000,0.000,1.200,0.000,1.200,14.29E-6,13.75E-6,12.56E-6,1.200,6.231E-6,6.455E-6
110.7E-9,0.000,0.000,1.200,0.000,1.200,10.18E-6,9.789E-6,8.815E-6,1.200,4.351E-6,4.506E-6
110.7E-9,0.000,0.000,1.200,0.000,1.200,6.017E-6,5.787E-6,5.058E-6,1.200,2.475E-6,2.562E-6
110.8E-9,0.000,0.000,1.200,0.000,1.200,2.590E-6,2.492E-6,1.995E-6,1.200,962.1E-9,994.8E-9
111.0E-9,0.000,0.000,1.200,0.000,1.200,859.8E-9,829.5E-9,480.3E-9,1.200,226.3E-9,232.8E-9
111.2E-9,0.000,0.000,1.200,0.000,1.200,467.3E-9,454.7E-9,154.2E-9,1.200,71.95E-9,73.04E-9
111.5E-9,0.000,0.000,1.200,0.000,1.200,462.1E-9,452.3E-9,157.2E-9,1.200,71.42E-9,72.50E-9
111.9E-9,0.000,0.000,1.200,0.000,1.200,452.6E-9,444.5E-9,150.7E-9,1.200,66.06E-9,66.92E-9
112.4E-9,0.000,0.000,1.200,0.000,1.200,444.3E-9,437.9E-9,146.6E-9,1.200,62.76E-9,63.51E-9
113.2E-9,0.000,0.000,1.200,0.000,1.200,441.3E-9,435.7E-9,144.7E-9,1.200,60.82E-9,61.48E-9
114.2E-9,0.000,0.000,1.200,0.000,1.200,435.7E-9,431.0E-9,141.7E-9,1.200,58.66E-9,59.25E-9
115.7E-9,0.000,0.000,1.200,0.000,1.200,435.1E-9,430.7E-9,141.3E-9,1.200,57.91E-9,58.45E-9
117.8E-9,0.000,0.000,1.200,0.000,1.200,430.8E-9,427.2E-9,139.0E-9,1.200,56.39E-9,56.88E-9
120.0E-9,0.000,0.000,1.200,0.000,1.200,431.8E-9,428.1E-9,139.5E-9,1.200,56.33E-9,56.80E-9
120.0E-9,75.00E-3,75.00E-3,1.200,0.000,1.200,3.546E-6,3.177E-6,1.979E-6,1.200,1.446E-6,1.492E-6
120.0E-9,194.1E-3,194.1E-3,1.200,0.000,1.200,7.326E-6,6.337E-6,4.345E-6,1.200,3.285E-6,3.402E-6
120.0E-9,253.7E-3,253.7E-3,1.200,0.000,1.200,8.913E-6,7.626E-6,5.384E-6,1.200,4.078E-6,4.226E-6
120.1E-9,372.8E-3,372.8E-3,1.200,0.000,1.200,11.80E-6,10.04E-6,7.319E-6,1.200,5.509E-6,5.711E-6
120.1E-9,463.2E-3,463.2E-3,1.200,0.000,1.200,14.11E-6,12.03E-6,8.994E-6,1.200,6.665E-6,6.910E-6
120.1E-9,519.8E-3,519.8E-3,1.200,0.000,1.200,16.02E-6,13.77E-6,10.51E-6,1.200,7.639E-6,7.916E-6
120.1E-9,582.5E-3,582.5E-3,1.200,0.000,1.200,19.22E-6,16.76E-6,13.25E-6,1.200,9.287E-6,9.616E-6
120.1E-9,629.8E-3,629.8E-3,1.200,0.000,1.200,23.16E-6,20.52E-6,16.68E-6,1.200,11.28E-6,11.67E-6
120.1E-9,656.1E-3,656.1E-3,1.200,0.000,1.200,26.32E-6,23.54E-6,19.39E-6,1.200,12.86E-6,13.29E-6
120.1E-9,686.1E-3,686.1E-3,1.200,0.000,1.200,30.99E-6,27.98E-6,23.38E-6,1.200,15.19E-6,15.70E-6
120.1E-9,713.7E-3,713.7E-3,1.200,0.000,1.200,36.26E-6,32.97E-6,27.90E-6,1.200,17.84E-6,18.44E-6
120.1E-9,744.2E-3,744.2E-3,1.200,0.000,1.200,43.14E-6,39.48E-6,33.86E-6,1.200,21.32E-6,22.03E-6
120.1E-9,773.5E-3,773.5E-3,1.200,0.000,1.200,50.87E-6,46.81E-6,40.61E-6,1.200,25.23E-6,26.06E-6
120.1E-9,812.8E-3,812.8E-3,1.200,0.000,1.200,62.97E-6,58.29E-6,51.24E-6,1.200,31.35E-6,32.37E-6
120.1E-9,834.5E-3,834.5E-3,1.200,0.000,1.200,70.52E-6,65.46E-6,57.90E-6,1.200,35.16E-6,36.31E-6
120.1E-9,852.6E-3,852.6E-3,1.200,0.000,1.200,77.31E-6,71.90E-6,63.89E-6,1.200,38.58E-6,39.84E-6
120.1E-9,878.0E-3,878.0E-3,1.200,0.000,1.200,87.67E-6,81.72E-6,73.03E-6,1.200,43.78E-6,45.20E-6
120.1E-9,896.1E-3,896.1E-3,1.200,0.000,1.200,95.66E-6,89.28E-6,80.09E-6,1.200,47.77E-6,49.33E-6
120.2E-9,918.4E-3,918.4E-3,1.200,0.000,1.200,106.0E-6,99.11E-6,89.27E-6,1.200,52.94E-6,54.68E-6
120.2E-9,941.5E-3,941.5E-3,1.200,0.000,1.200,116.9E-6,109.4E-6,99.06E-6,1.200,58.41E-6,60.34E-6
120.2E-9,962.6E-3,962.6E-3,1.200,0.000,1.200,126.8E-6,118.7E-6,108.0E-6,1.200,63.33E-6,65.44E-6
120.2E-9,982.1E-3,982.1E-3,1.200,0.000,1.200,135.4E-6,126.8E-6,115.9E-6,1.200,67.60E-6,69.86E-6
120.2E-9,998.8E-3,998.8E-3,1.200,0.000,1.200,142.2E-6,133.2E-6,122.2E-6,1.200,70.94E-6,73.33E-6
120.2E-9,1.014,1.014,1.200,0.000,1.200,148.2E-6,138.8E-6,127.7E-6,1.200,73.81E-6,76.31E-6
120.2E-9,1.033,1.033,1.200,0.000,1.200,155.3E-6,145.6E-6,134.3E-6,1.200,77.13E-6,79.77E-6
120.2E-9,1.048,1.048,1.200,0.000,1.200,160.9E-6,150.9E-6,139.6E-6,1.200,79.72E-6,82.45E-6
120.2E-9,1.062,1.062,1.200,0.000,1.200,166.1E-6,155.9E-6,144.5E-6,1.200,82.14E-6,84.96E-6
120.2E-9,1.076,1.076,1.200,0.000,1.200,171.0E-6,160.8E-6,149.5E-6,1.200,84.51E-6,87.42E-6
120.2E-9,1.091,1.091,1.200,0.000,1.200,175.7E-6,165.7E-6,154.7E-6,1.200,86.89E-6,89.87E-6
120.2E-9,1.105,1.105,1.200,0.000,1.200,179.5E-6,170.0E-6,159.3E-6,1.200,88.87E-6,91.92E-6
120.2E-9,1.118,1.118,1.200,0.000,1.200,182.7E-6,173.9E-6,163.4E-6,1.200,90.57E-6,93.68E-6
120.2E-9,1.130,1.130,1.200,0.000,1.200,185.3E-6,177.4E-6,167.0E-6,1.200,92.00E-6,95.16E-6
120.2E-9,1.142,1.142,1.200,0.000,1.200,187.7E-6,180.8E-6,170.6E-6,1.200,93.38E-6,96.60E-6
120.2E-9,1.154,1.154,1.200,0.000,1.200,189.9E-6,184.1E-6,173.9E-6,1.200,94.64E-6,97.90E-6
120.2E-9,1.166,1.166,1.200,0.000,1.200,192.1E-6,187.4E-6,177.1E-6,1.200,95.84E-6,99.15E-6
120.2E-9,1.179,1.179,1.200,0.000,1.200,194.4E-6,190.9E-6,180.3E-6,1.200,97.07E-6,100.4E-6
120.2E-9,1.190,1.190,1.200,0.000,1.200,196.2E-6,193.6E-6,182.8E-6,1.200,97.98E-6,101.4E-6
120.2E-9,1.200,1.200,1.200,0.000,1.200,197.9E-6,196.2E-6,185.1E-6,1.200,98.84E-6,102.3E-6
