time (s),leafValue( VT("/A0") "Design_Point" 1 ) (V),leafValue( VT("/A1") "Design_Point" 1 ) (V),leafValue( VT("/B0") "Design_Point" 1 ) (V),leafValue( VT("/B1") "Design_Point" 1 ) (V),leafValue( VT("/O0") "Design_Point" 1 ) (V),leafValue( VT("/O1") "Design_Point" 1 ) (V),leafValue( VT("/O2") "Design_Point" 1 ) (V),leafValue( VT("/O3") "Design_Point" 1 ) (V),leafValue( VT("/V01") "Design_Point" 1 ) (V),leafValue( VT("/V2") "Design_Point" 1 ) (V),leafValue( VT("/V3") "Design_Point" 1 ) (V)
70.52E-9,0.000,0.000,0.000,1.200,58.12E-6,58.17E-6,58.47E-6,58.68E-6,1.200,25.77E-6,26.76E-6
70.53E-9,0.000,0.000,0.000,1.200,54.19E-6,54.24E-6,54.53E-6,54.62E-6,1.200,23.97E-6,24.88E-6
70.54E-9,0.000,0.000,0.000,1.200,48.86E-6,48.90E-6,49.17E-6,49.12E-6,1.200,21.52E-6,22.34E-6
70.55E-9,0.000,0.000,0.000,1.200,42.74E-6,42.77E-6,43.00E-6,42.82E-6,1.200,18.73E-6,19.44E-6
70.57E-9,0.000,0.000,0.000,1.200,36.59E-6,36.61E-6,36.80E-6,36.51E-6,1.200,15.93E-6,16.53E-6
70.59E-9,0.000,0.000,0.000,1.200,30.43E-6,30.44E-6,30.60E-6,30.21E-6,1.200,13.15E-6,13.65E-6
70.62E-9,0.000,0.000,0.000,1.200,24.31E-6,24.32E-6,24.43E-6,23.98E-6,1.200,10.40E-6,10.79E-6
70.65E-9,0.000,0.000,0.000,1.200,18.16E-6,18.16E-6,18.24E-6,17.74E-6,1.200,7.666E-6,7.954E-6
70.69E-9,0.000,0.000,0.000,1.200,12.22E-6,12.22E-6,12.26E-6,11.75E-6,1.200,5.052E-6,5.240E-6
70.75E-9,0.000,0.000,0.000,1.200,6.747E-6,6.742E-6,6.754E-6,6.281E-6,1.200,2.679E-6,2.778E-6
70.86E-9,0.000,0.000,0.000,1.200,2.552E-6,2.546E-6,2.537E-6,2.136E-6,1.200,902.4E-9,934.3E-9
71.06E-9,0.000,0.000,0.000,1.200,541.6E-9,536.7E-9,521.7E-9,203.9E-9,1.200,90.64E-9,92.33E-9
71.31E-9,0.000,0.000,0.000,1.200,469.2E-9,465.9E-9,454.4E-9,157.6E-9,1.200,73.84E-9,75.00E-9
71.66E-9,0.000,0.000,0.000,1.200,459.0E-9,456.3E-9,447.4E-9,153.1E-9,1.200,68.24E-9,69.19E-9
72.12E-9,0.000,0.000,0.000,1.200,452.4E-9,450.3E-9,442.9E-9,149.8E-9,1.200,65.11E-9,65.92E-9
72.78E-9,0.000,0.000,0.000,1.200,443.8E-9,441.9E-9,435.8E-9,145.0E-9,1.200,61.71E-9,62.41E-9
73.69E-9,0.000,0.000,0.000,1.200,442.5E-9,441.0E-9,435.5E-9,144.7E-9,1.200,60.57E-9,61.20E-9
74.97E-9,0.000,0.000,0.000,1.200,436.1E-9,434.7E-9,430.0E-9,141.0E-9,1.200,58.30E-9,58.86E-9
76.75E-9,0.000,0.000,0.000,1.200,436.8E-9,435.6E-9,431.3E-9,141.7E-9,1.200,57.98E-9,58.51E-9
78.38E-9,0.000,0.000,0.000,1.200,432.1E-9,430.9E-9,427.0E-9,138.9E-9,1.200,56.51E-9,57.00E-9
80.00E-9,0.000,0.000,0.000,1.200,434.3E-9,433.3E-9,429.5E-9,140.5E-9,1.200,56.87E-9,57.36E-9
80.01E-9,75.00E-3,75.00E-3,75.00E-3,1.200,4.485E-6,4.370E-6,3.909E-6,2.483E-6,1.200,1.851E-6,1.906E-6
80.03E-9,194.1E-3,194.1E-3,194.1E-3,1.200,9.455E-6,9.080E-6,7.862E-6,5.455E-6,1.200,4.153E-6,4.299E-6
80.04E-9,253.6E-3,253.6E-3,253.6E-3,1.200,11.59E-6,11.10E-6,9.509E-6,6.783E-6,1.200,5.150E-6,5.336E-6
80.06E-9,372.7E-3,372.7E-3,372.7E-3,1.200,15.50E-6,14.85E-6,12.63E-6,9.279E-6,1.200,6.996E-6,7.247E-6
80.08E-9,463.0E-3,463.0E-3,463.0E-3,1.200,18.89E-6,18.10E-6,15.47E-6,11.65E-6,1.200,8.595E-6,8.901E-6
80.09E-9,519.7E-3,519.7E-3,519.7E-3,1.200,21.90E-6,21.03E-6,18.14E-6,13.97E-6,1.200,10.04E-6,10.38E-6
80.10E-9,582.5E-3,582.5E-3,582.5E-3,1.200,27.09E-6,26.12E-6,22.91E-6,18.31E-6,1.200,12.58E-6,12.99E-6
80.10E-9,629.3E-3,629.3E-3,629.3E-3,1.200,33.22E-6,32.17E-6,28.70E-6,23.61E-6,1.200,15.63E-6,16.09E-6
80.11E-9,657.0E-3,657.0E-3,657.0E-3,1.200,38.21E-6,37.10E-6,33.43E-6,27.95E-6,1.200,18.12E-6,18.63E-6
80.11E-9,686.9E-3,686.9E-3,686.9E-3,1.200,45.02E-6,43.83E-6,39.88E-6,33.85E-6,1.200,21.55E-6,22.12E-6
80.12E-9,712.2E-3,712.2E-3,712.2E-3,1.200,52.19E-6,50.90E-6,46.64E-6,40.00E-6,1.200,25.15E-6,25.79E-6
80.12E-9,732.5E-3,732.5E-3,732.5E-3,1.200,58.90E-6,57.51E-6,52.94E-6,45.73E-6,1.200,28.55E-6,29.25E-6
80.13E-9,751.8E-3,751.8E-3,751.8E-3,1.200,66.03E-6,64.54E-6,59.62E-6,51.82E-6,1.200,32.17E-6,32.94E-6
80.13E-9,771.5E-3,771.5E-3,771.5E-3,1.200,74.03E-6,72.41E-6,67.08E-6,58.67E-6,1.200,36.26E-6,37.10E-6
80.13E-9,791.9E-3,791.9E-3,791.9E-3,1.200,82.96E-6,81.21E-6,75.41E-6,66.38E-6,1.200,40.85E-6,41.77E-6
80.14E-9,816.2E-3,816.2E-3,816.2E-3,1.200,94.25E-6,92.32E-6,85.93E-6,76.21E-6,1.200,46.69E-6,47.71E-6
80.14E-9,843.7E-3,843.7E-3,843.7E-3,1.200,107.6E-6,105.5E-6,98.41E-6,87.99E-6,1.200,53.64E-6,54.77E-6
80.15E-9,876.3E-3,876.3E-3,876.3E-3,1.200,123.9E-6,121.5E-6,113.7E-6,102.6E-6,1.200,62.18E-6,63.45E-6
80.15E-9,912.1E-3,912.1E-3,912.1E-3,1.200,142.1E-6,139.5E-6,130.8E-6,119.1E-6,1.200,71.73E-6,73.15E-6
80.16E-9,941.2E-3,941.2E-3,941.2E-3,1.200,156.7E-6,153.8E-6,144.5E-6,132.5E-6,1.200,79.41E-6,80.96E-6
80.16E-9,966.0E-3,966.0E-3,966.0E-3,1.200,168.7E-6,165.7E-6,155.7E-6,143.5E-6,1.200,85.68E-6,87.35E-6
80.16E-9,988.6E-3,988.6E-3,988.6E-3,1.200,179.1E-6,175.9E-6,165.4E-6,153.0E-6,1.200,90.95E-6,92.76E-6
80.17E-9,1.012,1.012,1.012,1.200,189.8E-6,186.5E-6,175.4E-6,162.7E-6,1.200,96.11E-6,98.09E-6
80.17E-9,1.028,1.028,1.028,1.200,196.9E-6,193.5E-6,181.9E-6,169.0E-6,1.200,99.39E-6,101.5E-6
80.17E-9,1.046,1.046,1.046,1.200,205.0E-6,201.5E-6,189.5E-6,176.1E-6,1.200,103.0E-6,105.3E-6
80.18E-9,1.060,1.060,1.060,1.200,210.9E-6,207.3E-6,195.0E-6,181.4E-6,1.200,105.7E-6,108.1E-6
80.18E-9,1.074,1.074,1.074,1.200,217.1E-6,213.4E-6,200.7E-6,187.0E-6,1.200,108.5E-6,111.0E-6
80.18E-9,1.088,1.088,1.088,1.200,222.6E-6,218.8E-6,205.9E-6,192.0E-6,1.200,111.0E-6,113.6E-6
80.18E-9,1.102,1.102,1.102,1.200,228.2E-6,224.4E-6,211.2E-6,197.2E-6,1.200,113.5E-6,116.2E-6
80.19E-9,1.114,1.114,1.114,1.200,233.3E-6,229.3E-6,215.9E-6,201.7E-6,1.200,115.6E-6,118.5E-6
80.19E-9,1.127,1.127,1.127,1.200,238.0E-6,234.0E-6,220.4E-6,206.0E-6,1.200,117.6E-6,120.6E-6
80.19E-9,1.138,1.138,1.138,1.200,242.5E-6,238.4E-6,224.7E-6,210.0E-6,1.200,119.6E-6,122.6E-6
80.19E-9,1.150,1.150,1.150,1.200,246.7E-6,242.6E-6,228.6E-6,213.8E-6,1.200,121.4E-6,124.5E-6
80.19E-9,1.163,1.163,1.163,1.200,251.3E-6,247.2E-6,233.0E-6,217.9E-6,1.200,123.4E-6,126.6E-6
80.20E-9,1.177,1.177,1.177,1.200,255.9E-6,251.7E-6,237.4E-6,222.0E-6,1.200,125.4E-6,128.7E-6
80.20E-9,1.190,1.190,1.190,1.200,260.3E-6,256.1E-6,241.5E-6,225.9E-6,1.200,127.2E-6,130.7E-6
80.20E-9,1.200,1.200,1.200,1.200,263.4E-6,259.1E-6,244.4E-6,228.6E-6,1.200,128.5E-6,132.0E-6
80.20E-9,1.200,1.200,1.200,1.195,264.0E-6,259.7E-6,244.9E-6,229.5E-6,1.200,128.9E-6,132.4E-6
80.20E-9,1.200,1.200,1.200,1.184,265.5E-6,261.1E-6,246.4E-6,231.4E-6,1.200,129.5E-6,133.1E-6
80.20E-9,1.200,1.200,1.200,1.174,267.1E-6,262.9E-6,248.1E-6,233.3E-6,1.200,130.2E-6,133.8E-6
80.21E-9,1.200,1.200,1.200,1.164,268.3E-6,264.0E-6,249.4E-6,234.8E-6,1.200,130.6E-6,134.2E-6
80.21E-9,1.200,1.200,1.200,1.149,269.4E-6,265.2E-6,250.8E-6,236.7E-6,1.200,130.9E-6,134.6E-6
80.21E-9,1.200,1.200,1.200,1.136,269.9E-6,265.7E-6,251.6E-6,237.9E-6,1.200,130.9E-6,134.6E-6
80.21E-9,1.200,1.200,1.200,1.122,269.8E-6,265.8E-6,251.9E-6,238.8E-6,1.200,130.6E-6,134.3E-6
80.22E-9,1.200,1.200,1.200,1.108,269.4E-6,265.4E-6,252.0E-6,239.3E-6,1.200,130.1E-6,133.9E-6
80.22E-9,1.200,1.200,1.200,1.092,268.3E-6,264.4E-6,251.5E-6,239.4E-6,1.200,129.4E-6,133.2E-6
80.22E-9,1.200,1.200,1.200,1.071,266.2E-6,262.5E-6,250.2E-6,238.9E-6,1.200,128.1E-6,131.8E-6
80.22E-9,1.200,1.200,1.200,1.052,263.7E-6,260.0E-6,248.2E-6,237.6E-6,1.200,126.6E-6,130.3E-6
80.23E-9,1.200,1.200,1.200,1.034,260.8E-6,257.2E-6,246.0E-6,235.9E-6,1.200,124.9E-6,128.6E-6
80.23E-9,1.200,1.200,1.200,1.013,256.9E-6,253.5E-6,242.7E-6,233.2E-6,1.200,122.7E-6,126.4E-6
80.23E-9,1.200,1.200,1.200,993.6E-3,252.7E-6,249.4E-6,239.2E-6,230.1E-6,1.200,120.5E-6,124.1E-6
80.24E-9,1.200,1.200,1.200,974.8E-3,248.1E-6,244.9E-6,235.0E-6,226.4E-6,1.200,118.2E-6,121.7E-6
80.24E-9,1.200,1.200,1.200,954.0E-3,242.7E-6,239.7E-6,230.1E-6,221.9E-6,1.200,115.4E-6,118.9E-6
80.25E-9,1.200,1.200,1.200,928.2E-3,235.8E-6,232.8E-6,223.7E-6,215.7E-6,1.200,111.9E-6,115.3E-6
80.25E-9,1.200,1.200,1.200,914.6E-3,232.1E-6,229.3E-6,220.3E-6,212.5E-6,1.200,110.0E-6,113.4E-6
80.25E-9,1.200,1.200,1.200,899.5E-3,227.7E-6,225.6E-6,216.7E-6,209.0E-6,1.200,108.1E-6,111.4E-6
80.25E-9,1.200,1.200,1.200,888.4E-3,224.4E-6,223.2E-6,214.4E-6,206.6E-6,1.200,106.8E-6,110.0E-6
80.25E-9,1.200,1.200,1.200,882.5E-3,222.7E-6,222.1E-6,213.2E-6,205.5E-6,1.200,106.1E-6,109.4E-6
80.25E-9,1.200,1.200,1.200,873.9E-3,220.4E-6,220.6E-6,211.7E-6,203.9E-6,1.200,105.2E-6,108.5E-6
80.26E-9,1.200,1.200,1.200,867.1E-3,218.7E-6,219.6E-6,210.7E-6,202.7E-6,1.200,104.6E-6,107.8E-6
80.26E-9,1.200,1.200,1.200,856.7E-3,216.5E-6,218.1E-6,209.2E-6,201.1E-6,1.200,103.7E-6,106.9E-6
80.26E-9,1.200,1.200,1.200,846.4E-3,214.7E-6,216.9E-6,207.7E-6,199.5E-6,1.200,102.9E-6,106.0E-6
80.26E-9,1.200,1.200,1.200,836.8E-3,213.3E-6,215.8E-6,206.4E-6,198.1E-6,1.200,102.1E-6,105.3E-6
80.26E-9,1.200,1.200,1.200,824.6E-3,212.1E-6,214.5E-6,204.9E-6,196.4E-6,1.200,101.2E-6,104.4E-6
80.27E-9,1.200,1.200,1.200,806.8E-3,211.4E-6,212.7E-6,202.6E-6,194.0E-6,1.200,99.99E-6,103.1E-6
80.27E-9,1.200,1.200,1.200,785.5E-3,219.4E-6,210.3E-6,199.5E-6,191.0E-6,1.200,98.63E-6,101.7E-6
80.27E-9,1.200,1.200,1.200,766.6E-3,251.9E-6,207.8E-6,196.4E-6,188.1E-6,1.200,97.47E-6,100.5E-6
80.27E-9,1.200,1.200,1.200,751.4E-3,303.8E-6,205.5E-6,193.6E-6,185.7E-6,1.200,96.47E-6,99.53E-6
80.28E-9,1.200,1.200,1.200,734.0E-3,383.1E-6,202.7E-6,190.3E-6,182.9E-6,1.200,95.18E-6,98.21E-6
80.28E-9,1.200,1.200,1.200,716.7E-3,475.1E-6,199.7E-6,186.9E-6,180.0E-6,1.200,93.74E-6,96.74E-6
80.28E-9,1.200,1.200,1.200,700.2E-3,537.6E-6,197.0E-6,184.0E-6,177.3E-6,1.200,92.38E-6,95.35E-6
80.29E-9,1.200,1.200,1.200,683.6E-3,388.3E-6,195.2E-6,181.9E-6,174.9E-6,1.200,91.16E-6,94.10E-6
80.29E-9,1.200,1.200,1.200,668.6E-3,-107.8E-6,194.5E-6,180.7E-6,173.1E-6,1.200,90.23E-6,93.15E-6
80.29E-9,1.200,1.200,1.200,653.5E-3,-956.7E-6,194.4E-6,179.9E-6,171.4E-6,1.200,89.38E-6,92.28E-6
80.29E-9,1.200,1.200,1.200,636.6E-3,-2.189E-3,194.4E-6,179.1E-6,169.5E-6,1.200,88.46E-6,91.33E-6
80.30E-9,1.200,1.200,1.200,619.0E-3,-3.608E-3,194.2E-6,177.9E-6,167.4E-6,1.200,87.47E-6,90.32E-6
80.30E-9,1.200,1.200,1.200,601.9E-3,-4.861E-3,193.5E-6,176.4E-6,165.1E-6,1.200,86.46E-6,89.29E-6
80.30E-9,1.200,1.200,1.200,585.4E-3,-5.386E-3,192.1E-6,174.1E-6,162.5E-6,1.200,85.41E-6,88.21E-6
80.31E-9,1.200,1.200,1.200,561.7E-3,-3.358E-3,188.2E-6,169.4E-6,158.1E-6,1.200,83.77E-6,86.53E-6
80.31E-9,1.200,1.200,1.200,542.0E-3,1.300E-3,183.8E-6,164.4E-6,154.1E-6,1.200,82.19E-6,84.91E-6
80.31E-9,1.200,1.200,1.200,522.5E-3,8.086E-3,178.9E-6,159.2E-6,150.0E-6,1.200,80.43E-6,83.09E-6
80.32E-9,1.200,1.200,1.200,503.0E-3,16.33E-3,173.9E-6,154.1E-6,145.9E-6,1.200,78.53E-6,81.13E-6
80.32E-9,1.200,1.200,1.200,475.8E-3,29.08E-3,167.3E-6,147.7E-6,140.4E-6,1.200,75.80E-6,78.32E-6
80.32E-9,1.200,1.200,1.200,453.8E-3,40.00E-3,162.2E-6,143.0E-6,136.2E-6,1.200,73.61E-6,76.06E-6
80.33E-9,1.200,1.200,1.200,428.2E-3,52.96E-3,156.7E-6,137.9E-6,131.4E-6,1.200,71.13E-6,73.50E-6
80.33E-9,1.200,1.200,1.200,399.6E-3,67.49E-3,151.0E-6,132.8E-6,126.4E-6,1.200,68.51E-6,70.80E-6
80.34E-9,1.200,1.200,1.200,360.9E-3,87.22E-3,144.0E-6,126.6E-6,120.2E-6,1.200,65.24E-6,67.43E-6
80.35E-9,1.200,1.200,1.200,325.8E-3,105.1E-3,139.1E-6,122.3E-6,115.6E-6,1.200,62.83E-6,64.95E-6
80.35E-9,1.200,1.200,1.200,295.5E-3,120.5E-3,136.9E-6,120.6E-6,113.4E-6,1.200,61.61E-6,63.69E-6
80.35E-9,1.200,1.200,1.200,270.5E-3,133.1E-3,136.8E-6,120.8E-6,113.0E-6,1.200,61.38E-6,63.46E-6
80.36E-9,1.200,1.200,1.200,248.5E-3,144.2E-3,137.8E-6,122.0E-6,113.7E-6,1.200,61.76E-6,63.86E-6
80.36E-9,1.200,1.200,1.200,228.9E-3,154.1E-3,139.7E-6,124.0E-6,115.2E-6,1.200,62.59E-6,64.72E-6
80.36E-9,1.200,1.200,1.200,217.6E-3,159.8E-3,141.2E-6,125.6E-6,116.4E-6,1.200,63.25E-6,65.41E-6
80.37E-9,1.200,1.200,1.200,205.4E-3,165.9E-3,143.0E-6,127.5E-6,118.1E-6,1.200,64.11E-6,66.29E-6
80.37E-9,1.200,1.200,1.200,194.2E-3,171.5E-3,145.1E-6,129.6E-6,119.9E-6,1.200,65.04E-6,67.27E-6
80.37E-9,1.200,1.200,1.200,182.9E-3,177.2E-3,147.7E-6,132.2E-6,122.1E-6,1.200,66.18E-6,68.46E-6
80.37E-9,1.200,1.200,1.200,174.5E-3,181.4E-3,149.9E-6,134.4E-6,123.9E-6,1.200,67.14E-6,69.46E-6
80.37E-9,1.200,1.200,1.200,165.7E-3,185.8E-3,152.4E-6,136.9E-6,126.1E-6,1.200,68.26E-6,70.62E-6
80.37E-9,1.200,1.200,1.200,151.9E-3,192.6E-3,156.6E-6,140.9E-6,129.7E-6,1.200,70.15E-6,72.60E-6
80.38E-9,1.200,1.200,1.200,141.9E-3,197.7E-3,159.8E-6,144.0E-6,132.5E-6,1.200,71.64E-6,74.14E-6
80.38E-9,1.200,1.200,1.200,130.0E-3,203.6E-3,163.7E-6,147.8E-6,136.0E-6,1.200,73.47E-6,76.05E-6
80.38E-9,1.200,1.200,1.200,116.4E-3,210.3E-3,168.1E-6,152.1E-6,140.0E-6,1.200,75.59E-6,78.27E-6
80.38E-9,1.200,1.200,1.200,101.9E-3,217.5E-3,172.6E-6,156.5E-6,144.2E-6,1.200,77.80E-6,80.57E-6
80.39E-9,1.200,1.200,1.200,86.02E-3,225.4E-3,177.0E-6,160.7E-6,148.4E-6,1.200,80.00E-6,82.86E-6
80.39E-9,1.200,1.200,1.200,69.98E-3,233.3E-3,180.9E-6,164.4E-6,152.2E-6,1.200,81.96E-6,84.90E-6
80.39E-9,1.200,1.200,1.200,54.38E-3,241.0E-3,184.2E-6,167.6E-6,155.4E-6,1.200,83.60E-6,86.62E-6
80.39E-9,1.200,1.200,1.200,39.80E-3,248.2E-3,186.9E-6,170.3E-6,158.2E-6,1.200,84.95E-6,88.02E-6
80.40E-9,1.200,1.200,1.200,25.97E-3,255.0E-3,189.3E-6,172.7E-6,160.7E-6,1.200,86.10E-6,89.22E-6
80.40E-9,1.200,1.200,1.200,15.16E-3,260.3E-3,191.1E-6,174.5E-6,162.5E-6,1.200,86.93E-6,90.09E-6
80.40E-9,1.200,1.200,1.200,7.582E-3,264.0E-3,192.3E-6,175.7E-6,163.8E-6,1.200,87.47E-6,90.65E-6
80.40E-9,1.200,1.200,1.200,0.000,267.7E-3,193.4E-6,176.8E-6,165.0E-6,1.200,87.97E-6,91.16E-6
80.40E-9,1.200,1.200,1.200,0.000,270.6E-3,194.4E-6,177.8E-6,166.0E-6,1.200,88.39E-6,91.61E-6
80.40E-9,1.200,1.200,1.200,0.000,275.3E-3,195.7E-6,179.2E-6,167.5E-6,1.200,88.97E-6,92.22E-6
80.40E-9,1.200,1.200,1.200,0.000,280.0E-3,196.7E-6,180.4E-6,168.8E-6,1.200,89.44E-6,92.70E-6
80.41E-9,1.200,1.200,1.200,0.000,286.9E-3,197.9E-6,181.8E-6,170.4E-6,1.200,89.95E-6,93.23E-6
80.41E-9,1.200,1.200,1.200,0.000,294.9E-3,198.7E-6,182.9E-6,171.8E-6,1.200,90.30E-6,93.59E-6
80.41E-9,1.200,1.200,1.200,0.000,303.3E-3,199.2E-6,183.7E-6,172.8E-6,1.200,90.44E-6,93.74E-6
80.42E-9,1.200,1.200,1.200,0.000,311.7E-3,199.1E-6,183.9E-6,173.4E-6,1.200,90.35E-6,93.64E-6
80.42E-9,1.200,1.200,1.200,0.000,320.6E-3,198.4E-6,183.7E-6,173.5E-6,1.200,90.03E-6,93.32E-6
80.42E-9,1.200,1.200,1.200,0.000,332.1E-3,196.5E-6,182.2E-6,172.6E-6,1.200,89.17E-6,92.44E-6
80.43E-9,1.200,1.200,1.200,0.000,342.3E-3,194.2E-6,180.3E-6,171.1E-6,1.200,88.11E-6,91.34E-6
80.43E-9,1.200,1.200,1.200,0.000,352.2E-3,191.4E-6,178.0E-6,169.0E-6,1.200,86.83E-6,90.02E-6
80.43E-9,1.200,1.200,1.200,0.000,361.8E-3,188.5E-6,175.5E-6,166.8E-6,1.200,85.46E-6,88.60E-6
80.44E-9,1.200,1.200,1.200,0.000,370.6E-3,185.6E-6,172.9E-6,164.4E-6,1.200,84.06E-6,87.15E-6
80.44E-9,1.200,1.200,1.200,0.000,379.0E-3,182.6E-6,170.3E-6,162.0E-6,1.200,82.66E-6,85.71E-6
80.44E-9,1.200,1.200,1.200,0.000,387.1E-3,179.6E-6,167.6E-6,159.5E-6,1.200,81.23E-6,84.22E-6
80.44E-9,1.200,1.200,1.200,0.000,395.7E-3,176.4E-6,164.7E-6,156.8E-6,1.200,79.69E-6,82.63E-6
80.45E-9,1.200,1.200,1.200,0.000,405.3E-3,172.6E-6,161.3E-6,153.6E-6,1.200,77.91E-6,80.79E-6
80.45E-9,1.200,1.200,1.200,0.000,417.0E-3,168.0E-6,157.1E-6,149.6E-6,1.200,75.71E-6,78.51E-6
80.46E-9,1.200,1.200,1.200,0.000,431.1E-3,162.3E-6,151.9E-6,144.6E-6,1.200,73.02E-6,75.72E-6
80.46E-9,1.200,1.200,1.200,0.000,443.1E-3,157.4E-6,147.5E-6,140.3E-6,1.200,70.71E-6,73.32E-6
80.47E-9,1.200,1.200,1.200,0.000,455.5E-3,152.3E-6,142.8E-6,135.8E-6,1.200,68.30E-6,70.82E-6
80.47E-9,1.200,1.200,1.200,0.000,467.9E-3,147.2E-6,138.1E-6,131.3E-6,1.200,65.92E-6,68.35E-6
80.47E-9,1.200,1.200,1.200,0.000,481.2E-3,141.8E-6,133.1E-6,126.4E-6,1.200,63.37E-6,65.71E-6
80.48E-9,1.200,1.200,1.200,0.000,495.9E-3,135.9E-6,127.6E-6,121.1E-6,1.200,60.61E-6,62.84E-6
80.49E-9,1.200,1.200,1.200,0.000,513.5E-3,129.0E-6,121.2E-6,114.9E-6,1.200,57.38E-6,59.50E-6
80.49E-9,1.200,1.200,1.200,0.000,535.1E-3,120.7E-6,113.4E-6,107.4E-6,1.200,53.54E-6,55.51E-6
80.50E-9,1.200,1.200,1.200,0.000,557.6E-3,112.5E-6,105.8E-6,99.93E-6,1.200,49.73E-6,51.56E-6
80.51E-9,1.200,1.200,1.200,0.000,585.1E-3,103.0E-6,96.83E-6,91.26E-6,1.200,45.33E-6,47.00E-6
80.53E-9,1.200,1.200,1.200,0.000,618.8E-3,92.15E-6,86.64E-6,81.37E-6,1.200,40.32E-6,41.80E-6
80.54E-9,1.200,1.200,1.200,0.000,660.4E-3,79.98E-6,75.19E-6,70.27E-6,1.200,34.73E-6,36.00E-6
80.56E-9,1.200,1.200,1.200,0.000,708.8E-3,67.53E-6,63.45E-6,58.89E-6,1.200,29.00E-6,30.07E-6
80.58E-9,1.200,1.200,1.200,0.000,765.6E-3,54.97E-6,51.62E-6,47.41E-6,1.200,23.25E-6,24.10E-6
80.61E-9,1.200,1.200,1.200,0.000,832.2E-3,42.71E-6,40.07E-6,36.17E-6,1.200,17.61E-6,18.25E-6
80.65E-9,1.200,1.200,1.200,0.000,912.2E-3,30.80E-6,28.87E-6,25.23E-6,1.200,12.11E-6,12.56E-6
80.70E-9,1.200,1.200,1.200,0.000,996.0E-3,20.90E-6,19.57E-6,16.13E-6,1.200,7.541E-6,7.814E-6
80.77E-9,1.200,1.200,1.200,0.000,1.077,13.00E-6,12.17E-6,9.052E-6,1.200,4.020E-6,4.164E-6
80.86E-9,1.200,1.200,1.200,0.000,1.141,7.299E-6,6.833E-6,4.356E-6,1.200,1.777E-6,1.840E-6
80.95E-9,1.200,1.200,1.200,0.000,1.173,4.154E-6,3.890E-6,2.158E-6,1.200,819.3E-9,847.2E-9
81.04E-9,1.200,1.200,1.200,0.000,1.188,2.476E-6,2.321E-6,1.154E-6,1.200,425.4E-9,439.1E-9
81.13E-9,1.200,1.200,1.200,0.000,1.195,1.489E-6,1.398E-6,633.9E-9,1.200,241.0E-9,248.2E-9
81.24E-9,1.200,1.200,1.200,0.000,1.198,921.6E-9,869.6E-9,359.4E-9,1.200,149.5E-9,153.4E-9
81.39E-9,1.200,1.200,1.200,0.000,1.199,624.2E-9,593.8E-9,229.3E-9,1.200,108.3E-9,110.8E-9
81.59E-9,1.200,1.200,1.200,0.000,1.200,517.9E-9,497.4E-9,182.8E-9,1.200,89.87E-9,91.64E-9
81.87E-9,1.200,1.200,1.200,0.000,1.200,481.3E-9,466.1E-9,167.7E-9,1.200,81.08E-9,82.51E-9
82.35E-9,1.200,1.200,1.200,0.000,1.200,470.5E-9,458.8E-9,159.5E-9,1.200,72.64E-9,73.74E-9
83.03E-9,1.200,1.200,1.200,0.000,1.200,452.3E-9,443.6E-9,151.9E-9,1.200,67.55E-9,68.44E-9
83.95E-9,1.200,1.200,1.200,0.000,1.200,449.0E-9,442.0E-9,147.9E-9,1.200,62.96E-9,63.68E-9
85.23E-9,1.200,1.200,1.200,0.000,1.200,437.7E-9,432.2E-9,144.0E-9,1.200,60.83E-9,61.47E-9
87.00E-9,1.200,1.200,1.200,0.000,1.200,438.6E-9,433.8E-9,142.3E-9,1.200,58.19E-9,58.72E-9
88.60E-9,1.200,1.200,1.200,0.000,1.200,431.2E-9,427.1E-9,140.4E-9,1.200,57.81E-9,58.33E-9
90.20E-9,1.200,1.200,1.200,0.000,1.200,434.9E-9,430.9E-9,140.3E-9,1.200,56.48E-9,56.95E-9
90.21E-9,1.125,1.200,1.200,0.000,1.200,-1.869E-6,-1.670E-6,-1.443E-6,1.200,-972.0E-9,-1.006E-6
90.23E-9,1.006,1.200,1.200,0.000,1.200,-5.109E-6,-4.566E-6,-3.893E-6,1.200,-2.557E-6,-2.649E-6
90.25E-9,889.0E-3,1.200,1.200,0.000,1.200,-8.022E-6,-7.159E-6,-6.233E-6,1.200,-4.014E-6,-4.159E-6
90.27E-9,789.4E-3,1.200,1.200,0.000,1.200,-10.03E-6,-8.956E-6,-7.836E-6,1.200,-5.003E-6,-5.184E-6
90.29E-9,688.1E-3,1.200,1.200,0.000,1.200,-11.18E-6,-9.958E-6,-8.752E-6,1.200,-5.602E-6,-5.805E-6
90.30E-9,614.2E-3,1.200,1.200,0.000,1.200,-11.06E-6,-9.818E-6,-8.667E-6,1.200,-5.582E-6,-5.782E-6
90.31E-9,558.8E-3,1.200,1.200,0.000,1.200,-10.27E-6,-9.101E-6,-8.081E-6,1.200,-5.218E-6,-5.403E-6
90.32E-9,496.0E-3,1.200,1.200,0.000,1.200,-8.688E-6,-7.731E-6,-6.957E-6,1.200,-4.453E-6,-4.605E-6
90.33E-9,443.4E-3,1.200,1.200,0.000,1.200,-6.770E-6,-6.101E-6,-5.653E-6,1.200,-3.520E-6,-3.633E-6
90.34E-9,378.7E-3,1.200,1.200,0.000,1.200,-3.198E-6,-3.028E-6,-3.176E-6,1.200,-1.808E-6,-1.852E-6
