time (s),leafValue( VT("/A0") "Design_Point" 1 ) (V),leafValue( VT("/A1") "Design_Point" 1 ) (V),leafValue( VT("/B0") "Design_Point" 1 ) (V),leafValue( VT("/B1") "Design_Point" 1 ) (V),leafValue( VT("/O0") "Design_Point" 1 ) (V),leafValue( VT("/O1") "Design_Point" 1 ) (V),leafValue( VT("/O2") "Design_Point" 1 ) (V),leafValue( VT("/O3") "Design_Point" 1 ) (V),leafValue( VT("/V01") "Design_Point" 1 ) (V),leafValue( VT("/V2") "Design_Point" 1 ) (V),leafValue( VT("/V3") "Design_Point" 1 ) (V)
0.000,0.000,0.000,0.000,0.000,422.2E-9,421.8E-9,420.0E-9,133.9E-9,1.200,1.200,1.200
11.27E-12,67.62E-3,67.62E-3,67.62E-3,67.62E-3,5.100E-6,4.971E-6,4.442E-6,2.769E-6,1.200,1.200,1.200
22.11E-12,132.7E-3,132.7E-3,132.7E-3,132.7E-3,8.463E-6,8.149E-6,7.072E-6,4.695E-6,1.200,1.200,1.200
35.75E-12,214.5E-3,214.5E-3,214.5E-3,214.5E-3,12.38E-6,11.85E-6,10.09E-6,6.933E-6,1.200,1.200,1.200
49.17E-12,295.0E-3,295.0E-3,295.0E-3,295.0E-3,15.58E-6,14.88E-6,12.54E-6,8.807E-6,1.200,1.200,1.200
63.00E-12,378.0E-3,378.0E-3,378.0E-3,378.0E-3,18.52E-6,17.67E-6,14.84E-6,10.63E-6,1.200,1.200,1.200
74.68E-12,448.1E-3,448.1E-3,448.1E-3,448.1E-3,21.26E-6,20.30E-6,17.09E-6,12.47E-6,1.200,1.200,1.200
83.85E-12,503.1E-3,503.1E-3,503.1E-3,503.1E-3,24.01E-6,22.96E-6,19.47E-6,14.52E-6,1.200,1.200,1.200
93.77E-12,562.6E-3,562.6E-3,562.6E-3,562.6E-3,28.53E-6,27.39E-6,23.59E-6,18.22E-6,1.200,1.200,1.200
101.5E-12,608.8E-3,608.8E-3,608.8E-3,608.8E-3,34.08E-6,32.85E-6,28.78E-6,22.94E-6,1.200,1.200,1.200
109.1E-12,654.4E-3,654.4E-3,654.4E-3,654.4E-3,42.78E-6,41.42E-6,36.97E-6,30.34E-6,1.200,1.200,1.200
114.6E-12,687.9E-3,687.9E-3,687.9E-3,687.9E-3,51.93E-6,50.45E-6,45.57E-6,38.06E-6,1.200,1.200,1.200
118.9E-12,713.6E-3,713.6E-3,713.6E-3,713.6E-3,60.70E-6,59.09E-6,53.77E-6,45.47E-6,1.200,1.200,1.200
124.6E-12,747.7E-3,747.7E-3,747.7E-3,747.7E-3,74.73E-6,72.90E-6,66.85E-6,57.38E-6,1.200,1.200,1.200
128.8E-12,772.5E-3,772.5E-3,772.5E-3,772.5E-3,86.69E-6,84.67E-6,77.99E-6,67.58E-6,1.200,1.200,1.200
134.4E-12,806.2E-3,806.2E-3,806.2E-3,806.2E-3,105.2E-6,102.9E-6,95.23E-6,83.42E-6,1.200,1.200,1.200
138.5E-12,831.0E-3,831.0E-3,831.0E-3,831.0E-3,120.3E-6,117.7E-6,109.2E-6,96.37E-6,1.200,1.200,1.200
142.5E-12,854.9E-3,854.9E-3,854.9E-3,854.9E-3,135.6E-6,132.8E-6,123.4E-6,109.6E-6,1.200,1.200,1.200
145.8E-12,874.7E-3,874.7E-3,874.7E-3,874.7E-3,148.4E-6,145.4E-6,135.4E-6,120.8E-6,1.200,1.200,1.200
150.2E-12,901.0E-3,901.0E-3,901.0E-3,901.0E-3,165.5E-6,162.1E-6,151.1E-6,135.8E-6,1.200,1.200,1.200
154.1E-12,924.6E-3,924.6E-3,924.6E-3,924.6E-3,180.4E-6,176.8E-6,164.9E-6,149.0E-6,1.200,1.200,1.200
158.0E-12,948.3E-3,948.3E-3,948.3E-3,948.3E-3,194.7E-6,190.8E-6,178.0E-6,161.6E-6,1.200,1.200,1.200
161.8E-12,971.0E-3,971.0E-3,971.0E-3,971.0E-3,207.9E-6,203.7E-6,190.1E-6,173.1E-6,1.200,1.200,1.200
165.4E-12,992.7E-3,992.7E-3,992.7E-3,992.7E-3,220.0E-6,215.7E-6,201.2E-6,183.7E-6,1.200,1.200,1.200
169.3E-12,1.016,1.016,1.016,1.016,232.8E-6,228.2E-6,212.8E-6,194.5E-6,1.200,1.200,1.200
171.9E-12,1.031,1.031,1.031,1.031,241.3E-6,236.5E-6,220.4E-6,201.7E-6,1.200,1.200,1.200
174.6E-12,1.048,1.048,1.048,1.048,250.7E-6,245.7E-6,228.9E-6,209.6E-6,1.200,1.200,1.200
176.8E-12,1.061,1.061,1.061,1.061,257.9E-6,252.8E-6,235.5E-6,215.7E-6,1.200,1.200,1.200
179.2E-12,1.075,1.075,1.075,1.075,265.2E-6,259.9E-6,242.0E-6,221.9E-6,1.200,1.200,1.200
181.5E-12,1.089,1.089,1.089,1.089,271.2E-6,265.8E-6,247.4E-6,227.1E-6,1.200,1.200,1.200
183.8E-12,1.103,1.103,1.103,1.103,276.9E-6,271.4E-6,252.5E-6,231.9E-6,1.200,1.200,1.200
186.0E-12,1.116,1.116,1.116,1.116,281.4E-6,275.7E-6,256.4E-6,235.5E-6,1.200,1.200,1.200
188.0E-12,1.128,1.128,1.128,1.128,284.9E-6,279.2E-6,259.5E-6,238.4E-6,1.200,1.200,1.200
190.1E-12,1.141,1.141,1.141,1.141,288.2E-6,282.3E-6,262.2E-6,240.9E-6,1.200,1.200,1.200
192.0E-12,1.152,1.152,1.152,1.152,290.7E-6,284.7E-6,264.3E-6,242.8E-6,1.200,1.200,1.200
194.0E-12,1.164,1.164,1.164,1.164,292.9E-6,286.9E-6,266.2E-6,244.4E-6,1.200,1.200,1.200
196.2E-12,1.177,1.177,1.177,1.177,295.3E-6,289.1E-6,268.1E-6,246.0E-6,1.200,1.200,1.200
198.5E-12,1.191,1.191,1.191,1.191,297.7E-6,291.5E-6,270.2E-6,247.5E-6,1.200,1.200,1.200
200.0E-12,1.200,1.200,1.200,1.200,299.4E-6,293.1E-6,271.7E-6,248.6E-6,1.200,1.200,1.200
200.9E-12,1.200,1.200,1.200,1.200,299.5E-6,293.1E-6,271.6E-6,248.7E-6,1.200,1.200,1.200
202.6E-12,1.200,1.200,1.200,1.200,300.1E-6,293.7E-6,272.1E-6,249.3E-6,1.200,1.200,1.200
204.3E-12,1.200,1.200,1.200,1.200,301.2E-6,294.9E-6,273.1E-6,250.1E-6,1.200,1.200,1.200
206.1E-12,1.200,1.200,1.200,1.200,302.1E-6,295.8E-6,274.0E-6,250.9E-6,1.200,1.200,1.200
208.0E-12,1.200,1.200,1.200,1.200,303.0E-6,296.7E-6,274.9E-6,251.7E-6,1.200,1.200,1.200
210.0E-12,1.200,1.200,1.200,1.200,303.8E-6,297.4E-6,275.7E-6,252.5E-6,1.200,1.200,1.200
212.1E-12,1.200,1.200,1.200,1.200,304.3E-6,297.9E-6,276.3E-6,253.3E-6,1.200,1.200,1.200
214.4E-12,1.200,1.200,1.200,1.200,304.5E-6,298.2E-6,276.8E-6,253.9E-6,1.200,1.200,1.200
216.8E-12,1.200,1.200,1.200,1.200,304.2E-6,297.9E-6,276.9E-6,254.3E-6,1.200,1.200,1.200
219.6E-12,1.200,1.200,1.200,1.200,303.0E-6,296.8E-6,276.1E-6,254.1E-6,1.200,1.200,1.200
222.0E-12,1.200,1.200,1.200,1.200,301.5E-6,295.4E-6,275.0E-6,253.4E-6,1.200,1.200,1.200
224.4E-12,1.200,1.200,1.200,1.200,299.3E-6,293.2E-6,273.2E-6,252.1E-6,1.200,1.200,1.200
227.5E-12,1.200,1.200,1.200,1.200,295.8E-6,289.8E-6,270.2E-6,249.7E-6,1.200,1.200,1.200
230.5E-12,1.200,1.200,1.200,1.200,291.8E-6,285.8E-6,266.7E-6,246.7E-6,1.200,1.200,1.200
233.3E-12,1.200,1.200,1.200,1.200,287.8E-6,281.9E-6,263.1E-6,243.5E-6,1.200,1.200,1.200
236.6E-12,1.200,1.200,1.200,1.200,282.8E-6,276.8E-6,258.4E-6,239.3E-6,1.200,1.200,1.200
240.3E-12,1.200,1.200,1.200,1.200,277.2E-6,271.1E-6,252.8E-6,234.3E-6,1.200,1.200,1.200
243.9E-12,1.200,1.200,1.200,1.200,271.9E-6,265.8E-6,247.4E-6,229.3E-6,1.200,1.200,1.200
247.0E-12,1.200,1.200,1.200,1.200,267.8E-6,261.6E-6,243.0E-6,225.2E-6,1.200,1.200,1.200
250.9E-12,1.200,1.200,1.200,1.200,263.7E-6,256.8E-6,237.7E-6,220.2E-6,1.200,1.200,1.200
253.8E-12,1.200,1.200,1.200,1.200,261.6E-6,253.7E-6,234.2E-6,216.8E-6,1.200,1.200,1.200
256.4E-12,1.200,1.200,1.200,1.200,261.2E-6,251.2E-6,231.4E-6,214.0E-6,1.200,1.200,1.200
258.1E-12,1.200,1.200,1.200,1.200,263.0E-6,249.6E-6,229.6E-6,212.3E-6,1.200,1.200,1.200
259.8E-12,1.200,1.200,1.200,1.200,269.1E-6,247.9E-6,227.7E-6,210.6E-6,1.200,1.200,1.200
262.1E-12,1.200,1.200,1.200,1.200,285.4E-6,245.8E-6,225.2E-6,208.4E-6,1.200,1.200,1.200
264.6E-12,1.200,1.200,1.200,1.200,312.0E-6,243.4E-6,222.7E-6,206.2E-6,1.200,1.200,1.200
267.0E-12,1.200,1.200,1.200,1.200,345.1E-6,241.0E-6,220.2E-6,204.0E-6,1.200,1.200,1.200
270.1E-12,1.200,1.200,1.200,1.200,390.1E-6,237.9E-6,217.5E-6,201.3E-6,1.200,1.200,1.200
272.9E-12,1.200,1.200,1.200,1.200,431.6E-6,235.1E-6,215.2E-6,198.8E-6,1.200,1.200,1.200
275.4E-12,1.200,1.200,1.200,1.200,441.0E-6,232.7E-6,213.6E-6,196.5E-6,1.200,1.200,1.200
278.0E-12,1.200,1.200,1.200,1.200,306.2E-6,230.8E-6,212.6E-6,194.4E-6,1.200,1.200,1.200
280.4E-12,1.200,1.200,1.200,1.200,-34.49E-6,229.7E-6,212.2E-6,192.7E-6,1.200,1.200,1.200
282.8E-12,1.200,1.200,1.200,1.200,-561.7E-6,228.8E-6,211.7E-6,191.0E-6,1.200,1.200,1.200
285.9E-12,1.200,1.200,1.200,1.200,-1.471E-3,227.7E-6,210.6E-6,188.7E-6,1.200,1.200,1.200
288.8E-12,1.200,1.200,1.200,1.200,-2.447E-3,226.3E-6,208.7E-6,186.4E-6,1.200,1.200,1.200
291.8E-12,1.200,1.200,1.200,1.200,-3.260E-3,224.5E-6,205.9E-6,183.7E-6,1.200,1.200,1.200
295.3E-12,1.200,1.200,1.200,1.200,-2.834E-3,221.4E-6,201.5E-6,180.2E-6,1.200,1.200,1.200
299.1E-12,1.200,1.200,1.200,1.200,722.5E-6,216.9E-6,195.6E-6,175.8E-6,1.200,1.200,1.200
302.0E-12,1.200,1.200,1.200,1.200,5.697E-3,212.8E-6,190.5E-6,172.2E-6,1.200,1.200,1.200
304.9E-12,1.200,1.200,1.200,1.200,12.21E-3,208.5E-6,185.3E-6,168.7E-6,1.200,1.200,1.200
307.9E-12,1.200,1.200,1.200,1.200,19.82E-3,204.0E-6,180.2E-6,165.2E-6,1.200,1.200,1.200
311.4E-12,1.200,1.200,1.200,1.200,29.50E-3,199.0E-6,174.7E-6,161.3E-6,1.200,1.200,1.200
314.6E-12,1.200,1.200,1.200,1.200,38.76E-3,194.4E-6,170.2E-6,158.4E-6,1.200,1.200,1.200
318.5E-12,1.200,1.200,1.200,1.200,50.14E-3,189.2E-6,165.5E-6,158.3E-6,1.200,1.200,1.200
322.8E-12,1.200,1.200,1.200,1.200,62.68E-3,183.4E-6,160.6E-6,163.3E-6,1.200,1.200,1.200
327.4E-12,1.200,1.200,1.200,1.200,76.02E-3,177.3E-6,155.6E-6,170.7E-6,1.200,1.200,1.200
331.8E-12,1.200,1.200,1.200,1.200,89.17E-3,171.2E-6,150.7E-6,176.9E-6,1.200,1.200,1.200
336.3E-12,1.200,1.200,1.200,1.200,102.2E-3,165.3E-6,145.8E-6,181.9E-6,1.200,1.200,1.200
341.3E-12,1.200,1.200,1.200,1.200,117.0E-3,158.5E-6,140.1E-6,186.9E-6,1.200,1.200,1.200
346.7E-12,1.200,1.200,1.200,1.200,132.7E-3,151.5E-6,134.2E-6,177.0E-6,1.200,1.200,1.200
352.9E-12,1.200,1.200,1.200,1.200,150.7E-3,143.9E-6,127.7E-6,19.87E-6,1.200,1.200,1.200
357.5E-12,1.200,1.200,1.200,1.200,163.9E-3,138.8E-6,123.7E-6,-310.4E-6,1.200,1.200,1.200
361.7E-12,1.200,1.200,1.200,1.200,176.1E-3,134.6E-6,120.6E-6,-821.2E-6,1.200,1.200,1.200
367.6E-12,1.200,1.200,1.200,1.200,193.2E-3,129.2E-6,117.0E-6,-1.754E-3,1.200,1.200,1.200
372.7E-12,1.200,1.200,1.200,1.200,207.8E-3,123.0E-6,112.3E-6,-535.7E-6,1.200,1.200,1.200
376.9E-12,1.200,1.200,1.200,1.200,219.8E-3,116.5E-6,106.8E-6,4.778E-3,1.200,1.200,1.200
380.6E-12,1.200,1.200,1.200,1.200,230.3E-3,110.5E-6,101.6E-6,13.10E-3,1.200,1.200,1.200
383.4E-12,1.200,1.200,1.200,1.200,238.5E-3,106.5E-6,97.93E-6,21.15E-3,1.200,1.200,1.200
386.6E-12,1.200,1.200,1.200,1.200,247.5E-3,102.4E-6,94.19E-6,30.94E-3,1.200,1.200,1.200
389.8E-12,1.200,1.200,1.200,1.200,256.6E-3,98.91E-6,90.94E-6,41.29E-3,1.200,1.200,1.200
393.3E-12,1.200,1.200,1.200,1.200,266.5E-3,95.49E-6,87.73E-6,52.74E-3,1.200,1.200,1.200
397.5E-12,1.200,1.200,1.200,1.200,278.2E-3,91.91E-6,84.40E-6,66.44E-3,1.200,1.200,1.200
402.6E-12,1.200,1.200,1.200,1.200,292.7E-3,87.83E-6,80.60E-6,83.57E-3,1.200,1.200,1.200
409.7E-12,1.200,1.200,1.200,1.200,312.7E-3,82.75E-6,75.90E-6,107.1E-3,1.200,1.200,1.200
419.8E-12,1.200,1.200,1.200,1.200,340.7E-3,76.17E-6,69.82E-6,140.2E-3,1.200,1.200,1.200
434.3E-12,1.200,1.200,1.200,1.200,380.7E-3,67.80E-6,62.08E-6,187.4E-3,1.200,1.200,1.200
452.3E-12,1.200,1.200,1.200,1.200,430.0E-3,58.75E-6,53.71E-6,245.6E-3,1.200,1.200,1.200
476.5E-12,1.200,1.200,1.200,1.200,495.1E-3,48.73E-6,44.49E-6,322.4E-3,1.200,1.200,1.200
511.7E-12,1.200,1.200,1.200,1.200,587.5E-3,37.50E-6,34.16E-6,430.8E-3,1.200,1.200,1.200
558.4E-12,1.200,1.200,1.200,1.200,705.9E-3,27.05E-6,24.65E-6,568.8E-3,1.200,1.200,1.200
609.2E-12,1.200,1.200,1.200,1.200,824.4E-3,19.90E-6,18.25E-6,709.7E-3,1.200,1.200,1.200
652.7E-12,1.200,1.200,1.200,1.200,912.7E-3,16.40E-6,15.25E-6,819.3E-3,1.200,1.200,1.200
701.6E-12,1.200,1.200,1.200,1.200,994.2E-3,14.18E-6,13.46E-6,925.3E-3,1.200,1.200,1.200
745.2E-12,1.200,1.200,1.200,1.200,1.051,12.94E-6,12.52E-6,1.002,1.200,1.200,1.200
801.7E-12,1.200,1.200,1.200,1.200,1.104,11.39E-6,11.22E-6,1.075,1.200,1.200,1.200
888.8E-12,1.200,1.200,1.200,1.200,1.154,8.695E-6,8.698E-6,1.143,1.200,1.200,1.200
972.8E-12,1.200,1.200,1.200,1.200,1.178,6.032E-6,6.044E-6,1.174,1.200,1.200,1.200
1.055E-9,1.200,1.200,1.200,1.200,1.189,4.009E-6,3.994E-6,1.189,1.200,1.200,1.200
1.142E-9,1.200,1.200,1.200,1.200,1.195,2.580E-6,2.532E-6,1.195,1.200,1.200,1.200
1.247E-9,1.200,1.200,1.200,1.200,1.198,1.617E-6,1.553E-6,1.198,1.200,1.200,1.200
1.383E-9,1.200,1.200,1.200,1.200,1.199,1.031E-6,959.2E-9,1.200,1.200,1.200,1.200
1.569E-9,1.200,1.200,1.200,1.200,1.200,774.4E-9,712.4E-9,1.200,1.200,1.200,1.200
1.841E-9,1.200,1.200,1.200,1.200,1.200,661.1E-9,608.2E-9,1.200,1.200,1.200,1.200
2.285E-9,1.200,1.200,1.200,1.200,1.200,608.7E-9,572.7E-9,1.200,1.200,1.200,1.200
2.910E-9,1.200,1.200,1.200,1.200,1.200,547.2E-9,517.6E-9,1.200,1.200,1.200,1.200
3.772E-9,1.200,1.200,1.200,1.200,1.200,521.7E-9,502.9E-9,1.200,1.200,1.200,1.200
4.940E-9,1.200,1.200,1.200,1.200,1.200,484.7E-9,467.6E-9,1.200,1.200,1.200,1.200
6.555E-9,1.200,1.200,1.200,1.200,1.200,476.3E-9,466.6E-9,1.200,1.200,1.200,1.200
8.377E-9,1.200,1.200,1.200,1.200,1.200,453.8E-9,442.9E-9,1.200,1.200,1.200,1.200
10.20E-9,1.200,1.200,1.200,1.200,1.200,457.1E-9,451.3E-9,1.200,1.200,1.200,1.200
10.21E-9,1.125,1.200,1.200,1.200,1.200,-1.720E-6,-1.552E-6,1.200,1.200,1.200,1.200
10.23E-9,1.006,1.200,1.200,1.200,1.200,-4.796E-6,-4.335E-6,1.200,1.200,1.200,1.200
10.24E-9,946.3E-3,1.200,1.200,1.200,1.200,-6.264E-6,-5.658E-6,1.200,1.200,1.200,1.200
10.26E-9,827.2E-3,1.200,1.200,1.200,1.200,-8.843E-6,-7.992E-6,1.200,1.200,1.200,1.200
10.28E-9,736.7E-3,1.200,1.200,1.200,1.200,-10.24E-6,-9.241E-6,1.200,1.200,1.200,1.200
10.30E-9,605.5E-3,1.200,1.200,1.200,1.200,-10.24E-6,-9.208E-6,1.200,1.200,1.200,1.200
10.31E-9,542.6E-3,1.200,1.200,1.200,1.200,-9.212E-6,-8.283E-6,1.200,1.200,1.200,1.200
10.32E-9,473.0E-3,1.200,1.200,1.200,1.200,-7.218E-6,-6.558E-6,1.200,1.200,1.200,1.200
10.33E-9,419.1E-3,1.200,1.200,1.200,1.200,-4.942E-6,-4.617E-6,1.200,1.200,1.200,1.200
10.33E-9,397.1E-3,1.200,1.200,1.200,1.200,-3.692E-6,-3.538E-6,1.200,1.200,1.200,1.200
10.34E-9,379.7E-3,1.200,1.200,1.200,1.200,-2.444E-6,-2.439E-6,1.200,1.200,1.200,1.200
10.34E-9,362.6E-3,1.200,1.200,1.200,1.200,-773.9E-9,-928.2E-9,1.200,1.200,1.200,1.200
10.34E-9,344.6E-3,1.200,1.200,1.200,1.200,1.768E-6,1.427E-6,1.200,1.200,1.200,1.200
10.35E-9,327.9E-3,1.200,1.200,1.200,1.200,5.124E-6,4.588E-6,1.200,1.200,1.200,1.200
10.35E-9,317.6E-3,1.200,1.200,1.200,1.200,7.668E-6,6.999E-6,1.200,1.200,1.200,1.200
10.35E-9,305.0E-3,1.200,1.200,1.200,1.200,11.13E-6,10.29E-6,1.200,1.200,1.200,1.200
10.35E-9,295.0E-3,1.200,1.200,1.200,1.200,14.29E-6,13.30E-6,1.200,1.200,1.200,1.200
10.35E-9,287.4E-3,1.200,1.200,1.200,1.200,16.85E-6,15.75E-6,1.200,1.200,1.200,1.200
10.35E-9,279.1E-3,1.200,1.200,1.200,1.200,19.65E-6,18.41E-6,1.200,1.200,1.200,1.200
10.35E-9,271.0E-3,1.200,1.200,1.200,1.200,22.44E-6,21.07E-6,1.200,1.200,1.200,1.200
10.36E-9,264.4E-3,1.200,1.200,1.200,1.200,24.78E-6,23.30E-6,1.200,1.200,1.200,1.200
10.36E-9,256.0E-3,1.200,1.200,1.200,1.200,27.85E-6,26.23E-6,1.200,1.200,1.200,1.200
10.36E-9,248.8E-3,1.200,1.200,1.200,1.200,30.62E-6,28.86E-6,1.200,1.200,1.200,1.200
10.36E-9,240.6E-3,1.200,1.200,1.200,1.200,33.82E-6,31.90E-6,1.200,1.200,1.200,1.200
10.36E-9,228.3E-3,1.200,1.200,1.200,1.200,38.70E-6,36.49E-6,1.200,1.200,1.200,1.200
10.36E-9,218.2E-3,1.200,1.200,1.200,1.200,42.65E-6,40.17E-6,1.200,1.200,1.200,1.200
10.37E-9,207.7E-3,1.200,1.200,1.200,1.200,46.74E-6,43.97E-6,1.200,1.200,1.200,1.200
10.37E-9,197.4E-3,1.200,1.200,1.200,1.200,50.76E-6,47.67E-6,1.200,1.200,1.200,1.200
10.37E-9,186.2E-3,1.200,1.200,1.200,1.200,55.20E-6,51.74E-6,1.200,1.200,1.200,1.200
10.37E-9,177.9E-3,1.200,1.200,1.200,1.200,58.46E-6,54.71E-6,1.200,1.200,1.200,1.200
10.37E-9,169.3E-3,1.200,1.200,1.200,1.200,61.85E-6,57.79E-6,1.200,1.200,1.200,1.200
10.37E-9,161.9E-3,1.200,1.200,1.200,1.200,64.66E-6,60.31E-6,1.200,1.200,1.200,1.200
10.37E-9,152.3E-3,1.200,1.200,1.200,1.200,68.22E-6,63.47E-6,1.200,1.200,1.200,1.200
10.38E-9,141.3E-3,1.200,1.200,1.200,1.200,72.06E-6,66.85E-6,1.200,1.200,1.200,1.200
10.38E-9,130.7E-3,1.200,1.200,1.200,1.200,75.61E-6,69.92E-6,1.200,1.200,1.200,1.200
10.38E-9,119.3E-3,1.200,1.200,1.200,1.200,79.19E-6,73.02E-6,1.200,1.200,1.200,1.200
10.38E-9,105.4E-3,1.200,1.200,1.200,1.200,83.62E-6,76.85E-6,1.200,1.200,1.200,1.200
10.38E-9,91.12E-3,1.200,1.200,1.200,1.200,88.22E-6,80.87E-6,1.200,1.200,1.200,1.200
10.39E-9,76.12E-3,1.200,1.200,1.200,1.200,93.12E-6,85.20E-6,1.200,1.200,1.200,1.200
10.39E-9,62.80E-3,1.200,1.200,1.200,1.200,97.45E-6,89.08E-6,1.200,1.200,1.200,1.200
10.39E-9,47.66E-3,1.200,1.200,1.200,1.200,102.2E-6,93.42E-6,1.200,1.200,1.200,1.200
10.39E-9,33.77E-3,1.200,1.200,1.200,1.200,106.3E-6,97.19E-6,1.200,1.200,1.200,1.200
10.40E-9,19.42E-3,1.200,1.200,1.200,1.200,110.2E-6,100.9E-6,1.200,1.200,1.200,1.200
10.40E-9,8.432E-3,1.200,1.200,1.200,1.200,112.8E-6,103.4E-6,1.200,1.200,1.200,1.200
10.40E-9,0.000,1.200,1.200,1.200,1.200,114.7E-6,105.3E-6,1.200,1.200,1.200,1.200
10.40E-9,0.000,1.200,1.200,1.200,1.200,116.4E-6,106.9E-6,1.200,1.200,1.200,1.200
10.40E-9,0.000,1.200,1.200,1.200,1.200,117.0E-6,107.5E-6,1.200,1.200,1.200,1.200
10.40E-9,0.000,1.200,1.200,1.200,1.200,118.0E-6,108.5E-6,1.200,1.200,1.200,1.200
10.40E-9,0.000,1.200,1.200,1.200,1.200,119.8E-6,110.3E-6,1.200,1.200,1.200,1.200
10.41E-9,0.000,1.200,1.200,1.200,1.200,121.9E-6,112.5E-6,1.200,1.200,1.200,1.200
10.41E-9,0.000,1.200,1.200,1.200,1.200,124.0E-6,114.6E-6,1.200,1.200,1.200,1.200
10.41E-9,0.000,1.200,1.200,1.200,1.200,125.7E-6,116.5E-6,1.200,1.200,1.200,1.200
10.42E-9,0.000,1.200,1.200,1.200,1.200,127.3E-6,118.2E-6,1.200,1.200,1.200,1.200
10.42E-9,0.000,1.200,1.200,1.200,1.200,128.9E-6,119.8E-6,1.200,1.200,1.200,1.200
10.42E-9,0.000,1.200,1.200,1.200,1.200,129.7E-6,120.7E-6,1.200,1.200,1.200,1.200
10.42E-9,0.000,1.200,1.200,1.200,1.200,130.3E-6,121.3E-6,1.200,1.200,1.200,1.200
10.42E-9,0.000,1.200,1.200,1.200,1.200,131.1E-6,122.0E-6,1.200,1.200,1.200,1.200
10.42E-9,0.000,1.200,1.200,1.200,1.200,131.8E-6,122.6E-6,1.200,1.200,1.200,1.200
10.43E-9,0.000,1.200,1.200,1.200,1.200,132.4E-6,123.1E-6,1.200,1.200,1.200,1.200
10.43E-9,0.000,1.200,1.200,1.200,1.200,133.3E-6,123.9E-6,1.200,1.200,1.200,1.200
10.43E-9,0.000,1.200,1.200,1.200,1.200,134.1E-6,124.5E-6,1.200,1.200,1.200,1.200
10.43E-9,0.000,1.200,1.200,1.200,1.200,135.3E-6,125.4E-6,1.200,1.200,1.200,1.200
10.43E-9,0.000,1.200,1.200,1.200,1.200,137.2E-6,126.9E-6,1.200,1.200,1.200,1.200
10.43E-9,0.000,1.200,1.200,1.200,1.200,138.8E-6,128.1E-6,1.200,1.200,1.200,1.200
10.43E-9,0.000,1.200,1.200,1.200,1.200,140.6E-6,129.5E-6,1.200,1.200,1.200,1.200
10.43E-9,0.000,1.200,1.200,1.200,1.200,143.0E-6,131.2E-6,1.200,1.200,1.200,1.200
10.44E-9,0.000,1.200,1.200,1.200,1.200,146.1E-6,133.6E-6,1.200,1.200,1.200,1.200
10.44E-9,0.000,1.200,1.200,1.200,1.200,148.9E-6,135.6E-6,1.200,1.200,1.200,1.200
10.44E-9,0.000,1.200,1.200,1.200,1.200,151.3E-6,137.2E-6,1.200,1.200,1.200,1.200
10.44E-9,0.000,1.200,1.200,1.200,1.200,152.6E-6,137.9E-6,1.200,1.200,1.200,1.200
10.45E-9,0.000,1.200,1.200,1.200,1.201,153.7E-6,138.2E-6,1.200,1.200,1.200,1.200
10.45E-9,0.000,1.200,1.200,1.200,1.201,154.5E-6,138.3E-6,1.200,1.200,1.200,1.200
10.45E-9,0.000,1.200,1.200,1.200,1.202,155.1E-6,138.4E-6,1.200,1.200,1.200,1.200
10.45E-9,0.000,1.200,1.200,1.200,1.202,155.7E-6,138.6E-6,1.200,1.200,1.200,1.200
10.46E-9,0.000,1.200,1.200,1.200,1.203,156.6E-6,139.0E-6,1.200,1.200,1.200,1.200
10.46E-9,0.000,1.200,1.200,1.200,1.203,157.7E-6,139.5E-6,1.200,1.200,1.200,1.200
10.46E-9,0.000,1.200,1.200,1.200,1.203,158.6E-6,139.9E-6,1.200,1.200,1.200,1.200
10.46E-9,0.000,1.200,1.200,1.200,1.203,159.9E-6,140.5E-6,1.200,1.200,1.200,1.200
10.46E-9,0.000,1.200,1.200,1.200,1.203,161.3E-6,141.0E-6,1.200,1.200,1.200,1.200
10.46E-9,0.000,1.200,1.200,1.200,1.203,163.0E-6,141.9E-6,1.200,1.200,1.200,1.200
10.46E-9,0.000,1.200,1.200,1.200,1.203,165.4E-6,143.1E-6,1.200,1.200,1.200,1.200
10.47E-9,0.000,1.200,1.200,1.200,1.202,167.5E-6,144.4E-6,1.200,1.200,1.200,1.200
10.47E-9,0.000,1.200,1.200,1.200,1.200,170.0E-6,146.0E-6,1.200,1.200,1.200,1.200
10.47E-9,0.000,1.200,1.200,1.200,1.197,173.1E-6,148.0E-6,1.200,1.200,1.200,1.200
10.47E-9,0.000,1.200,1.200,1.200,1.192,176.5E-6,150.3E-6,1.200,1.200,1.200,1.200
10.47E-9,0.000,1.200,1.200,1.200,1.188,179.7E-6,152.4E-6,1.200,1.200,1.200,1.200
10.47E-9,0.000,1.200,1.200,1.200,1.182,183.6E-6,155.0E-6,1.200,1.200,1.200,1.200
10.48E-9,0.000,1.200,1.200,1.200,1.175,188.3E-6,158.1E-6,1.200,1.200,1.200,1.200
10.48E-9,0.000,1.200,1.200,1.200,1.166,193.5E-6,161.8E-6,1.200,1.200,1.200,1.200
10.48E-9,0.000,1.200,1.200,1.200,1.157,198.8E-6,166.6E-6,1.200,1.200,1.200,1.200
10.48E-9,0.000,1.200,1.200,1.200,1.147,205.4E-6,175.4E-6,1.200,1.200,1.200,1.200
