time (s),leafValue( VT("/A0") "Design_Point" 1 ) (V),leafValue( VT("/A1") "Design_Point" 1 ) (V),leafValue( VT("/B0") "Design_Point" 1 ) (V),leafValue( VT("/B1") "Design_Point" 1 ) (V),leafValue( VT("/O0") "Design_Point" 1 ) (V),leafValue( VT("/O1") "Design_Point" 1 ) (V),leafValue( VT("/O2") "Design_Point" 1 ) (V),leafValue( VT("/O3") "Design_Point" 1 ) (V),leafValue( VT("/V01") "Design_Point" 1 ) (V),leafValue( VT("/V2") "Design_Point" 1 ) (V),leafValue( VT("/V3") "Design_Point" 1 ) (V)
100.4E-9,1.200,117.2E-3,1.200,0.000,432.6E-3,106.5E-6,96.25E-6,90.48E-6,1.200,47.51E-6,49.26E-6
100.4E-9,1.200,102.6E-3,1.200,0.000,439.8E-3,107.0E-6,96.63E-6,90.73E-6,1.200,47.73E-6,49.48E-6
100.4E-9,1.200,85.08E-3,1.200,0.000,448.5E-3,107.4E-6,97.11E-6,91.06E-6,1.200,47.96E-6,49.73E-6
100.4E-9,1.200,65.30E-3,1.200,0.000,458.3E-3,107.9E-6,97.61E-6,91.44E-6,1.200,48.20E-6,49.97E-6
100.4E-9,1.200,49.38E-3,1.200,0.000,466.1E-3,108.2E-6,97.95E-6,91.75E-6,1.200,48.37E-6,50.14E-6
100.4E-9,1.200,32.38E-3,1.200,0.000,474.5E-3,108.3E-6,98.20E-6,92.05E-6,1.200,48.50E-6,50.28E-6
100.4E-9,1.200,14.93E-3,1.200,0.000,483.0E-3,108.3E-6,98.35E-6,92.30E-6,1.200,48.57E-6,50.35E-6
100.4E-9,1.200,0.000,1.200,0.000,490.3E-3,108.1E-6,98.32E-6,92.41E-6,1.200,48.54E-6,50.32E-6
100.4E-9,1.200,0.000,1.200,0.000,493.9E-3,108.2E-6,98.51E-6,92.55E-6,1.200,48.59E-6,50.36E-6
100.4E-9,1.200,0.000,1.200,0.000,495.6E-3,108.3E-6,98.55E-6,92.60E-6,1.200,48.59E-6,50.37E-6
100.4E-9,1.200,0.000,1.200,0.000,499.0E-3,108.2E-6,98.55E-6,92.63E-6,1.200,48.57E-6,50.35E-6
100.4E-9,1.200,0.000,1.200,0.000,500.3E-3,108.1E-6,98.54E-6,92.64E-6,1.200,48.56E-6,50.33E-6
100.4E-9,1.200,0.000,1.200,0.000,502.9E-3,108.0E-6,98.49E-6,92.64E-6,1.200,48.52E-6,50.29E-6
100.4E-9,1.200,0.000,1.200,0.000,508.2E-3,107.7E-6,98.36E-6,92.59E-6,1.200,48.42E-6,50.18E-6
100.4E-9,1.200,0.000,1.200,0.000,516.5E-3,107.2E-6,98.09E-6,92.44E-6,1.200,48.19E-6,49.94E-6
100.4E-9,1.200,0.000,1.200,0.000,525.8E-3,106.5E-6,97.72E-6,92.19E-6,1.200,47.85E-6,49.58E-6
100.4E-9,1.200,0.000,1.200,0.000,534.9E-3,105.7E-6,97.36E-6,91.92E-6,1.200,47.47E-6,49.19E-6
100.4E-9,1.200,0.000,1.200,0.000,544.7E-3,105.0E-6,96.98E-6,91.65E-6,1.200,47.04E-6,48.74E-6
100.4E-9,1.200,0.000,1.200,0.000,554.7E-3,104.3E-6,96.59E-6,91.41E-6,1.200,46.62E-6,48.31E-6
100.4E-9,1.200,0.000,1.200,0.000,565.2E-3,103.5E-6,96.17E-6,91.19E-6,1.200,46.19E-6,47.86E-6
100.4E-9,1.200,0.000,1.200,0.000,577.2E-3,102.7E-6,95.64E-6,90.92E-6,1.200,45.69E-6,47.35E-6
100.4E-9,1.200,0.000,1.200,0.000,592.0E-3,101.4E-6,94.82E-6,90.45E-6,1.200,45.03E-6,46.67E-6
100.4E-9,1.200,0.000,1.200,0.000,608.2E-3,99.62E-6,93.50E-6,89.52E-6,1.200,44.16E-6,45.77E-6
100.4E-9,1.200,0.000,1.200,0.000,622.9E-3,97.55E-6,91.84E-6,88.17E-6,1.200,43.19E-6,44.76E-6
100.5E-9,1.200,0.000,1.200,0.000,637.0E-3,95.49E-6,90.12E-6,86.66E-6,1.200,42.19E-6,43.73E-6
100.5E-9,1.200,0.000,1.200,0.000,649.5E-3,93.82E-6,88.75E-6,85.46E-6,1.200,41.35E-6,42.86E-6
100.5E-9,1.200,0.000,1.200,0.000,658.7E-3,92.72E-6,87.89E-6,84.76E-6,1.200,40.80E-6,42.29E-6
100.5E-9,1.200,0.000,1.200,0.000,670.5E-3,91.38E-6,86.88E-6,83.98E-6,1.200,40.12E-6,41.59E-6
100.5E-9,1.200,0.000,1.200,0.000,681.6E-3,90.09E-6,85.92E-6,83.27E-6,1.200,39.49E-6,40.94E-6
100.5E-9,1.200,0.000,1.200,0.000,690.0E-3,89.03E-6,85.11E-6,82.64E-6,1.200,38.99E-6,40.41E-6
100.5E-9,1.200,0.000,1.200,0.000,698.8E-3,87.74E-6,84.08E-6,81.78E-6,1.200,38.38E-6,39.79E-6
100.5E-9,1.200,0.000,1.200,0.000,708.8E-3,85.88E-6,82.49E-6,80.36E-6,1.200,37.54E-6,38.91E-6
100.5E-9,1.200,0.000,1.200,0.000,716.8E-3,84.22E-6,81.00E-6,78.95E-6,1.200,36.77E-6,38.12E-6
100.5E-9,1.200,0.000,1.200,0.000,724.3E-3,82.58E-6,79.48E-6,77.46E-6,1.200,36.00E-6,37.32E-6
100.5E-9,1.200,0.000,1.200,0.000,732.7E-3,80.68E-6,77.68E-6,75.67E-6,1.200,35.10E-6,36.39E-6
100.5E-9,1.200,0.000,1.200,0.000,741.7E-3,78.60E-6,75.69E-6,73.68E-6,1.200,34.12E-6,35.37E-6
100.5E-9,1.200,0.000,1.200,0.000,752.6E-3,76.07E-6,73.26E-6,71.23E-6,1.200,32.93E-6,34.13E-6
100.5E-9,1.200,0.000,1.200,0.000,766.2E-3,72.87E-6,70.20E-6,68.12E-6,1.200,31.43E-6,32.58E-6
100.5E-9,1.200,0.000,1.200,0.000,784.6E-3,68.59E-6,66.10E-6,63.94E-6,1.200,29.42E-6,30.50E-6
100.5E-9,1.200,0.000,1.200,0.000,811.2E-3,62.54E-6,60.27E-6,57.99E-6,1.200,26.60E-6,27.57E-6
100.5E-9,1.200,0.000,1.200,0.000,845.6E-3,55.11E-6,53.09E-6,50.66E-6,1.200,23.14E-6,23.99E-6
100.6E-9,1.200,0.000,1.200,0.000,884.1E-3,47.42E-6,45.64E-6,43.03E-6,1.200,19.56E-6,20.27E-6
100.6E-9,1.200,0.000,1.200,0.000,927.1E-3,39.62E-6,38.07E-6,35.29E-6,1.200,15.93E-6,16.51E-6
100.6E-9,1.200,0.000,1.200,0.000,976.7E-3,31.56E-6,30.26E-6,27.31E-6,1.200,12.19E-6,12.64E-6
100.6E-9,1.200,0.000,1.200,0.000,1.031,23.70E-6,22.65E-6,19.60E-6,1.200,8.596E-6,8.908E-6
100.7E-9,1.200,0.000,1.200,0.000,1.092,15.74E-6,14.97E-6,12.01E-6,1.200,5.093E-6,5.276E-6
100.8E-9,1.200,0.000,1.200,0.000,1.147,8.751E-6,8.265E-6,5.822E-6,1.200,2.328E-6,2.411E-6
100.9E-9,1.200,0.000,1.200,0.000,1.175,5.003E-6,4.704E-6,2.928E-6,1.200,1.113E-6,1.151E-6
100.9E-9,1.200,0.000,1.200,0.000,1.189,2.857E-6,2.680E-6,1.485E-6,1.200,549.5E-9,567.7E-9
101.0E-9,1.200,0.000,1.200,0.000,1.195,1.652E-6,1.551E-6,765.9E-9,1.200,288.6E-9,297.5E-9
101.2E-9,1.200,0.000,1.200,0.000,1.199,957.6E-9,904.0E-9,394.2E-9,1.200,162.1E-9,166.5E-9
101.3E-9,1.200,0.000,1.200,0.000,1.200,629.7E-9,601.1E-9,234.8E-9,1.200,109.8E-9,112.3E-9
101.5E-9,1.200,0.000,1.200,0.000,1.200,507.1E-9,489.2E-9,180.1E-9,1.200,89.68E-9,91.48E-9
101.8E-9,1.200,0.000,1.200,0.000,1.200,482.8E-9,469.2E-9,168.4E-9,1.200,81.59E-9,83.07E-9
102.3E-9,1.200,0.000,1.200,0.000,1.200,464.8E-9,454.1E-9,158.4E-9,1.200,73.55E-9,74.74E-9
103.0E-9,1.200,0.000,1.200,0.000,1.200,456.0E-9,447.9E-9,153.1E-9,1.200,68.36E-9,69.33E-9
104.0E-9,1.200,0.000,1.200,0.000,1.200,444.4E-9,437.7E-9,147.0E-9,1.200,63.90E-9,64.72E-9
105.3E-9,1.200,0.000,1.200,0.000,1.200,442.5E-9,437.1E-9,145.5E-9,1.200,61.82E-9,62.54E-9
107.2E-9,1.200,0.000,1.200,0.000,1.200,434.7E-9,429.9E-9,141.5E-9,1.200,59.28E-9,59.92E-9
108.7E-9,1.200,0.000,1.200,0.000,1.200,436.6E-9,432.3E-9,142.1E-9,1.200,58.96E-9,59.57E-9
110.2E-9,1.200,0.000,1.200,0.000,1.200,431.4E-9,427.3E-9,139.7E-9,1.200,57.70E-9,58.28E-9
110.2E-9,1.125,0.000,1.200,0.000,1.200,-1.711E-6,-1.524E-6,-1.331E-6,1.200,-899.9E-9,-931.2E-9
110.2E-9,1.006,0.000,1.200,0.000,1.200,-4.695E-6,-4.186E-6,-3.575E-6,1.200,-2.367E-6,-2.451E-6
110.2E-9,946.3E-3,0.000,1.200,0.000,1.200,-6.101E-6,-5.431E-6,-4.693E-6,1.200,-3.083E-6,-3.193E-6
110.3E-9,827.2E-3,0.000,1.200,0.000,1.200,-8.535E-6,-7.592E-6,-6.603E-6,1.200,-4.296E-6,-4.450E-6
110.3E-9,736.6E-3,0.000,1.200,0.000,1.200,-9.818E-6,-8.716E-6,-7.607E-6,1.200,-4.949E-6,-5.127E-6
110.3E-9,605.3E-3,0.000,1.200,0.000,1.200,-9.661E-6,-8.525E-6,-7.496E-6,1.200,-4.908E-6,-5.084E-6
110.3E-9,542.2E-3,0.000,1.200,0.000,1.200,-8.428E-6,-7.424E-6,-6.602E-6,1.200,-4.305E-6,-4.456E-6
110.3E-9,472.4E-3,0.000,1.200,0.000,1.200,-6.069E-6,-5.403E-6,-4.994E-6,1.200,-3.130E-6,-3.234E-6
110.3E-9,418.4E-3,0.000,1.200,0.000,1.200,-3.434E-6,-3.185E-6,-3.265E-6,1.200,-1.835E-6,-1.887E-6
110.3E-9,374.3E-3,0.000,1.200,0.000,1.200,-461.7E-9,-652.1E-9,-1.273E-6,1.200,-403.4E-9,-398.1E-9
110.3E-9,350.6E-3,0.000,1.200,0.000,1.200,1.864E-6,1.396E-6,360.7E-9,1.200,673.3E-9,719.8E-9
110.3E-9,328.3E-3,0.000,1.200,0.000,1.200,4.851E-6,4.093E-6,2.588E-6,1.200,2.048E-6,2.145E-6
110.3E-9,305.9E-3,0.000,1.200,0.000,1.200,8.700E-6,7.624E-6,5.619E-6,1.200,3.844E-6,4.008E-6
110.4E-9,284.5E-3,0.000,1.200,0.000,1.200,12.92E-6,11.53E-6,9.092E-6,1.200,5.869E-6,6.105E-6
110.4E-9,258.9E-3,0.000,1.200,0.000,1.200,18.22E-6,16.44E-6,13.60E-6,1.200,8.479E-6,8.809E-6
110.4E-9,234.6E-3,0.000,1.200,0.000,1.200,23.19E-6,21.05E-6,17.92E-6,1.200,10.97E-6,11.39E-6
110.4E-9,212.9E-3,0.000,1.200,0.000,1.200,27.52E-6,25.08E-6,21.64E-6,1.200,13.16E-6,13.65E-6
110.4E-9,196.8E-3,0.000,1.200,0.000,1.200,30.64E-6,27.96E-6,24.28E-6,1.200,14.78E-6,15.33E-6
110.4E-9,184.8E-3,0.000,1.200,0.000,1.200,32.88E-6,30.01E-6,26.13E-6,1.200,15.99E-6,16.57E-6
110.4E-9,177.0E-3,0.000,1.200,0.000,1.200,34.31E-6,31.31E-6,27.29E-6,1.200,16.76E-6,17.37E-6
110.4E-9,167.9E-3,0.000,1.200,0.000,1.200,35.98E-6,32.82E-6,28.60E-6,1.200,17.68E-6,18.31E-6
110.4E-9,160.5E-3,0.000,1.200,0.000,1.200,37.34E-6,34.05E-6,29.65E-6,1.200,18.43E-6,19.09E-6
110.4E-9,149.9E-3,0.000,1.200,0.000,1.200,39.23E-6,35.72E-6,31.06E-6,1.200,19.50E-6,20.19E-6
110.4E-9,135.3E-3,0.000,1.200,0.000,1.200,41.76E-6,37.94E-6,32.88E-6,1.200,20.96E-6,21.69E-6
110.4E-9,124.5E-3,0.000,1.200,0.000,1.200,43.62E-6,39.56E-6,34.18E-6,1.200,22.04E-6,22.80E-6
110.4E-9,112.2E-3,0.000,1.200,0.000,1.200,45.76E-6,41.42E-6,35.64E-6,1.200,23.27E-6,24.07E-6
110.4E-9,96.90E-3,0.000,1.200,0.000,1.200,48.50E-6,43.80E-6,37.50E-6,1.200,24.84E-6,25.67E-6
110.4E-9,82.48E-3,0.000,1.200,0.000,1.200,51.15E-6,46.10E-6,39.31E-6,1.200,26.34E-6,27.22E-6
110.4E-9,64.90E-3,0.000,1.200,0.000,1.200,54.38E-6,48.91E-6,41.59E-6,1.200,28.19E-6,29.13E-6
110.4E-9,48.70E-3,0.000,1.200,0.000,1.200,57.25E-6,51.41E-6,43.70E-6,1.200,29.88E-6,30.86E-6
110.4E-9,33.50E-3,0.000,1.200,0.000,1.200,59.68E-6,53.53E-6,45.60E-6,1.200,31.38E-6,32.40E-6
110.4E-9,16.45E-3,0.000,1.200,0.000,1.200,61.96E-6,55.52E-6,47.53E-6,1.200,32.90E-6,33.95E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,63.73E-6,57.06E-6,49.18E-6,1.200,34.17E-6,35.26E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,64.72E-6,57.97E-6,50.07E-6,1.200,34.83E-6,35.93E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,65.09E-6,58.30E-6,50.43E-6,1.200,35.10E-6,36.21E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,65.71E-6,58.85E-6,51.07E-6,1.200,35.59E-6,36.71E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,66.43E-6,59.49E-6,51.92E-6,1.200,36.24E-6,37.37E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,67.25E-6,60.24E-6,53.04E-6,1.200,37.06E-6,38.21E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,67.91E-6,60.87E-6,54.22E-6,1.200,37.84E-6,39.00E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,68.28E-6,61.26E-6,55.09E-6,1.200,38.33E-6,39.50E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,68.67E-6,61.68E-6,56.04E-6,1.200,38.81E-6,39.98E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,69.40E-6,62.31E-6,57.11E-6,1.200,39.36E-6,40.55E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,70.91E-6,63.45E-6,58.34E-6,1.200,40.00E-6,41.20E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,73.08E-6,65.00E-6,59.70E-6,1.200,40.63E-6,41.86E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,75.95E-6,66.99E-6,61.25E-6,1.200,41.27E-6,42.52E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,79.35E-6,69.21E-6,62.88E-6,1.200,41.94E-6,43.22E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,82.10E-6,70.73E-6,64.04E-6,1.200,42.52E-6,43.83E-6
110.4E-9,0.000,0.000,1.200,0.000,1.200,84.02E-6,71.42E-6,64.73E-6,1.200,43.01E-6,44.34E-6
110.4E-9,0.000,0.000,1.200,0.000,1.201,85.16E-6,71.46E-6,65.04E-6,1.200,43.29E-6,44.64E-6
110.4E-9,0.000,0.000,1.200,0.000,1.201,85.98E-6,71.22E-6,65.16E-6,1.200,43.39E-6,44.75E-6
110.4E-9,0.000,0.000,1.200,0.000,1.202,86.57E-6,70.85E-6,65.10E-6,1.200,43.28E-6,44.64E-6
110.4E-9,0.000,0.000,1.200,0.000,1.203,87.07E-6,70.76E-6,65.00E-6,1.200,43.10E-6,44.46E-6
110.5E-9,0.000,0.000,1.200,0.000,1.202,88.16E-6,71.42E-6,65.21E-6,1.200,43.04E-6,44.40E-6
110.5E-9,0.000,0.000,1.200,0.000,1.198,91.06E-6,73.79E-6,66.20E-6,1.200,43.35E-6,44.72E-6
110.5E-9,0.000,0.000,1.200,0.000,1.188,96.09E-6,77.96E-6,68.05E-6,1.200,44.09E-6,45.50E-6
110.5E-9,0.000,0.000,1.200,0.000,1.178,100.6E-6,81.53E-6,69.61E-6,1.200,44.81E-6,46.26E-6
110.5E-9,0.000,0.000,1.200,0.000,1.168,104.8E-6,84.60E-6,70.88E-6,1.200,45.54E-6,47.02E-6
110.5E-9,0.000,0.000,1.200,0.000,1.154,110.0E-6,88.04E-6,72.26E-6,1.200,46.49E-6,48.02E-6
110.5E-9,0.000,0.000,1.200,0.000,1.143,113.9E-6,90.28E-6,73.13E-6,1.200,47.21E-6,48.78E-6
110.5E-9,0.000,0.000,1.200,0.000,1.134,116.7E-6,91.80E-6,73.70E-6,1.200,47.75E-6,49.34E-6
110.5E-9,0.000,0.000,1.200,0.000,1.125,119.1E-6,93.02E-6,74.14E-6,1.200,48.21E-6,49.83E-6
110.5E-9,0.000,0.000,1.200,0.000,1.118,121.3E-6,94.06E-6,74.51E-6,1.200,48.61E-6,50.25E-6
110.5E-9,0.000,0.000,1.200,0.000,1.109,123.5E-6,95.10E-6,74.86E-6,1.200,49.03E-6,50.69E-6
110.5E-9,0.000,0.000,1.200,0.000,1.099,126.1E-6,96.25E-6,75.25E-6,1.200,49.51E-6,51.19E-6
110.5E-9,0.000,0.000,1.200,0.000,1.086,129.0E-6,97.52E-6,75.66E-6,1.200,50.04E-6,51.76E-6
110.5E-9,0.000,0.000,1.200,0.000,1.070,132.5E-6,98.99E-6,76.12E-6,1.200,50.68E-6,52.43E-6
110.5E-9,0.000,0.000,1.200,0.000,1.050,136.5E-6,100.6E-6,76.58E-6,1.200,51.38E-6,53.17E-6
110.5E-9,0.000,0.000,1.200,0.000,1.023,141.5E-6,102.5E-6,77.04E-6,1.200,52.22E-6,54.06E-6
110.5E-9,0.000,0.000,1.200,0.000,990.5E-3,146.7E-6,104.4E-6,77.38E-6,1.200,53.04E-6,54.93E-6
110.5E-9,0.000,0.000,1.200,0.000,956.4E-3,151.4E-6,106.0E-6,77.53E-6,1.200,53.74E-6,55.67E-6
110.5E-9,0.000,0.000,1.200,0.000,919.2E-3,156.0E-6,107.4E-6,77.54E-6,1.200,54.35E-6,56.32E-6
110.6E-9,0.000,0.000,1.200,0.000,877.6E-3,160.3E-6,108.6E-6,77.41E-6,1.200,54.89E-6,56.90E-6
110.6E-9,0.000,0.000,1.200,0.000,828.7E-3,164.5E-6,109.8E-6,77.18E-6,1.200,55.37E-6,57.42E-6
110.6E-9,0.000,0.000,1.200,0.000,768.6E-3,168.7E-6,110.7E-6,76.78E-6,1.200,55.78E-6,57.86E-6
110.6E-9,0.000,0.000,1.200,0.000,691.5E-3,172.6E-6,111.5E-6,76.15E-6,1.200,56.05E-6,58.16E-6
110.6E-9,0.000,0.000,1.200,0.000,586.6E-3,175.6E-6,111.5E-6,75.03E-6,1.200,55.98E-6,58.11E-6
110.7E-9,0.000,0.000,1.200,0.000,436.3E-3,175.0E-6,109.2E-6,72.36E-6,1.200,54.72E-6,56.82E-6
110.8E-9,0.000,0.000,1.200,0.000,292.9E-3,164.4E-6,101.3E-6,66.46E-6,1.200,50.67E-6,52.62E-6
110.8E-9,0.000,0.000,1.200,0.000,181.6E-3,142.0E-6,86.74E-6,56.49E-6,1.200,43.19E-6,44.86E-6
110.9E-9,0.000,0.000,1.200,0.000,120.1E-3,118.7E-6,72.22E-6,46.82E-6,1.200,35.79E-6,37.17E-6
110.9E-9,0.000,0.000,1.200,0.000,73.43E-3,91.92E-6,55.77E-6,35.98E-6,1.200,27.45E-6,28.51E-6
111.0E-9,0.000,0.000,1.200,0.000,36.05E-3,60.22E-6,36.48E-6,23.36E-6,1.200,17.75E-6,18.44E-6
111.1E-9,0.000,0.000,1.200,0.000,17.75E-3,37.50E-6,22.74E-6,14.44E-6,1.200,10.91E-6,11.32E-6
111.1E-9,0.000,0.000,1.200,0.000,7.785E-3,20.81E-6,12.69E-6,7.954E-6,1.200,5.952E-6,6.180E-6
111.2E-9,0.000,0.000,1.200,0.000,3.020E-3,10.29E-6,6.361E-6,3.896E-6,1.200,2.869E-6,2.977E-6
111.4E-9,0.000,0.000,1.200,0.000,834.5E-6,4.011E-6,2.583E-6,1.494E-6,1.200,1.063E-6,1.103E-6
111.5E-9,0.000,0.000,1.200,0.000,133.8E-6,1.275E-6,944.5E-9,459.6E-9,1.200,290.5E-9,299.9E-9
111.7E-9,0.000,0.000,1.200,0.000,-5.332E-6,481.0E-9,461.9E-9,162.5E-9,1.200,76.97E-9,78.30E-9
112.0E-9,0.000,0.000,1.200,0.000,3.836E-6,458.6E-9,451.6E-9,154.9E-9,1.200,68.90E-9,69.89E-9
112.6E-9,0.000,0.000,1.200,0.000,-2.524E-6,446.1E-9,437.7E-9,147.6E-9,1.200,65.94E-9,66.86E-9
113.5E-9,0.000,0.000,1.200,0.000,3.299E-6,447.7E-9,442.2E-9,148.0E-9,1.200,62.68E-9,63.42E-9
114.8E-9,0.000,0.000,1.200,0.000,-2.346E-6,433.3E-9,427.7E-9,140.8E-9,1.200,60.20E-9,60.90E-9
116.5E-9,0.000,0.000,1.200,0.000,3.181E-6,440.8E-9,436.5E-9,144.0E-9,1.200,59.18E-9,59.79E-9
118.2E-9,0.000,0.000,1.200,0.000,-2.279E-6,427.7E-9,423.4E-9,137.8E-9,1.200,57.68E-9,58.28E-9
120.0E-9,0.000,0.000,1.200,0.000,3.119E-6,438.0E-9,434.3E-9,142.4E-9,1.200,57.78E-9,58.33E-9
120.0E-9,75.00E-3,75.00E-3,1.200,0.000,4.614E-6,3.561E-6,3.190E-6,1.988E-6,1.200,1.441E-6,1.488E-6
120.0E-9,194.1E-3,194.1E-3,1.200,0.000,8.007E-6,7.362E-6,6.367E-6,4.365E-6,1.200,3.273E-6,3.390E-6
120.0E-9,253.7E-3,253.7E-3,1.200,0.000,9.933E-6,8.951E-6,7.657E-6,5.405E-6,1.200,4.059E-6,4.209E-6
120.1E-9,372.8E-3,372.8E-3,1.200,0.000,12.68E-6,11.81E-6,10.05E-6,7.322E-6,1.200,5.461E-6,5.665E-6
120.1E-9,463.3E-3,463.3E-3,1.200,0.000,15.09E-6,14.02E-6,11.96E-6,8.942E-6,1.200,6.554E-6,6.798E-6
120.1E-9,520.0E-3,520.0E-3,1.200,0.000,16.84E-6,15.81E-6,13.59E-6,10.39E-6,1.200,7.443E-6,7.718E-6
120.1E-9,582.7E-3,582.7E-3,1.200,0.000,19.85E-6,18.77E-6,16.38E-6,12.99E-6,1.200,8.922E-6,9.245E-6
120.1E-9,630.0E-3,630.0E-3,1.200,0.000,23.60E-6,22.53E-6,20.00E-6,16.32E-6,1.200,10.76E-6,11.14E-6
120.1E-9,656.4E-3,656.4E-3,1.200,0.000,26.79E-6,25.68E-6,23.03E-6,19.03E-6,1.200,12.27E-6,12.70E-6
120.1E-9,686.4E-3,686.4E-3,1.200,0.000,31.58E-6,30.42E-6,27.55E-6,23.05E-6,1.200,14.56E-6,15.06E-6
120.1E-9,714.1E-3,714.1E-3,1.200,0.000,37.11E-6,35.87E-6,32.70E-6,27.69E-6,1.200,17.21E-6,17.81E-6
120.1E-9,744.5E-3,744.5E-3,1.200,0.000,44.32E-6,42.97E-6,39.39E-6,33.77E-6,1.200,20.69E-6,21.41E-6
120.1E-9,773.8E-3,773.8E-3,1.200,0.000,52.48E-6,51.00E-6,46.98E-6,40.69E-6,1.200,24.63E-6,25.48E-6
120.1E-9,812.1E-3,812.1E-3,1.200,0.000,64.84E-6,63.18E-6,58.48E-6,51.25E-6,1.200,30.60E-6,31.65E-6
120.1E-9,836.3E-3,836.3E-3,1.200,0.000,73.72E-6,71.92E-6,66.73E-6,58.87E-6,1.200,34.88E-6,36.08E-6
120.1E-9,853.5E-3,853.5E-3,1.200,0.000,80.60E-6,78.67E-6,73.11E-6,64.75E-6,1.200,38.18E-6,39.49E-6
120.1E-9,878.9E-3,878.9E-3,1.200,0.000,91.55E-6,89.38E-6,83.23E-6,74.10E-6,1.200,43.40E-6,44.89E-6
120.1E-9,897.0E-3,897.0E-3,1.200,0.000,99.82E-6,97.43E-6,90.82E-6,81.19E-6,1.200,47.33E-6,48.96E-6
120.2E-9,919.9E-3,919.9E-3,1.200,0.000,110.8E-6,108.2E-6,101.0E-6,90.71E-6,1.200,52.57E-6,54.39E-6
120.2E-9,942.8E-3,942.8E-3,1.200,0.000,121.8E-6,119.0E-6,111.1E-6,100.4E-6,1.200,57.87E-6,59.88E-6
120.2E-9,963.8E-3,963.8E-3,1.200,0.000,131.8E-6,128.9E-6,120.4E-6,109.3E-6,1.200,62.70E-6,64.89E-6
120.2E-9,982.8E-3,982.8E-3,1.200,0.000,140.1E-6,137.1E-6,128.1E-6,116.9E-6,1.200,66.78E-6,69.13E-6
120.2E-9,999.3E-3,999.3E-3,1.200,0.000,146.8E-6,143.7E-6,134.3E-6,123.0E-6,1.200,70.04E-6,72.51E-6
120.2E-9,1.015,1.015,1.200,0.000,152.7E-6,149.5E-6,139.7E-6,128.5E-6,1.200,72.86E-6,75.44E-6
120.2E-9,1.034,1.034,1.200,0.000,159.9E-6,156.6E-6,146.4E-6,135.0E-6,1.200,76.19E-6,78.89E-6
120.2E-9,1.048,1.048,1.200,0.000,165.3E-6,162.1E-6,151.6E-6,140.1E-6,1.200,78.74E-6,81.54E-6
120.2E-9,1.062,1.062,1.200,0.000,170.1E-6,167.2E-6,156.6E-6,145.1E-6,1.200,81.21E-6,84.09E-6
120.2E-9,1.076,1.076,1.200,0.000,174.2E-6,172.3E-6,161.4E-6,150.1E-6,1.200,83.65E-6,86.62E-6
120.2E-9,1.092,1.092,1.200,0.000,177.4E-6,177.4E-6,166.3E-6,155.3E-6,1.200,86.12E-6,89.18E-6
120.2E-9,1.105,1.105,1.200,0.000,179.8E-6,182.1E-6,170.8E-6,160.0E-6,1.200,88.23E-6,91.36E-6
120.2E-9,1.119,1.119,1.200,0.000,181.8E-6,186.3E-6,174.8E-6,164.2E-6,1.200,90.10E-6,93.29E-6
120.2E-9,1.130,1.130,1.200,0.000,183.9E-6,190.0E-6,178.3E-6,167.9E-6,1.200,91.68E-6,94.93E-6
120.2E-9,1.143,1.143,1.200,0.000,186.2E-6,193.7E-6,181.7E-6,171.5E-6,1.200,93.21E-6,96.51E-6
120.2E-9,1.155,1.155,1.200,0.000,188.7E-6,197.3E-6,185.0E-6,174.8E-6,1.200,94.63E-6,97.99E-6
120.2E-9,1.167,1.167,1.200,0.000,191.4E-6,200.7E-6,188.0E-6,177.9E-6,1.200,95.98E-6,99.39E-6
120.2E-9,1.180,1.180,1.200,0.000,195.2E-6,204.3E-6,191.1E-6,181.0E-6,1.200,97.36E-6,100.8E-6
120.2E-9,1.190,1.190,1.200,0.000,200.8E-6,206.9E-6,193.3E-6,183.2E-6,1.200,98.39E-6,101.9E-6
120.2E-9,1.200,1.200,1.200,0.000,213.0E-6,209.3E-6,195.2E-6,185.2E-6,1.200,99.37E-6,102.9E-6
120.2E-9,1.200,1.200,1.195,0.000,225.6E-6,209.7E-6,195.5E-6,185.8E-6,1.200,99.62E-6,103.2E-6
120.2E-9,1.200,1.200,1.184,0.000,258.2E-6,210.8E-6,196.1E-6,187.0E-6,1.200,100.2E-6,103.7E-6
120.2E-9,1.200,1.200,1.174,0.000,309.2E-6,212.1E-6,196.8E-6,188.1E-6,1.200,100.7E-6,104.3E-6
