time (s),leafValue( VT("/A0") "Design_Point" 1 ) (V),leafValue( VT("/A1") "Design_Point" 1 ) (V),leafValue( VT("/B0") "Design_Point" 1 ) (V),leafValue( VT("/B1") "Design_Point" 1 ) (V),leafValue( VT("/O0") "Design_Point" 1 ) (V),leafValue( VT("/O1") "Design_Point" 1 ) (V),leafValue( VT("/O2") "Design_Point" 1 ) (V),leafValue( VT("/O3") "Design_Point" 1 ) (V),leafValue( VT("/V01") "Design_Point" 1 ) (V),leafValue( VT("/V2") "Design_Point" 1 ) (V),leafValue( VT("/V3") "Design_Point" 1 ) (V)
40.12E-9,715.3E-3,715.3E-3,1.200,1.200,39.05E-6,38.15E-6,35.60E-6,30.65E-6,1.200,1.200,1.200
40.12E-9,745.7E-3,745.7E-3,1.200,1.200,46.26E-6,45.30E-6,42.48E-6,37.17E-6,1.200,1.200,1.200
40.13E-9,776.4E-3,776.4E-3,1.200,1.200,54.65E-6,53.60E-6,50.48E-6,44.82E-6,1.200,1.200,1.200
40.14E-9,813.1E-3,813.1E-3,1.200,1.200,65.78E-6,64.62E-6,61.14E-6,55.13E-6,1.200,1.200,1.200
40.14E-9,849.5E-3,849.5E-3,1.200,1.200,77.67E-6,76.42E-6,72.60E-6,66.38E-6,1.200,1.200,1.200
40.15E-9,883.8E-3,883.8E-3,1.200,1.200,89.52E-6,88.17E-6,84.07E-6,77.74E-6,1.200,1.200,1.200
40.15E-9,917.6E-3,917.6E-3,1.200,1.200,102.3E-6,100.8E-6,96.42E-6,89.92E-6,1.200,1.200,1.200
40.16E-9,945.1E-3,945.1E-3,1.200,1.200,113.2E-6,111.6E-6,107.0E-6,100.4E-6,1.200,1.200,1.200
40.16E-9,969.1E-3,969.1E-3,1.200,1.200,122.9E-6,121.2E-6,116.3E-6,109.7E-6,1.200,1.200,1.200
40.17E-9,996.2E-3,996.2E-3,1.200,1.200,133.3E-6,131.6E-6,126.2E-6,119.7E-6,1.200,1.200,1.200
40.17E-9,1.022,1.022,1.200,1.200,143.0E-6,141.2E-6,135.4E-6,128.8E-6,1.200,1.200,1.200
40.17E-9,1.036,1.036,1.200,1.200,148.7E-6,146.8E-6,140.8E-6,134.0E-6,1.200,1.200,1.200
40.18E-9,1.052,1.052,1.200,1.200,155.1E-6,153.1E-6,146.8E-6,139.9E-6,1.200,1.200,1.200
40.18E-9,1.066,1.066,1.200,1.200,160.6E-6,158.6E-6,152.1E-6,145.1E-6,1.200,1.200,1.200
40.18E-9,1.081,1.081,1.200,1.200,166.7E-6,164.7E-6,158.1E-6,151.0E-6,1.200,1.200,1.200
40.18E-9,1.096,1.096,1.200,1.200,172.9E-6,170.9E-6,164.1E-6,157.1E-6,1.200,1.200,1.200
40.18E-9,1.110,1.110,1.200,1.200,178.5E-6,176.4E-6,169.5E-6,162.5E-6,1.200,1.200,1.200
40.19E-9,1.123,1.123,1.200,1.200,184.1E-6,182.0E-6,175.1E-6,168.0E-6,1.200,1.200,1.200
40.19E-9,1.135,1.135,1.200,1.200,189.1E-6,187.0E-6,180.1E-6,172.9E-6,1.200,1.200,1.200
40.19E-9,1.147,1.147,1.200,1.200,194.0E-6,191.9E-6,184.9E-6,177.8E-6,1.200,1.200,1.200
40.19E-9,1.159,1.159,1.200,1.200,199.0E-6,196.9E-6,189.9E-6,182.7E-6,1.200,1.200,1.200
40.20E-9,1.172,1.172,1.200,1.200,204.2E-6,202.1E-6,195.1E-6,187.9E-6,1.200,1.200,1.200
40.20E-9,1.185,1.185,1.200,1.200,209.4E-6,207.2E-6,200.2E-6,192.9E-6,1.200,1.200,1.200
40.20E-9,1.193,1.193,1.200,1.200,212.2E-6,210.1E-6,203.0E-6,195.7E-6,1.200,1.200,1.200
40.20E-9,1.200,1.200,1.200,1.200,214.9E-6,212.8E-6,205.7E-6,198.4E-6,1.200,1.200,1.200
40.20E-9,1.200,1.200,1.196,1.200,215.7E-6,213.6E-6,206.5E-6,199.5E-6,1.200,1.200,1.200
40.20E-9,1.200,1.200,1.188,1.200,217.5E-6,215.4E-6,208.3E-6,201.6E-6,1.200,1.200,1.200
40.20E-9,1.200,1.200,1.181,1.200,219.3E-6,217.2E-6,210.1E-6,203.5E-6,1.200,1.200,1.200
40.20E-9,1.200,1.200,1.172,1.200,221.6E-6,219.5E-6,212.4E-6,205.9E-6,1.200,1.200,1.200
40.21E-9,1.200,1.200,1.165,1.200,223.3E-6,221.2E-6,214.1E-6,207.6E-6,1.200,1.200,1.200
40.21E-9,1.200,1.200,1.156,1.200,225.3E-6,223.3E-6,216.2E-6,209.6E-6,1.200,1.200,1.200
40.21E-9,1.200,1.200,1.143,1.200,227.5E-6,225.5E-6,218.4E-6,211.8E-6,1.200,1.200,1.200
40.21E-9,1.200,1.200,1.134,1.200,229.2E-6,227.1E-6,220.1E-6,213.3E-6,1.200,1.200,1.200
40.21E-9,1.200,1.200,1.122,1.200,230.8E-6,228.7E-6,221.7E-6,214.9E-6,1.200,1.200,1.200
40.22E-9,1.200,1.200,1.108,1.200,232.5E-6,230.4E-6,223.3E-6,216.5E-6,1.200,1.200,1.200
40.22E-9,1.200,1.200,1.093,1.200,234.0E-6,231.9E-6,224.8E-6,217.9E-6,1.200,1.200,1.200
40.22E-9,1.200,1.200,1.076,1.200,235.3E-6,233.2E-6,226.1E-6,219.2E-6,1.200,1.200,1.200
40.22E-9,1.200,1.200,1.058,1.200,236.1E-6,233.9E-6,226.8E-6,220.0E-6,1.200,1.200,1.200
40.23E-9,1.200,1.200,1.041,1.200,236.1E-6,233.9E-6,226.9E-6,220.3E-6,1.200,1.200,1.200
40.23E-9,1.200,1.200,1.022,1.200,235.6E-6,233.3E-6,226.5E-6,220.2E-6,1.200,1.200,1.200
40.23E-9,1.200,1.200,1.003,1.200,234.6E-6,232.4E-6,225.7E-6,219.9E-6,1.200,1.200,1.200
40.24E-9,1.200,1.200,982.2E-3,1.200,233.2E-6,231.2E-6,224.8E-6,219.3E-6,1.200,1.200,1.200
40.24E-9,1.200,1.200,963.6E-3,1.200,232.2E-6,230.2E-6,224.2E-6,219.1E-6,1.200,1.200,1.200
40.24E-9,1.200,1.200,949.0E-3,1.200,231.8E-6,229.8E-6,224.1E-6,219.2E-6,1.200,1.200,1.200
40.24E-9,1.200,1.200,939.5E-3,1.200,231.7E-6,229.7E-6,224.2E-6,219.4E-6,1.200,1.200,1.200
40.25E-9,1.200,1.200,928.5E-3,1.200,231.6E-6,229.7E-6,224.4E-6,219.8E-6,1.200,1.200,1.200
40.25E-9,1.200,1.200,917.4E-3,1.200,231.6E-6,229.8E-6,224.7E-6,220.4E-6,1.200,1.200,1.200
40.25E-9,1.200,1.200,900.2E-3,1.200,231.5E-6,230.0E-6,225.3E-6,221.4E-6,1.200,1.200,1.200
40.25E-9,1.200,1.200,884.7E-3,1.200,231.2E-6,230.3E-6,225.9E-6,222.3E-6,1.200,1.200,1.200
40.26E-9,1.200,1.200,865.4E-3,1.200,231.0E-6,230.8E-6,226.6E-6,223.4E-6,1.200,1.200,1.200
40.26E-9,1.200,1.200,845.3E-3,1.200,231.3E-6,231.2E-6,227.1E-6,224.3E-6,1.200,1.200,1.200
40.26E-9,1.200,1.200,826.9E-3,1.200,232.2E-6,231.6E-6,227.5E-6,224.9E-6,1.200,1.200,1.200
40.27E-9,1.200,1.200,805.3E-3,1.200,234.2E-6,231.8E-6,227.4E-6,225.1E-6,1.200,1.200,1.200
40.27E-9,1.200,1.200,786.9E-3,1.200,239.7E-6,231.3E-6,226.6E-6,224.7E-6,1.200,1.200,1.200
40.27E-9,1.200,1.200,766.6E-3,1.200,261.6E-6,229.8E-6,224.7E-6,223.5E-6,1.200,1.200,1.200
40.27E-9,1.200,1.200,751.6E-3,1.200,293.1E-6,228.1E-6,222.6E-6,222.0E-6,1.200,1.200,1.200
40.28E-9,1.200,1.200,733.6E-3,1.200,344.9E-6,225.4E-6,219.5E-6,219.6E-6,1.200,1.200,1.200
40.28E-9,1.200,1.200,716.1E-3,1.200,404.6E-6,222.5E-6,216.3E-6,216.7E-6,1.200,1.200,1.200
40.28E-9,1.200,1.200,699.5E-3,1.200,444.8E-6,219.7E-6,213.3E-6,213.8E-6,1.200,1.200,1.200
40.29E-9,1.200,1.200,682.7E-3,1.200,347.8E-6,217.6E-6,210.8E-6,210.9E-6,1.200,1.200,1.200
40.29E-9,1.200,1.200,668.0E-3,1.200,35.32E-6,216.3E-6,209.1E-6,208.5E-6,1.200,1.200,1.200
40.29E-9,1.200,1.200,653.1E-3,1.200,-513.9E-6,215.4E-6,207.6E-6,206.1E-6,1.200,1.200,1.200
40.29E-9,1.200,1.200,635.8E-3,1.200,-1.365E-3,214.2E-6,205.7E-6,203.2E-6,1.200,1.200,1.200
40.30E-9,1.200,1.200,618.5E-3,1.200,-2.336E-3,212.9E-6,203.6E-6,200.1E-6,1.200,1.200,1.200
40.30E-9,1.200,1.200,601.4E-3,1.200,-3.188E-3,211.0E-6,201.1E-6,196.8E-6,1.200,1.200,1.200
40.30E-9,1.200,1.200,581.2E-3,1.200,-3.102E-3,207.8E-6,197.1E-6,192.5E-6,1.200,1.200,1.200
40.31E-9,1.200,1.200,557.2E-3,1.200,190.5E-6,202.3E-6,190.9E-6,186.7E-6,1.200,1.200,1.200
40.31E-9,1.200,1.200,539.3E-3,1.200,5.184E-3,197.4E-6,185.5E-6,182.1E-6,1.200,1.200,1.200
40.31E-9,1.200,1.200,521.6E-3,1.200,11.69E-3,192.5E-6,180.3E-6,177.6E-6,1.200,1.200,1.200
40.32E-9,1.200,1.200,498.5E-3,1.200,21.52E-3,186.3E-6,173.9E-6,171.9E-6,1.200,1.200,1.200
40.32E-9,1.200,1.200,477.1E-3,1.200,31.44E-3,180.9E-6,168.5E-6,166.9E-6,1.200,1.200,1.200
40.32E-9,1.200,1.200,455.1E-3,1.200,42.02E-3,175.7E-6,163.4E-6,162.0E-6,1.200,1.200,1.200
40.33E-9,1.200,1.200,430.2E-3,1.200,54.13E-3,170.4E-6,158.2E-6,156.7E-6,1.200,1.200,1.200
40.33E-9,1.200,1.200,400.3E-3,1.200,68.75E-3,164.6E-6,152.6E-6,150.8E-6,1.200,1.200,1.200
40.34E-9,1.200,1.200,361.4E-3,1.200,87.84E-3,158.1E-6,146.4E-6,143.9E-6,1.200,1.200,1.200
40.35E-9,1.200,1.200,327.0E-3,1.200,104.6E-3,154.2E-6,142.5E-6,139.1E-6,1.200,1.200,1.200
40.35E-9,1.200,1.200,296.8E-3,1.200,119.4E-3,153.1E-6,141.4E-6,136.9E-6,1.200,1.200,1.200
40.35E-9,1.200,1.200,271.6E-3,1.200,131.6E-3,154.1E-6,142.3E-6,136.9E-6,1.200,1.200,1.200
40.36E-9,1.200,1.200,246.3E-3,1.200,143.9E-3,156.7E-6,144.8E-6,138.4E-6,1.200,1.200,1.200
40.36E-9,1.200,1.200,226.2E-3,1.200,153.6E-3,160.0E-6,147.9E-6,140.9E-6,1.200,1.200,1.200
40.36E-9,1.200,1.200,214.3E-3,1.200,159.3E-3,162.5E-6,150.4E-6,142.8E-6,1.200,1.200,1.200
40.37E-9,1.200,1.200,203.8E-3,1.200,164.4E-3,165.0E-6,152.8E-6,144.9E-6,1.200,1.200,1.200
40.37E-9,1.200,1.200,193.2E-3,1.200,169.5E-3,167.8E-6,155.5E-6,147.2E-6,1.200,1.200,1.200
40.37E-9,1.200,1.200,180.7E-3,1.200,175.5E-3,171.5E-6,159.0E-6,150.2E-6,1.200,1.200,1.200
40.37E-9,1.200,1.200,169.4E-3,1.200,181.0E-3,175.2E-6,162.6E-6,153.3E-6,1.200,1.200,1.200
40.37E-9,1.200,1.200,160.7E-3,1.200,185.2E-3,178.4E-6,165.7E-6,156.0E-6,1.200,1.200,1.200
40.37E-9,1.200,1.200,151.8E-3,1.200,189.4E-3,181.7E-6,168.8E-6,158.7E-6,1.200,1.200,1.200
40.38E-9,1.200,1.200,138.8E-3,1.200,195.6E-3,186.4E-6,173.3E-6,162.8E-6,1.200,1.200,1.200
40.38E-9,1.200,1.200,128.6E-3,1.200,200.5E-3,190.1E-6,176.8E-6,165.9E-6,1.200,1.200,1.200
40.38E-9,1.200,1.200,116.9E-3,1.200,206.1E-3,194.1E-6,180.5E-6,169.4E-6,1.200,1.200,1.200
40.38E-9,1.200,1.200,101.9E-3,1.200,213.3E-3,198.8E-6,185.0E-6,173.5E-6,1.200,1.200,1.200
40.39E-9,1.200,1.200,83.38E-3,1.200,222.1E-3,204.2E-6,190.0E-6,178.2E-6,1.200,1.200,1.200
40.39E-9,1.200,1.200,65.09E-3,1.200,230.8E-3,209.0E-6,194.4E-6,182.3E-6,1.200,1.200,1.200
40.39E-9,1.200,1.200,44.88E-3,1.200,240.4E-3,213.6E-6,198.7E-6,186.4E-6,1.200,1.200,1.200
40.40E-9,1.200,1.200,27.52E-3,1.200,248.6E-3,217.1E-6,202.0E-6,189.6E-6,1.200,1.200,1.200
40.40E-9,1.200,1.200,11.16E-3,1.200,256.4E-3,219.9E-6,204.7E-6,192.3E-6,1.200,1.200,1.200
40.40E-9,1.200,1.200,0.000,1.200,261.6E-3,221.4E-6,206.2E-6,193.9E-6,1.200,1.200,1.200
40.40E-9,1.200,1.200,0.000,1.200,265.4E-3,222.4E-6,207.2E-6,195.0E-6,1.200,1.200,1.200
40.40E-9,1.200,1.200,0.000,1.200,266.9E-3,222.8E-6,207.6E-6,195.4E-6,1.200,1.200,1.200
40.40E-9,1.200,1.200,0.000,1.200,269.9E-3,223.4E-6,208.3E-6,196.1E-6,1.200,1.200,1.200
40.40E-9,1.200,1.200,0.000,1.200,271.3E-3,223.7E-6,208.5E-6,196.4E-6,1.200,1.200,1.200
40.40E-9,1.200,1.200,0.000,1.200,274.1E-3,224.2E-6,209.0E-6,197.0E-6,1.200,1.200,1.200
40.41E-9,1.200,1.200,0.000,1.200,279.6E-3,224.9E-6,209.8E-6,197.9E-6,1.200,1.200,1.200
40.41E-9,1.200,1.200,0.000,1.200,284.9E-3,225.4E-6,210.4E-6,198.6E-6,1.200,1.200,1.200
40.41E-9,1.200,1.200,0.000,1.200,289.5E-3,225.6E-6,210.7E-6,199.1E-6,1.200,1.200,1.200
40.41E-9,1.200,1.200,0.000,1.200,293.8E-3,225.8E-6,211.0E-6,199.4E-6,1.200,1.200,1.200
40.41E-9,1.200,1.200,0.000,1.200,296.1E-3,226.0E-6,211.2E-6,199.7E-6,1.200,1.200,1.200
40.41E-9,1.200,1.200,0.000,1.200,299.5E-3,226.3E-6,211.5E-6,200.1E-6,1.200,1.200,1.200
40.41E-9,1.200,1.200,0.000,1.200,302.2E-3,226.7E-6,211.7E-6,200.4E-6,1.200,1.200,1.200
40.42E-9,1.200,1.200,0.000,1.200,305.8E-3,227.2E-6,211.8E-6,200.8E-6,1.200,1.200,1.200
40.42E-9,1.200,1.200,0.000,1.200,309.0E-3,227.6E-6,211.7E-6,201.2E-6,1.200,1.200,1.200
40.42E-9,1.200,1.200,0.000,1.200,312.7E-3,228.0E-6,211.3E-6,201.6E-6,1.200,1.200,1.200
40.42E-9,1.200,1.200,0.000,1.200,316.9E-3,228.4E-6,210.9E-6,202.0E-6,1.200,1.200,1.200
40.42E-9,1.200,1.200,0.000,1.200,322.5E-3,228.8E-6,210.3E-6,202.4E-6,1.200,1.200,1.200
40.42E-9,1.200,1.200,0.000,1.200,329.5E-3,229.2E-6,209.8E-6,202.7E-6,1.200,1.200,1.200
40.43E-9,1.200,1.200,0.000,1.200,337.1E-3,229.3E-6,211.5E-6,202.8E-6,1.200,1.200,1.200
40.43E-9,1.200,1.200,0.000,1.200,345.0E-3,228.9E-6,220.0E-6,202.4E-6,1.200,1.200,1.200
40.43E-9,1.200,1.200,0.000,1.200,352.7E-3,228.0E-6,236.2E-6,201.8E-6,1.200,1.200,1.200
40.44E-9,1.200,1.200,0.000,1.200,359.7E-3,227.3E-6,255.1E-6,201.2E-6,1.200,1.200,1.200
40.44E-9,1.200,1.200,0.000,1.200,366.3E-3,226.6E-6,273.6E-6,200.6E-6,1.200,1.200,1.200
40.44E-9,1.200,1.200,0.000,1.200,372.6E-3,225.9E-6,290.2E-6,200.1E-6,1.200,1.200,1.200
40.44E-9,1.200,1.200,0.000,1.200,379.3E-3,225.0E-6,306.1E-6,199.4E-6,1.200,1.200,1.200
40.44E-9,1.200,1.200,0.000,1.200,386.8E-3,223.7E-6,321.6E-6,198.5E-6,1.200,1.200,1.200
40.45E-9,1.200,1.200,0.000,1.200,394.3E-3,222.1E-6,335.2E-6,197.3E-6,1.200,1.200,1.200
40.45E-9,1.200,1.200,0.000,1.200,402.1E-3,220.2E-6,347.6E-6,195.9E-6,1.200,1.200,1.200
40.45E-9,1.200,1.200,0.000,1.200,411.0E-3,217.5E-6,357.8E-6,193.8E-6,1.200,1.200,1.200
40.46E-9,1.200,1.200,0.000,1.200,421.3E-3,213.8E-6,349.6E-6,190.9E-6,1.200,1.200,1.200
40.46E-9,1.200,1.200,0.000,1.200,431.5E-3,209.7E-6,275.8E-6,187.6E-6,1.200,1.200,1.200
40.47E-9,1.200,1.200,0.000,1.200,441.9E-3,205.4E-6,50.65E-6,184.2E-6,1.200,1.200,1.200
40.47E-9,1.200,1.200,0.000,1.200,452.8E-3,201.3E-6,-433.1E-6,180.7E-6,1.200,1.200,1.200
40.47E-9,1.200,1.200,0.000,1.200,463.6E-3,197.5E-6,-1.180E-3,177.6E-6,1.200,1.200,1.200
40.48E-9,1.200,1.200,0.000,1.200,476.0E-3,193.5E-6,-2.335E-3,174.4E-6,1.200,1.200,1.200
40.48E-9,1.200,1.200,0.000,1.200,490.8E-3,189.1E-6,-3.971E-3,170.8E-6,1.200,1.200,1.200
40.49E-9,1.200,1.200,0.000,1.200,507.8E-3,183.6E-6,-4.966E-3,166.5E-6,1.200,1.200,1.200
40.50E-9,1.200,1.200,0.000,1.200,523.2E-3,176.5E-6,-1.929E-3,161.5E-6,1.200,1.200,1.200
40.50E-9,1.200,1.200,0.000,1.200,533.9E-3,170.5E-6,3.896E-3,157.4E-6,1.200,1.200,1.200
40.50E-9,1.200,1.200,0.000,1.200,545.6E-3,163.6E-6,13.34E-3,152.4E-6,1.200,1.200,1.200
40.51E-9,1.200,1.200,0.000,1.200,555.5E-3,157.9E-6,23.04E-3,148.0E-6,1.200,1.200,1.200
40.51E-9,1.200,1.200,0.000,1.200,566.2E-3,151.9E-6,34.62E-3,143.0E-6,1.200,1.200,1.200
40.52E-9,1.200,1.200,0.000,1.200,577.8E-3,146.0E-6,47.70E-3,137.7E-6,1.200,1.200,1.200
40.52E-9,1.200,1.200,0.000,1.200,590.3E-3,139.9E-6,62.28E-3,132.1E-6,1.200,1.200,1.200
40.53E-9,1.200,1.200,0.000,1.200,604.5E-3,133.5E-6,78.99E-3,125.9E-6,1.200,1.200,1.200
40.53E-9,1.200,1.200,0.000,1.200,622.7E-3,125.7E-6,100.5E-3,118.3E-6,1.200,1.200,1.200
40.54E-9,1.200,1.200,0.000,1.200,645.7E-3,116.5E-6,127.8E-3,109.2E-6,1.200,1.200,1.200
40.56E-9,1.200,1.200,0.000,1.200,680.3E-3,103.7E-6,169.2E-3,96.57E-6,1.200,1.200,1.200
40.58E-9,1.200,1.200,0.000,1.200,727.9E-3,88.12E-6,226.9E-3,81.15E-6,1.200,1.200,1.200
40.60E-9,1.200,1.200,0.000,1.200,793.5E-3,69.95E-6,308.7E-3,63.18E-6,1.200,1.200,1.200
40.64E-9,1.200,1.200,0.000,1.200,878.2E-3,51.09E-6,421.7E-3,44.53E-6,1.200,1.200,1.200
40.69E-9,1.200,1.200,0.000,1.200,970.6E-3,35.06E-6,562.3E-3,28.74E-6,1.200,1.200,1.200
40.76E-9,1.200,1.200,0.000,1.200,1.053,23.57E-6,718.7E-3,17.59E-6,1.200,1.200,1.200
40.80E-9,1.200,1.200,0.000,1.200,1.099,18.12E-6,830.6E-3,12.40E-6,1.200,1.200,1.200
40.85E-9,1.200,1.200,0.000,1.200,1.129,14.82E-6,920.2E-3,9.297E-6,1.200,1.200,1.200
40.90E-9,1.200,1.200,0.000,1.200,1.152,12.32E-6,998.9E-3,7.065E-6,1.200,1.200,1.200
40.95E-9,1.200,1.200,0.000,1.200,1.171,9.909E-6,1.072,5.168E-6,1.200,1.200,1.200
41.04E-9,1.200,1.200,0.000,1.200,1.187,6.966E-6,1.139,3.296E-6,1.200,1.200,1.200
41.13E-9,1.200,1.200,0.000,1.200,1.194,4.603E-6,1.172,2.065E-6,1.200,1.200,1.200
41.22E-9,1.200,1.200,0.000,1.200,1.197,2.984E-6,1.187,1.300E-6,1.200,1.200,1.200
41.31E-9,1.200,1.200,0.000,1.200,1.199,1.918E-6,1.194,821.1E-9,1.200,1.200,1.200
41.43E-9,1.200,1.200,0.000,1.200,1.199,1.236E-6,1.198,521.7E-9,1.200,1.200,1.200
41.57E-9,1.200,1.200,0.000,1.200,1.200,846.0E-9,1.199,351.8E-9,1.200,1.200,1.200
41.76E-9,1.200,1.200,0.000,1.200,1.200,674.4E-9,1.200,273.5E-9,1.200,1.200,1.200
42.04E-9,1.200,1.200,0.000,1.200,1.200,600.0E-9,1.200,235.8E-9,1.200,1.200,1.200
42.50E-9,1.200,1.200,0.000,1.200,1.200,557.0E-9,1.200,210.2E-9,1.200,1.200,1.200
43.16E-9,1.200,1.200,0.000,1.200,1.200,515.2E-9,1.200,187.6E-9,1.200,1.200,1.200
44.06E-9,1.200,1.200,0.000,1.200,1.200,493.1E-9,1.200,174.1E-9,1.200,1.200,1.200
45.30E-9,1.200,1.200,0.000,1.200,1.200,470.4E-9,1.200,162.2E-9,1.200,1.200,1.200
47.01E-9,1.200,1.200,0.000,1.200,1.200,460.7E-9,1.200,155.7E-9,1.200,1.200,1.200
48.61E-9,1.200,1.200,0.000,1.200,1.200,449.9E-9,1.200,150.6E-9,1.200,1.200,1.200
50.20E-9,1.200,1.200,0.000,1.200,1.200,448.9E-9,1.200,149.0E-9,1.200,1.200,1.200
50.21E-9,1.125,1.200,0.000,1.200,1.200,-1.877E-6,1.200,-1.468E-6,1.200,1.200,1.200
50.23E-9,1.006,1.200,0.000,1.200,1.200,-5.170E-6,1.200,-3.976E-6,1.200,1.200,1.200
50.24E-9,946.2E-3,1.200,0.000,1.200,1.200,-6.737E-6,1.200,-5.240E-6,1.200,1.200,1.200
50.26E-9,827.0E-3,1.200,0.000,1.200,1.200,-9.476E-6,1.200,-7.421E-6,1.200,1.200,1.200
50.28E-9,736.2E-3,1.200,0.000,1.200,1.200,-10.94E-6,1.200,-8.587E-6,1.200,1.200,1.200
50.30E-9,604.9E-3,1.200,0.000,1.200,1.200,-10.88E-6,1.200,-8.557E-6,1.200,1.200,1.200
50.31E-9,542.0E-3,1.200,0.000,1.200,1.200,-9.660E-6,1.200,-7.658E-6,1.200,1.200,1.200
50.32E-9,472.5E-3,1.200,0.000,1.200,1.200,-7.321E-6,1.200,-6.040E-6,1.200,1.200,1.200
50.33E-9,418.6E-3,1.200,0.000,1.200,1.200,-4.688E-6,1.200,-4.278E-6,1.200,1.200,1.200
50.33E-9,401.0E-3,1.200,0.000,1.200,1.200,-3.612E-6,1.200,-3.556E-6,1.200,1.200,1.200
50.34E-9,365.8E-3,1.200,0.000,1.200,1.200,-639.7E-9,1.200,-1.468E-6,1.200,1.200,1.200
50.34E-9,336.5E-3,1.200,0.000,1.200,1.200,3.481E-6,1.200,1.623E-6,1.200,1.200,1.200
50.35E-9,311.7E-3,1.200,0.000,1.200,1.200,8.587E-6,1.200,5.713E-6,1.200,1.200,1.200
50.35E-9,288.1E-3,1.200,0.000,1.200,1.200,14.48E-6,1.200,10.71E-6,1.200,1.200,1.200
50.36E-9,266.9E-3,1.200,0.000,1.200,1.200,19.94E-6,1.200,15.58E-6,1.200,1.200,1.200
50.36E-9,248.4E-3,1.200,0.000,1.200,1.200,24.65E-6,1.200,19.82E-6,1.200,1.200,1.200
50.36E-9,231.6E-3,1.200,0.000,1.200,1.200,28.90E-6,1.200,23.60E-6,1.200,1.200,1.200
50.36E-9,218.5E-3,1.200,0.000,1.200,1.200,32.16E-6,1.200,26.49E-6,1.200,1.200,1.200
50.37E-9,208.9E-3,1.200,0.000,1.200,1.200,34.39E-6,1.200,28.49E-6,1.200,1.200,1.200
50.37E-9,198.6E-3,1.200,0.000,1.200,1.200,36.61E-6,1.200,30.50E-6,1.200,1.200,1.200
50.37E-9,189.7E-3,1.200,0.000,1.200,1.200,38.46E-6,1.200,32.16E-6,1.200,1.200,1.200
50.37E-9,177.6E-3,1.200,0.000,1.200,1.200,40.95E-6,1.200,34.36E-6,1.200,1.200,1.200
50.37E-9,168.6E-3,1.200,0.000,1.200,1.200,42.80E-6,1.200,35.96E-6,1.200,1.200,1.200
50.37E-9,160.8E-3,1.200,0.000,1.200,1.200,44.39E-6,1.200,37.33E-6,1.200,1.200,1.200
50.37E-9,151.8E-3,1.200,0.000,1.200,1.200,46.23E-6,1.200,38.88E-6,1.200,1.200,1.200
50.38E-9,141.3E-3,1.200,0.000,1.200,1.200,48.36E-6,1.200,40.68E-6,1.200,1.200,1.200
50.38E-9,130.7E-3,1.200,0.000,1.200,1.200,50.50E-6,1.200,42.47E-6,1.200,1.200,1.200
50.38E-9,119.3E-3,1.200,0.000,1.200,1.200,52.79E-6,1.200,44.38E-6,1.200,1.200,1.200
50.38E-9,105.4E-3,1.200,0.000,1.200,1.200,55.69E-6,1.200,46.79E-6,1.200,1.200,1.200
50.38E-9,91.18E-3,1.200,0.000,1.200,1.200,58.81E-6,1.200,49.39E-6,1.200,1.200,1.200
50.39E-9,75.33E-3,1.200,0.000,1.200,1.200,62.45E-6,1.200,52.45E-6,1.200,1.200,1.200
50.39E-9,56.90E-3,1.200,0.000,1.200,1.200,66.79E-6,1.200,56.22E-6,1.200,1.200,1.200
50.39E-9,41.92E-3,1.200,0.000,1.200,1.200,70.18E-6,1.200,59.32E-6,1.200,1.200,1.200
50.40E-9,26.27E-3,1.200,0.000,1.200,1.200,73.55E-6,1.200,62.55E-6,1.200,1.200,1.200
50.40E-9,13.14E-3,1.200,0.000,1.200,1.200,76.21E-6,1.200,65.20E-6,1.200,1.200,1.200
50.40E-9,0.000,1.200,0.000,1.200,1.200,78.72E-6,1.200,67.77E-6,1.200,1.200,1.200
50.40E-9,0.000,1.200,0.000,1.200,1.200,80.42E-6,1.200,69.43E-6,1.200,1.200,1.200
50.40E-9,0.000,1.200,0.000,1.200,1.200,82.83E-6,1.200,71.91E-6,1.200,1.200,1.200
50.41E-9,0.000,1.200,0.000,1.200,1.200,85.10E-6,1.200,74.29E-6,1.200,1.200,1.200
50.41E-9,0.000,1.200,0.000,1.200,1.200,88.07E-6,1.200,77.26E-6,1.200,1.200,1.200
50.41E-9,0.000,1.200,0.000,1.200,1.200,91.23E-6,1.200,80.35E-6,1.200,1.200,1.200
50.41E-9,0.000,1.200,0.000,1.200,1.200,94.10E-6,1.200,83.14E-6,1.200,1.200,1.200
50.42E-9,0.000,1.200,0.000,1.200,1.200,97.45E-6,1.200,86.39E-6,1.200,1.200,1.200
50.42E-9,0.000,1.200,0.000,1.200,1.200,101.3E-6,1.200,90.17E-6,1.200,1.200,1.200
50.42E-9,0.000,1.200,0.000,1.200,1.200,104.1E-6,1.200,92.85E-6,1.200,1.200,1.200
50.43E-9,0.000,1.200,0.000,1.200,1.200,106.5E-6,1.200,95.28E-6,1.200,1.200,1.200
50.43E-9,0.000,1.200,0.000,1.200,1.200,109.5E-6,1.200,98.23E-6,1.200,1.200,1.200
50.43E-9,0.000,1.200,0.000,1.200,1.200,111.6E-6,1.200,100.2E-6,1.200,1.200,1.200
50.44E-9,0.000,1.200,0.000,1.200,1.200,113.5E-6,1.200,102.0E-6,1.200,1.200,1.200
