time (s),leafValue( VT("/A0") "Design_Point" 1 ) (V),leafValue( VT("/A1") "Design_Point" 1 ) (V),leafValue( VT("/B0") "Design_Point" 1 ) (V),leafValue( VT("/B1") "Design_Point" 1 ) (V),leafValue( VT("/O0") "Design_Point" 1 ) (V),leafValue( VT("/O1") "Design_Point" 1 ) (V),leafValue( VT("/O2") "Design_Point" 1 ) (V),leafValue( VT("/O3") "Design_Point" 1 ) (V),leafValue( VT("/V01") "Design_Point" 1 ) (V),leafValue( VT("/V2") "Design_Point" 1 ) (V),leafValue( VT("/V3") "Design_Point" 1 ) (V)
0.000,0.000,0.000,0.000,0.000,420.6E-9,420.2E-9,418.8E-9,133.1E-9,1.200,1.200,50.06E-9
11.27E-12,67.62E-3,67.62E-3,67.62E-3,67.62E-3,5.098E-6,4.971E-6,4.447E-6,2.775E-6,1.200,1.200,2.200E-6
22.11E-12,132.7E-3,132.7E-3,132.7E-3,132.7E-3,8.458E-6,8.146E-6,7.078E-6,4.707E-6,1.200,1.200,3.820E-6
35.76E-12,214.5E-3,214.5E-3,214.5E-3,214.5E-3,12.37E-6,11.84E-6,10.09E-6,6.956E-6,1.200,1.200,5.682E-6
49.18E-12,295.1E-3,295.1E-3,295.1E-3,295.1E-3,15.56E-6,14.87E-6,12.55E-6,8.839E-6,1.200,1.200,7.242E-6
63.00E-12,378.0E-3,378.0E-3,378.0E-3,378.0E-3,18.50E-6,17.65E-6,14.85E-6,10.67E-6,1.200,1.200,8.723E-6
74.68E-12,448.1E-3,448.1E-3,448.1E-3,448.1E-3,21.25E-6,20.29E-6,17.11E-6,12.52E-6,1.200,1.200,10.11E-6
83.85E-12,503.1E-3,503.1E-3,503.1E-3,503.1E-3,24.00E-6,22.96E-6,19.49E-6,14.60E-6,1.200,1.200,11.56E-6
93.77E-12,562.6E-3,562.6E-3,562.6E-3,562.6E-3,28.55E-6,27.41E-6,23.64E-6,18.32E-6,1.200,1.200,14.01E-6
101.5E-12,608.8E-3,608.8E-3,608.8E-3,608.8E-3,34.12E-6,32.90E-6,28.85E-6,23.08E-6,1.200,1.200,17.07E-6
109.1E-12,654.4E-3,654.4E-3,654.4E-3,654.4E-3,42.85E-6,41.51E-6,37.09E-6,30.53E-6,1.200,1.200,21.85E-6
114.6E-12,687.9E-3,687.9E-3,687.9E-3,687.9E-3,52.04E-6,50.57E-6,45.72E-6,38.29E-6,1.200,1.200,26.88E-6
118.9E-12,713.6E-3,713.6E-3,713.6E-3,713.6E-3,60.84E-6,59.24E-6,53.95E-6,45.74E-6,1.200,1.200,31.73E-6
124.6E-12,747.7E-3,747.7E-3,747.7E-3,747.7E-3,74.90E-6,73.09E-6,67.08E-6,57.70E-6,1.200,1.200,39.51E-6
128.7E-12,772.5E-3,772.5E-3,772.5E-3,772.5E-3,86.89E-6,84.88E-6,78.26E-6,67.95E-6,1.200,1.200,46.14E-6
134.4E-12,806.2E-3,806.2E-3,806.2E-3,806.2E-3,105.4E-6,103.1E-6,95.54E-6,83.84E-6,1.200,1.200,56.41E-6
138.5E-12,830.9E-3,830.9E-3,830.9E-3,830.9E-3,120.5E-6,118.0E-6,109.6E-6,96.84E-6,1.200,1.200,64.80E-6
142.5E-12,854.9E-3,854.9E-3,854.9E-3,854.9E-3,135.9E-6,133.1E-6,123.9E-6,110.1E-6,1.200,1.200,73.38E-6
145.8E-12,874.7E-3,874.7E-3,874.7E-3,874.7E-3,148.8E-6,145.8E-6,135.8E-6,121.4E-6,1.200,1.200,80.66E-6
150.2E-12,901.0E-3,901.0E-3,901.0E-3,901.0E-3,165.9E-6,162.6E-6,151.7E-6,136.5E-6,1.200,1.200,90.37E-6
154.1E-12,924.6E-3,924.6E-3,924.6E-3,924.6E-3,180.8E-6,177.3E-6,165.5E-6,149.7E-6,1.200,1.200,98.91E-6
158.1E-12,948.3E-3,948.3E-3,948.3E-3,948.3E-3,195.2E-6,191.3E-6,178.7E-6,162.4E-6,1.200,1.200,107.2E-6
161.8E-12,971.0E-3,971.0E-3,971.0E-3,971.0E-3,208.4E-6,204.3E-6,190.8E-6,174.0E-6,1.200,1.200,114.6E-6
165.4E-12,992.7E-3,992.7E-3,992.7E-3,992.7E-3,220.7E-6,216.3E-6,201.9E-6,184.5E-6,1.200,1.200,121.2E-6
169.3E-12,1.016,1.016,1.016,1.016,233.5E-6,228.9E-6,213.5E-6,195.5E-6,1.200,1.200,127.8E-6
171.9E-12,1.031,1.031,1.031,1.031,242.0E-6,237.2E-6,221.3E-6,202.7E-6,1.200,1.200,131.9E-6
174.6E-12,1.048,1.048,1.048,1.048,251.5E-6,246.5E-6,229.8E-6,210.6E-6,1.200,1.200,136.4E-6
176.8E-12,1.061,1.061,1.061,1.061,258.7E-6,253.6E-6,236.3E-6,216.8E-6,1.200,1.200,139.8E-6
179.2E-12,1.075,1.075,1.075,1.075,266.0E-6,260.8E-6,242.9E-6,223.1E-6,1.200,1.200,143.3E-6
181.5E-12,1.089,1.089,1.089,1.089,272.2E-6,266.8E-6,248.3E-6,228.4E-6,1.200,1.200,146.3E-6
183.9E-12,1.103,1.103,1.103,1.103,277.9E-6,272.5E-6,253.3E-6,233.3E-6,1.200,1.200,148.9E-6
186.0E-12,1.116,1.116,1.116,1.116,282.5E-6,276.8E-6,257.1E-6,237.0E-6,1.200,1.200,151.0E-6
188.0E-12,1.128,1.128,1.128,1.128,286.1E-6,280.4E-6,260.1E-6,240.0E-6,1.200,1.200,152.6E-6
190.1E-12,1.141,1.141,1.141,1.141,289.4E-6,283.5E-6,262.7E-6,242.7E-6,1.200,1.200,154.0E-6
192.0E-12,1.152,1.152,1.152,1.152,291.9E-6,286.0E-6,264.6E-6,244.6E-6,1.200,1.200,155.1E-6
194.0E-12,1.164,1.164,1.164,1.164,294.2E-6,288.2E-6,266.2E-6,246.4E-6,1.200,1.200,156.0E-6
196.2E-12,1.177,1.177,1.177,1.177,296.5E-6,290.5E-6,267.8E-6,248.0E-6,1.200,1.200,156.8E-6
198.5E-12,1.191,1.191,1.191,1.191,299.0E-6,292.8E-6,269.4E-6,249.7E-6,1.200,1.200,157.6E-6
200.0E-12,1.200,1.200,1.200,1.200,300.6E-6,294.4E-6,270.5E-6,250.8E-6,1.200,1.200,158.2E-6
200.9E-12,1.200,1.200,1.200,1.200,300.7E-6,294.4E-6,270.2E-6,251.0E-6,1.200,1.200,158.2E-6
202.6E-12,1.200,1.200,1.200,1.200,301.3E-6,295.0E-6,270.4E-6,251.6E-6,1.200,1.200,158.3E-6
204.3E-12,1.200,1.200,1.200,1.200,302.4E-6,296.1E-6,271.2E-6,252.5E-6,1.200,1.200,158.5E-6
206.1E-12,1.200,1.200,1.200,1.200,303.2E-6,297.0E-6,272.4E-6,253.3E-6,1.200,1.200,158.6E-6
208.0E-12,1.200,1.200,1.200,1.200,304.1E-6,297.9E-6,275.0E-6,254.3E-6,1.200,1.200,158.7E-6
210.0E-12,1.200,1.200,1.200,1.200,304.8E-6,298.6E-6,280.8E-6,255.2E-6,1.200,1.200,158.7E-6
212.1E-12,1.200,1.200,1.200,1.200,305.2E-6,299.0E-6,290.7E-6,256.0E-6,1.200,1.200,158.5E-6
214.4E-12,1.200,1.200,1.200,1.200,305.2E-6,299.2E-6,307.2E-6,256.8E-6,1.200,1.200,158.1E-6
216.8E-12,1.200,1.200,1.200,1.200,304.7E-6,298.7E-6,328.5E-6,257.2E-6,1.200,1.200,157.5E-6
219.6E-12,1.200,1.200,1.200,1.200,303.1E-6,297.3E-6,355.2E-6,257.0E-6,1.200,1.200,156.4E-6
221.9E-12,1.200,1.200,1.200,1.200,301.5E-6,295.8E-6,376.9E-6,256.3E-6,1.200,1.200,155.3E-6
224.4E-12,1.200,1.200,1.200,1.200,299.0E-6,293.5E-6,398.2E-6,254.9E-6,1.200,1.200,153.8E-6
227.5E-12,1.200,1.200,1.200,1.200,295.4E-6,290.0E-6,423.4E-6,252.6E-6,1.200,1.200,151.7E-6
230.5E-12,1.200,1.200,1.200,1.200,291.3E-6,286.1E-6,446.4E-6,249.7E-6,1.200,1.200,149.3E-6
233.3E-12,1.200,1.200,1.200,1.200,287.2E-6,282.1E-6,466.1E-6,246.7E-6,1.200,1.200,147.0E-6
236.6E-12,1.200,1.200,1.200,1.200,282.0E-6,277.2E-6,483.5E-6,242.7E-6,1.200,1.200,144.2E-6
240.3E-12,1.200,1.200,1.200,1.200,276.0E-6,271.3E-6,468.8E-6,237.9E-6,1.200,1.200,140.9E-6
244.4E-12,1.200,1.200,1.200,1.200,269.3E-6,264.9E-6,301.8E-6,232.5E-6,1.200,1.200,137.2E-6
248.7E-12,1.200,1.200,1.200,1.200,262.5E-6,258.7E-6,-257.0E-6,227.1E-6,1.200,1.200,133.5E-6
251.3E-12,1.200,1.200,1.200,1.200,259.0E-6,255.5E-6,-815.4E-6,224.4E-6,1.200,1.200,131.4E-6
254.2E-12,1.200,1.200,1.200,1.200,255.3E-6,252.5E-6,-1.661E-3,221.7E-6,1.200,1.200,129.3E-6
256.5E-12,1.200,1.200,1.200,1.200,252.8E-6,250.7E-6,-2.506E-3,220.0E-6,1.200,1.200,127.7E-6
258.8E-12,1.200,1.200,1.200,1.200,250.8E-6,249.4E-6,-3.387E-3,218.7E-6,1.200,1.200,126.4E-6
260.5E-12,1.200,1.200,1.200,1.200,249.4E-6,248.6E-6,-4.136E-3,217.9E-6,1.200,1.200,125.4E-6
263.7E-12,1.200,1.200,1.200,1.200,247.1E-6,247.3E-6,-5.491E-3,216.6E-6,1.200,1.200,123.8E-6
266.2E-12,1.200,1.200,1.200,1.200,245.2E-6,246.3E-6,-6.488E-3,215.6E-6,1.200,1.200,122.6E-6
269.7E-12,1.200,1.200,1.200,1.200,242.0E-6,244.2E-6,-7.190E-3,213.7E-6,1.200,1.200,120.8E-6
273.1E-12,1.200,1.200,1.200,1.200,238.2E-6,241.1E-6,-6.145E-3,211.3E-6,1.200,1.200,119.1E-6
276.3E-12,1.200,1.200,1.200,1.200,233.8E-6,237.3E-6,-2.974E-3,208.5E-6,1.200,1.200,117.4E-6
279.8E-12,1.200,1.200,1.200,1.200,228.1E-6,232.2E-6,3.236E-3,204.8E-6,1.200,1.200,115.3E-6
282.9E-12,1.200,1.200,1.200,1.200,222.8E-6,227.3E-6,10.37E-3,201.2E-6,1.200,1.200,113.3E-6
286.4E-12,1.200,1.200,1.200,1.200,217.0E-6,221.7E-6,19.94E-3,196.9E-6,1.200,1.200,110.9E-6
290.5E-12,1.200,1.200,1.200,1.200,210.5E-6,215.3E-6,32.28E-3,191.7E-6,1.200,1.200,108.0E-6
294.2E-12,1.200,1.200,1.200,1.200,205.5E-6,210.1E-6,43.97E-3,187.1E-6,1.200,1.200,105.4E-6
298.1E-12,1.200,1.200,1.200,1.200,201.1E-6,205.3E-6,56.34E-3,182.4E-6,1.200,1.200,102.9E-6
301.5E-12,1.200,1.200,1.200,1.200,197.8E-6,201.6E-6,67.48E-3,178.4E-6,1.200,1.200,100.8E-6
304.4E-12,1.200,1.200,1.200,1.200,195.3E-6,198.8E-6,77.08E-3,175.1E-6,1.200,1.200,99.03E-6
307.3E-12,1.200,1.200,1.200,1.200,193.1E-6,196.3E-6,86.33E-3,172.0E-6,1.200,1.200,97.35E-6
310.3E-12,1.200,1.200,1.200,1.200,190.9E-6,194.2E-6,96.12E-3,168.6E-6,1.200,1.200,95.62E-6
313.4E-12,1.200,1.200,1.200,1.200,188.7E-6,194.9E-6,106.3E-3,165.1E-6,1.200,1.200,93.96E-6
316.4E-12,1.200,1.200,1.200,1.200,186.1E-6,201.1E-6,116.1E-3,161.5E-6,1.200,1.200,92.42E-6
319.2E-12,1.200,1.200,1.200,1.200,183.5E-6,212.0E-6,125.2E-3,158.3E-6,1.200,1.200,90.95E-6
322.0E-12,1.200,1.200,1.200,1.200,180.8E-6,226.0E-6,134.3E-3,155.1E-6,1.200,1.200,89.40E-6
325.3E-12,1.200,1.200,1.200,1.200,177.5E-6,244.7E-6,144.8E-3,151.5E-6,1.200,1.200,87.50E-6
328.1E-12,1.200,1.200,1.200,1.200,174.7E-6,260.0E-6,154.0E-3,148.4E-6,1.200,1.200,85.78E-6
330.6E-12,1.200,1.200,1.200,1.200,172.6E-6,248.9E-6,162.0E-3,145.8E-6,1.200,1.200,84.35E-6
333.5E-12,1.200,1.200,1.200,1.200,171.1E-6,144.6E-6,171.2E-3,143.2E-6,1.200,1.200,82.88E-6
336.0E-12,1.200,1.200,1.200,1.200,170.6E-6,-54.81E-6,179.3E-3,141.2E-6,1.200,1.200,81.70E-6
338.5E-12,1.200,1.200,1.200,1.200,170.7E-6,-339.5E-6,187.2E-3,139.4E-6,1.200,1.200,80.60E-6
341.7E-12,1.200,1.200,1.200,1.200,171.0E-6,-814.1E-6,197.5E-3,137.0E-6,1.200,1.200,79.21E-6
344.8E-12,1.200,1.200,1.200,1.200,171.2E-6,-1.317E-3,207.2E-3,134.6E-6,1.200,1.200,77.94E-6
347.9E-12,1.200,1.200,1.200,1.200,171.1E-6,-1.575E-3,217.3E-3,131.9E-6,1.200,1.200,76.66E-6
351.7E-12,1.200,1.200,1.200,1.200,169.6E-6,-209.2E-6,229.3E-3,128.3E-6,1.200,1.200,75.16E-6
356.3E-12,1.200,1.200,1.200,1.200,165.5E-6,5.441E-3,243.9E-3,123.3E-6,1.200,1.200,73.14E-6
360.0E-12,1.200,1.200,1.200,1.200,160.9E-6,12.79E-3,255.4E-3,119.2E-6,1.200,1.200,71.30E-6
363.4E-12,1.200,1.200,1.200,1.200,156.4E-6,21.29E-3,266.3E-3,115.5E-6,1.200,1.200,69.42E-6
367.2E-12,1.200,1.200,1.200,1.200,151.4E-6,31.26E-3,277.9E-3,111.6E-6,1.200,1.200,67.32E-6
371.0E-12,1.200,1.200,1.200,1.200,146.5E-6,42.04E-3,289.9E-3,107.8E-6,1.200,1.200,65.16E-6
375.2E-12,1.200,1.200,1.200,1.200,141.3E-6,54.17E-3,303.0E-3,103.8E-6,1.200,1.200,62.80E-6
380.2E-12,1.200,1.200,1.200,1.200,135.5E-6,68.48E-3,318.3E-3,99.39E-6,1.200,1.200,60.14E-6
386.4E-12,1.200,1.200,1.200,1.200,128.6E-6,86.53E-3,337.5E-3,94.05E-6,1.200,1.200,56.92E-6
394.6E-12,1.200,1.200,1.200,1.200,120.0E-6,110.4E-3,362.8E-3,87.45E-6,1.200,1.200,52.94E-6
406.5E-12,1.200,1.200,1.200,1.200,108.8E-6,144.4E-3,398.6E-3,78.81E-6,1.200,1.200,47.72E-6
424.9E-12,1.200,1.200,1.200,1.200,93.55E-6,197.1E-3,453.7E-3,67.12E-6,1.200,1.200,40.67E-6
458.0E-12,1.200,1.200,1.200,1.200,71.72E-6,290.5E-3,549.9E-3,50.47E-6,1.200,1.200,30.63E-6
505.9E-12,1.200,1.200,1.200,1.200,49.87E-6,422.0E-3,681.1E-3,33.96E-6,1.200,1.200,20.63E-6
567.6E-12,1.200,1.200,1.200,1.200,32.57E-6,586.7E-3,832.3E-3,21.04E-6,1.200,1.200,12.66E-6
622.4E-12,1.200,1.200,1.200,1.200,23.57E-6,726.8E-3,943.6E-3,14.42E-6,1.200,1.200,8.325E-6
676.1E-12,1.200,1.200,1.200,1.200,18.31E-6,851.3E-3,1.027,10.52E-6,1.200,1.200,5.579E-6
741.1E-12,1.200,1.200,1.200,1.200,14.47E-6,974.0E-3,1.098,7.670E-6,1.200,1.200,3.537E-6
791.9E-12,1.200,1.200,1.200,1.200,12.25E-6,1.045,1.134,6.149E-6,1.200,1.200,2.547E-6
869.3E-12,1.200,1.200,1.200,1.200,9.271E-6,1.118,1.167,4.368E-6,1.200,1.200,1.603E-6
949.3E-12,1.200,1.200,1.200,1.200,6.566E-6,1.159,1.184,2.961E-6,1.200,1.200,1.041E-6
1.035E-9,1.200,1.200,1.200,1.200,4.346E-6,1.181,1.193,1.908E-6,1.200,1.200,700.8E-9
1.121E-9,1.200,1.200,1.200,1.200,2.839E-6,1.191,1.197,1.221E-6,1.200,1.200,501.2E-9
1.222E-9,1.200,1.200,1.200,1.200,1.826E-6,1.196,1.199,778.1E-9,1.200,1.200,377.3E-9
1.344E-9,1.200,1.200,1.200,1.200,1.201E-6,1.198,1.200,502.4E-9,1.200,1.200,291.4E-9
1.507E-9,1.200,1.200,1.200,1.200,881.3E-9,1.199,1.200,365.8E-9,1.200,1.200,238.1E-9
1.734E-9,1.200,1.200,1.200,1.200,730.9E-9,1.200,1.200,292.8E-9,1.200,1.200,194.3E-9
2.083E-9,1.200,1.200,1.200,1.200,659.0E-9,1.200,1.200,259.1E-9,1.200,1.200,162.2E-9
2.620E-9,1.200,1.200,1.200,1.200,587.7E-9,1.200,1.200,219.0E-9,1.200,1.200,128.9E-9
3.327E-9,1.200,1.200,1.200,1.200,548.3E-9,1.200,1.200,201.5E-9,1.200,1.200,110.5E-9
4.287E-9,1.200,1.200,1.200,1.200,507.8E-9,1.200,1.200,177.5E-9,1.200,1.200,91.55E-9
5.577E-9,1.200,1.200,1.200,1.200,490.1E-9,1.200,1.200,171.2E-9,1.200,1.200,83.04E-9
7.378E-9,1.200,1.200,1.200,1.200,465.0E-9,1.200,1.200,155.1E-9,1.200,1.200,71.36E-9
8.789E-9,1.200,1.200,1.200,1.200,463.3E-9,1.200,1.200,157.2E-9,1.200,1.200,70.38E-9
10.20E-9,1.200,1.200,1.200,1.200,450.5E-9,1.200,1.200,147.5E-9,1.200,1.200,64.53E-9
10.21E-9,1.125,1.200,1.200,1.200,-1.776E-6,1.200,1.200,-1.405E-6,1.200,1.200,-942.8E-9
10.23E-9,1.006,1.200,1.200,1.200,-4.981E-6,1.200,1.200,-3.854E-6,1.200,1.200,-2.515E-6
10.24E-9,946.3E-3,1.200,1.200,1.200,-6.516E-6,1.200,1.200,-5.109E-6,1.200,1.200,-3.293E-6
10.26E-9,827.2E-3,1.200,1.200,1.200,-9.218E-6,1.200,1.200,-7.309E-6,1.200,1.200,-4.632E-6
10.28E-9,736.7E-3,1.200,1.200,1.200,-10.69E-6,1.200,1.200,-8.515E-6,1.200,1.200,-5.374E-6
10.30E-9,605.4E-3,1.200,1.200,1.200,-10.73E-6,1.200,1.200,-8.603E-6,1.200,1.200,-5.441E-6
10.31E-9,542.5E-3,1.200,1.200,1.200,-9.678E-6,1.200,1.200,-7.835E-6,1.200,1.200,-4.930E-6
10.32E-9,472.9E-3,1.200,1.200,1.200,-7.605E-6,1.200,1.200,-6.426E-6,1.200,1.200,-3.904E-6
10.33E-9,419.1E-3,1.200,1.200,1.200,-5.228E-6,1.200,1.200,-4.864E-6,1.200,1.200,-2.738E-6
10.33E-9,397.0E-3,1.200,1.200,1.200,-3.924E-6,1.200,1.200,-3.998E-6,1.200,1.200,-2.115E-6
10.34E-9,379.6E-3,1.200,1.200,1.200,-2.629E-6,1.200,1.200,-3.106E-6,1.200,1.200,-1.507E-6
10.34E-9,362.6E-3,1.200,1.200,1.200,-902.7E-9,1.200,1.200,-1.862E-6,1.200,1.200,-719.1E-9
10.34E-9,344.5E-3,1.200,1.200,1.200,1.705E-6,1.200,1.200,119.5E-9,1.200,1.200,454.9E-9
10.35E-9,327.8E-3,1.200,1.200,1.200,5.137E-6,1.200,1.200,2.824E-6,1.200,1.200,1.997E-6
10.35E-9,317.5E-3,1.200,1.200,1.200,7.739E-6,1.200,1.200,4.934E-6,1.200,1.200,3.185E-6
10.35E-9,305.0E-3,1.200,1.200,1.200,11.28E-6,1.200,1.200,7.900E-6,1.200,1.200,4.842E-6
10.35E-9,294.9E-3,1.200,1.200,1.200,14.50E-6,1.200,1.200,10.63E-6,1.200,1.200,6.355E-6
10.35E-9,287.3E-3,1.200,1.200,1.200,17.12E-6,1.200,1.200,12.87E-6,1.200,1.200,7.600E-6
10.35E-9,279.1E-3,1.200,1.200,1.200,19.97E-6,1.200,1.200,15.37E-6,1.200,1.200,8.985E-6
10.35E-9,270.9E-3,1.200,1.200,1.200,22.83E-6,1.200,1.200,17.91E-6,1.200,1.200,10.39E-6
10.36E-9,264.3E-3,1.200,1.200,1.200,25.23E-6,1.200,1.200,20.03E-6,1.200,1.200,11.56E-6
10.36E-9,256.0E-3,1.200,1.200,1.200,28.37E-6,1.200,1.200,22.77E-6,1.200,1.200,13.08E-6
10.36E-9,248.7E-3,1.200,1.200,1.200,31.21E-6,1.200,1.200,25.21E-6,1.200,1.200,14.44E-6
10.36E-9,240.5E-3,1.200,1.200,1.200,34.50E-6,1.200,1.200,28.00E-6,1.200,1.200,16.02E-6
10.36E-9,228.1E-3,1.200,1.200,1.200,39.55E-6,1.200,1.200,32.24E-6,1.200,1.200,18.47E-6
10.36E-9,218.1E-3,1.200,1.200,1.200,43.57E-6,1.200,1.200,35.60E-6,1.200,1.200,20.45E-6
10.37E-9,207.6E-3,1.200,1.200,1.200,47.74E-6,1.200,1.200,39.07E-6,1.200,1.200,22.50E-6
10.37E-9,197.2E-3,1.200,1.200,1.200,51.83E-6,1.200,1.200,42.42E-6,1.200,1.200,24.50E-6
10.37E-9,186.0E-3,1.200,1.200,1.200,56.32E-6,1.200,1.200,46.03E-6,1.200,1.200,26.68E-6
10.37E-9,177.8E-3,1.200,1.200,1.200,59.60E-6,1.200,1.200,48.62E-6,1.200,1.200,28.28E-6
10.37E-9,169.1E-3,1.200,1.200,1.200,63.02E-6,1.200,1.200,51.28E-6,1.200,1.200,29.94E-6
10.37E-9,161.7E-3,1.200,1.200,1.200,65.84E-6,1.200,1.200,53.45E-6,1.200,1.200,31.34E-6
10.37E-9,151.9E-3,1.200,1.200,1.200,69.43E-6,1.200,1.200,56.20E-6,1.200,1.200,33.13E-6
10.38E-9,140.9E-3,1.200,1.200,1.200,73.27E-6,1.200,1.200,59.10E-6,1.200,1.200,35.05E-6
10.38E-9,130.3E-3,1.200,1.200,1.200,76.75E-6,1.200,1.200,61.71E-6,1.200,1.200,36.80E-6
10.38E-9,118.9E-3,1.200,1.200,1.200,80.24E-6,1.200,1.200,64.27E-6,1.200,1.200,38.55E-6
10.38E-9,104.8E-3,1.200,1.200,1.200,84.37E-6,1.200,1.200,67.25E-6,1.200,1.200,40.59E-6
10.38E-9,90.60E-3,1.200,1.200,1.200,88.30E-6,1.200,1.200,70.05E-6,1.200,1.200,42.51E-6
10.39E-9,75.68E-3,1.200,1.200,1.200,92.26E-6,1.200,1.200,72.87E-6,1.200,1.200,44.42E-6
10.39E-9,58.98E-3,1.200,1.200,1.200,96.54E-6,1.200,1.200,75.99E-6,1.200,1.200,46.48E-6
10.39E-9,44.12E-3,1.200,1.200,1.200,100.1E-6,1.200,1.200,78.74E-6,1.200,1.200,48.22E-6
10.39E-9,30.36E-3,1.200,1.200,1.200,103.1E-6,1.200,1.200,81.21E-6,1.200,1.200,49.70E-6
10.40E-9,15.96E-3,1.200,1.200,1.200,105.8E-6,1.200,1.200,83.65E-6,1.200,1.200,51.09E-6
10.40E-9,7.979E-3,1.200,1.200,1.200,107.2E-6,1.200,1.200,84.91E-6,1.200,1.200,51.76E-6
10.40E-9,0.000,1.200,1.200,1.200,108.4E-6,1.200,1.200,86.08E-6,1.200,1.200,52.37E-6
10.40E-9,0.000,1.200,1.200,1.200,109.6E-6,1.200,1.200,87.16E-6,1.200,1.200,52.92E-6
10.40E-9,0.000,1.200,1.200,1.200,110.0E-6,1.200,1.200,87.53E-6,1.200,1.200,53.11E-6
10.40E-9,0.000,1.200,1.200,1.200,110.7E-6,1.200,1.200,88.22E-6,1.200,1.200,53.45E-6
10.40E-9,0.000,1.200,1.200,1.200,111.8E-6,1.200,1.200,89.44E-6,1.200,1.200,54.03E-6
10.41E-9,0.000,1.200,1.200,1.200,113.2E-6,1.200,1.200,90.93E-6,1.200,1.200,54.67E-6
10.41E-9,0.000,1.200,1.200,1.200,114.7E-6,1.200,1.200,92.74E-6,1.200,1.200,55.33E-6
10.41E-9,0.000,1.200,1.200,1.200,115.8E-6,1.200,1.200,94.35E-6,1.200,1.200,55.80E-6
10.42E-9,0.000,1.200,1.200,1.200,116.9E-6,1.200,1.200,95.79E-6,1.200,1.200,56.17E-6
10.42E-9,0.000,1.200,1.200,1.200,117.9E-6,1.200,1.200,97.31E-6,1.200,1.200,56.56E-6
10.42E-9,0.000,1.200,1.200,1.200,119.1E-6,1.200,1.200,99.02E-6,1.200,1.200,57.02E-6
10.43E-9,0.000,1.200,1.200,1.200,120.4E-6,1.200,1.200,101.2E-6,1.200,1.200,57.60E-6
10.43E-9,0.000,1.200,1.200,1.200,121.7E-6,1.200,1.200,103.3E-6,1.200,1.200,58.15E-6
10.43E-9,0.000,1.200,1.200,1.200,122.8E-6,1.200,1.200,105.3E-6,1.200,1.200,58.67E-6
10.43E-9,0.000,1.200,1.200,1.200,124.3E-6,1.200,1.200,107.7E-6,1.200,1.200,59.33E-6
10.44E-9,0.000,1.200,1.200,1.200,125.6E-6,1.200,1.200,109.8E-6,1.200,1.200,59.93E-6
10.44E-9,0.000,1.200,1.200,1.200,126.8E-6,1.200,1.200,111.8E-6,1.200,1.200,60.49E-6
10.44E-9,0.000,1.200,1.200,1.200,128.0E-6,1.200,1.200,114.0E-6,1.200,1.200,61.08E-6
10.45E-9,0.000,1.200,1.200,1.200,128.8E-6,1.200,1.200,115.8E-6,1.200,1.200,61.50E-6
10.45E-9,0.000,1.200,1.200,1.200,129.4E-6,1.200,1.200,117.2E-6,1.200,1.200,61.82E-6
10.45E-9,0.000,1.200,1.200,1.200,129.7E-6,1.200,1.200,118.4E-6,1.200,1.200,62.01E-6
10.46E-9,0.000,1.200,1.200,1.200,129.3E-6,1.200,1.200,119.2E-6,1.200,1.200,62.01E-6
10.46E-9,0.000,1.200,1.200,1.200,128.2E-6,1.200,1.200,119.3E-6,1.200,1.200,61.73E-6
10.46E-9,0.000,1.200,1.200,1.200,126.7E-6,1.200,1.200,118.8E-6,1.200,1.200,61.32E-6
10.47E-9,0.000,1.200,1.200,1.200,125.1E-6,1.200,1.200,118.0E-6,1.200,1.200,60.80E-6
10.47E-9,0.000,1.200,1.200,1.200,123.9E-6,1.200,1.200,117.3E-6,1.200,1.200,60.37E-6
10.47E-9,0.000,1.200,1.200,1.200,123.2E-6,1.200,1.200,116.8E-6,1.200,1.200,60.10E-6
10.47E-9,0.000,1.200,1.200,1.200,122.8E-6,1.200,1.200,116.5E-6,1.200,1.200,59.91E-6
10.48E-9,0.000,1.200,1.200,1.200,122.6E-6,1.200,1.200,116.2E-6,1.200,1.200,59.73E-6
10.48E-9,0.000,1.200,1.200,1.200,122.6E-6,1.200,1.200,116.0E-6,1.200,1.200,59.61E-6
10.48E-9,0.000,1.200,1.200,1.200,122.8E-6,1.200,1.200,115.9E-6,1.200,1.200,59.59E-6
10.48E-9,0.000,1.200,1.200,1.200,123.2E-6,1.200,1.200,115.8E-6,1.200,1.200,59.62E-6
10.48E-9,0.000,1.200,1.200,1.200,123.7E-6,1.200,1.200,115.8E-6,1.200,1.200,59.67E-6
10.48E-9,0.000,1.200,1.200,1.200,124.7E-6,1.200,1.200,116.0E-6,1.200,1.200,59.78E-6
10.48E-9,0.000,1.200,1.200,1.200,125.8E-6,1.200,1.200,116.1E-6,1.200,1.200,59.89E-6
10.48E-9,0.000,1.200,1.200,1.200,127.1E-6,1.200,1.200,116.4E-6,1.200,1.200,59.98E-6
10.49E-9,0.000,1.200,1.200,1.200,128.7E-6,1.200,1.200,116.6E-6,1.200,1.200,60.07E-6
10.49E-9,0.000,1.200,1.200,1.200,130.9E-6,1.200,1.200,116.8E-6,1.200,1.200,60.16E-6
10.49E-9,0.000,1.200,1.200,1.200,133.5E-6,1.200,1.200,116.8E-6,1.200,1.200,60.24E-6
