time (s),leafValue( VT("/A0") "Design_Point" 1 ) (V),leafValue( VT("/A1") "Design_Point" 1 ) (V),leafValue( VT("/B0") "Design_Point" 1 ) (V),leafValue( VT("/B1") "Design_Point" 1 ) (V),leafValue( VT("/O0") "Design_Point" 1 ) (V),leafValue( VT("/O1") "Design_Point" 1 ) (V),leafValue( VT("/O2") "Design_Point" 1 ) (V),leafValue( VT("/O3") "Design_Point" 1 ) (V),leafValue( VT("/V01") "Design_Point" 1 ) (V),leafValue( VT("/V2") "Design_Point" 1 ) (V),leafValue( VT("/V3") "Design_Point" 1 ) (V)
0.000,0.000,0.000,0.000,0.000,422.4E-9,421.9E-9,420.1E-9,134.0E-9,1.200,51.32E-9,51.55E-9
11.27E-12,67.62E-3,67.62E-3,67.62E-3,67.62E-3,5.108E-6,4.979E-6,4.448E-6,2.772E-6,1.200,2.141E-6,2.206E-6
22.11E-12,132.7E-3,132.7E-3,132.7E-3,132.7E-3,8.476E-6,8.161E-6,7.081E-6,4.697E-6,1.200,3.712E-6,3.832E-6
35.75E-12,214.5E-3,214.5E-3,214.5E-3,214.5E-3,12.40E-6,11.86E-6,10.09E-6,6.935E-6,1.200,5.514E-6,5.701E-6
49.17E-12,295.0E-3,295.0E-3,295.0E-3,295.0E-3,15.59E-6,14.89E-6,12.55E-6,8.806E-6,1.200,7.021E-6,7.266E-6
63.00E-12,378.0E-3,378.0E-3,378.0E-3,378.0E-3,18.52E-6,17.67E-6,14.84E-6,10.62E-6,1.200,8.452E-6,8.747E-6
74.68E-12,448.1E-3,448.1E-3,448.1E-3,448.1E-3,21.24E-6,20.28E-6,17.06E-6,12.43E-6,1.200,9.790E-6,10.12E-6
83.85E-12,503.1E-3,503.1E-3,503.1E-3,503.1E-3,23.93E-6,22.88E-6,19.39E-6,14.44E-6,1.200,11.18E-6,11.54E-6
93.77E-12,562.6E-3,562.6E-3,562.6E-3,562.6E-3,28.34E-6,27.19E-6,23.39E-6,18.03E-6,1.200,13.54E-6,13.92E-6
101.5E-12,608.8E-3,608.8E-3,608.8E-3,608.8E-3,33.73E-6,32.49E-6,28.44E-6,22.62E-6,1.200,16.48E-6,16.90E-6
109.1E-12,654.4E-3,654.4E-3,654.4E-3,654.4E-3,42.20E-6,40.85E-6,36.42E-6,29.83E-6,1.200,21.11E-6,21.55E-6
114.6E-12,687.9E-3,687.9E-3,687.9E-3,687.9E-3,51.13E-6,49.66E-6,44.81E-6,37.36E-6,1.200,25.99E-6,26.46E-6
118.9E-12,713.6E-3,713.6E-3,713.6E-3,713.6E-3,59.71E-6,58.10E-6,52.82E-6,44.59E-6,1.200,30.70E-6,31.20E-6
124.6E-12,747.7E-3,747.7E-3,747.7E-3,747.7E-3,73.43E-6,71.61E-6,65.61E-6,56.24E-6,1.200,38.27E-6,38.81E-6
128.8E-12,772.5E-3,772.5E-3,772.5E-3,772.5E-3,85.12E-6,83.12E-6,76.52E-6,66.22E-6,1.200,44.72E-6,45.30E-6
134.4E-12,806.2E-3,806.2E-3,806.2E-3,806.2E-3,103.2E-6,100.9E-6,93.38E-6,81.71E-6,1.200,54.72E-6,55.36E-6
138.5E-12,831.0E-3,831.0E-3,831.0E-3,831.0E-3,118.0E-6,115.4E-6,107.1E-6,94.38E-6,1.200,62.89E-6,63.57E-6
142.5E-12,854.9E-3,854.9E-3,854.9E-3,854.9E-3,132.9E-6,130.2E-6,121.0E-6,107.3E-6,1.200,71.24E-6,71.97E-6
145.8E-12,874.7E-3,874.7E-3,874.7E-3,874.7E-3,145.5E-6,142.5E-6,132.6E-6,118.3E-6,1.200,78.32E-6,79.08E-6
150.2E-12,901.0E-3,901.0E-3,901.0E-3,901.0E-3,162.0E-6,158.8E-6,147.9E-6,132.8E-6,1.200,87.73E-6,88.53E-6
154.1E-12,924.5E-3,924.5E-3,924.5E-3,924.5E-3,176.5E-6,172.9E-6,161.2E-6,145.6E-6,1.200,95.99E-6,96.81E-6
158.0E-12,948.3E-3,948.3E-3,948.3E-3,948.3E-3,190.2E-6,186.4E-6,173.9E-6,157.8E-6,1.200,103.9E-6,104.8E-6
161.8E-12,970.9E-3,970.9E-3,970.9E-3,970.9E-3,202.9E-6,198.9E-6,185.5E-6,168.9E-6,1.200,111.0E-6,111.9E-6
165.4E-12,992.6E-3,992.6E-3,992.6E-3,992.6E-3,214.6E-6,210.3E-6,196.1E-6,178.9E-6,1.200,117.3E-6,118.3E-6
169.3E-12,1.016,1.016,1.016,1.016,226.7E-6,222.2E-6,207.1E-6,189.3E-6,1.200,123.3E-6,124.5E-6
173.1E-12,1.039,1.039,1.039,1.039,238.9E-6,234.1E-6,218.1E-6,199.5E-6,1.200,129.0E-6,130.4E-6
176.4E-12,1.059,1.059,1.059,1.059,249.0E-6,244.0E-6,227.3E-6,208.1E-6,1.200,133.6E-6,135.2E-6
179.3E-12,1.076,1.076,1.076,1.076,257.0E-6,251.9E-6,234.5E-6,214.8E-6,1.200,137.2E-6,139.0E-6
181.7E-12,1.090,1.090,1.090,1.090,262.9E-6,257.6E-6,239.6E-6,219.8E-6,1.200,139.8E-6,141.8E-6
184.0E-12,1.104,1.104,1.104,1.104,267.6E-6,262.2E-6,243.8E-6,223.7E-6,1.200,141.9E-6,144.0E-6
186.8E-12,1.121,1.121,1.121,1.121,272.3E-6,266.7E-6,247.8E-6,227.4E-6,1.200,143.9E-6,146.1E-6
189.1E-12,1.135,1.135,1.135,1.135,275.6E-6,269.9E-6,250.5E-6,229.9E-6,1.200,145.1E-6,147.5E-6
191.5E-12,1.149,1.149,1.149,1.149,278.5E-6,272.7E-6,252.9E-6,232.0E-6,1.200,146.2E-6,148.6E-6
193.6E-12,1.162,1.162,1.162,1.162,280.6E-6,274.7E-6,254.7E-6,233.5E-6,1.200,146.9E-6,149.4E-6
195.8E-12,1.175,1.175,1.175,1.175,282.5E-6,276.5E-6,256.2E-6,234.7E-6,1.200,147.5E-6,150.0E-6
198.0E-12,1.188,1.188,1.188,1.188,284.3E-6,278.3E-6,257.7E-6,235.9E-6,1.200,148.0E-6,150.6E-6
199.0E-12,1.194,1.194,1.194,1.194,285.2E-6,279.1E-6,258.5E-6,236.4E-6,1.200,148.2E-6,150.9E-6
200.0E-12,1.200,1.200,1.200,1.200,286.1E-6,280.0E-6,259.3E-6,237.0E-6,1.200,148.5E-6,151.2E-6
201.1E-12,1.200,1.200,1.200,1.200,286.0E-6,279.9E-6,259.1E-6,237.0E-6,1.200,148.3E-6,151.1E-6
202.6E-12,1.200,1.200,1.200,1.200,286.4E-6,280.3E-6,259.3E-6,237.3E-6,1.200,148.3E-6,151.1E-6
204.2E-12,1.200,1.200,1.200,1.200,287.4E-6,281.2E-6,260.2E-6,238.0E-6,1.200,148.4E-6,151.2E-6
206.1E-12,1.200,1.200,1.200,1.200,288.4E-6,282.2E-6,261.2E-6,238.8E-6,1.200,148.5E-6,151.4E-6
208.1E-12,1.200,1.200,1.200,1.200,289.3E-6,283.2E-6,262.2E-6,239.7E-6,1.200,148.6E-6,151.5E-6
210.1E-12,1.200,1.200,1.200,1.200,290.2E-6,284.0E-6,263.1E-6,240.6E-6,1.200,148.6E-6,151.6E-6
212.1E-12,1.200,1.200,1.200,1.200,290.8E-6,284.7E-6,263.8E-6,241.4E-6,1.200,148.5E-6,151.6E-6
214.4E-12,1.200,1.200,1.200,1.200,291.2E-6,285.1E-6,264.4E-6,242.2E-6,1.200,148.3E-6,151.4E-6
216.8E-12,1.200,1.200,1.200,1.200,291.0E-6,285.0E-6,264.6E-6,242.8E-6,1.200,147.8E-6,150.9E-6
219.6E-12,1.200,1.200,1.200,1.200,290.0E-6,284.1E-6,264.1E-6,242.8E-6,1.200,147.0E-6,150.1E-6
221.9E-12,1.200,1.200,1.200,1.200,288.9E-6,283.0E-6,263.3E-6,242.4E-6,1.200,146.1E-6,149.2E-6
224.4E-12,1.200,1.200,1.200,1.200,286.9E-6,281.3E-6,261.9E-6,241.4E-6,1.200,144.8E-6,148.0E-6
227.5E-12,1.200,1.200,1.200,1.200,284.0E-6,278.6E-6,259.5E-6,239.6E-6,1.200,143.0E-6,146.2E-6
230.5E-12,1.200,1.200,1.200,1.200,280.5E-6,275.3E-6,256.6E-6,237.1E-6,1.200,140.9E-6,144.0E-6
233.3E-12,1.200,1.200,1.200,1.200,276.9E-6,271.9E-6,253.5E-6,234.3E-6,1.200,138.8E-6,141.9E-6
236.5E-12,1.200,1.200,1.200,1.200,272.1E-6,267.3E-6,249.3E-6,230.5E-6,1.200,136.1E-6,139.2E-6
240.2E-12,1.200,1.200,1.200,1.200,266.4E-6,261.7E-6,244.0E-6,225.6E-6,1.200,132.9E-6,136.0E-6
244.3E-12,1.200,1.200,1.200,1.200,259.7E-6,255.2E-6,237.8E-6,219.8E-6,1.200,129.4E-6,132.4E-6
247.3E-12,1.200,1.200,1.200,1.200,254.9E-6,250.0E-6,233.3E-6,215.5E-6,1.200,126.8E-6,129.8E-6
250.5E-12,1.200,1.200,1.200,1.200,250.4E-6,244.8E-6,229.3E-6,211.4E-6,1.200,124.3E-6,127.3E-6
253.4E-12,1.200,1.200,1.200,1.200,246.7E-6,240.3E-6,226.0E-6,207.9E-6,1.200,122.2E-6,125.1E-6
255.7E-12,1.200,1.200,1.200,1.200,244.2E-6,237.5E-6,223.8E-6,205.5E-6,1.200,120.6E-6,123.5E-6
257.3E-12,1.200,1.200,1.200,1.200,242.7E-6,236.0E-6,222.6E-6,204.0E-6,1.200,119.7E-6,122.5E-6
259.0E-12,1.200,1.200,1.200,1.200,241.3E-6,234.6E-6,221.4E-6,202.5E-6,1.200,118.7E-6,121.5E-6
260.9E-12,1.200,1.200,1.200,1.200,239.8E-6,234.5E-6,220.1E-6,200.9E-6,1.200,117.7E-6,120.6E-6
263.6E-12,1.200,1.200,1.200,1.200,237.6E-6,243.1E-6,218.0E-6,198.8E-6,1.200,116.5E-6,119.3E-6
266.0E-12,1.200,1.200,1.200,1.200,235.3E-6,267.7E-6,215.8E-6,196.7E-6,1.200,115.4E-6,118.3E-6
268.5E-12,1.200,1.200,1.200,1.200,232.7E-6,311.3E-6,213.5E-6,194.6E-6,1.200,114.3E-6,117.1E-6
271.0E-12,1.200,1.200,1.200,1.200,230.0E-6,362.3E-6,211.3E-6,192.6E-6,1.200,113.1E-6,115.9E-6
274.0E-12,1.200,1.200,1.200,1.200,226.9E-6,430.7E-6,208.6E-6,190.1E-6,1.200,111.5E-6,114.3E-6
276.7E-12,1.200,1.200,1.200,1.200,224.1E-6,496.5E-6,206.0E-6,187.7E-6,1.200,109.9E-6,112.7E-6
279.3E-12,1.200,1.200,1.200,1.200,221.7E-6,522.9E-6,203.8E-6,185.5E-6,1.200,108.4E-6,111.2E-6
281.8E-12,1.200,1.200,1.200,1.200,219.8E-6,360.6E-6,202.3E-6,183.8E-6,1.200,107.2E-6,109.9E-6
284.3E-12,1.200,1.200,1.200,1.200,218.7E-6,-129.7E-6,201.6E-6,182.3E-6,1.200,106.0E-6,108.8E-6
286.6E-12,1.200,1.200,1.200,1.200,217.9E-6,-890.0E-6,201.4E-6,181.2E-6,1.200,105.0E-6,107.7E-6
289.4E-12,1.200,1.200,1.200,1.200,217.3E-6,-2.071E-3,201.4E-6,179.8E-6,1.200,103.8E-6,106.5E-6
292.4E-12,1.200,1.200,1.200,1.200,216.5E-6,-3.486E-3,201.1E-6,178.1E-6,1.200,102.5E-6,105.2E-6
295.3E-12,1.200,1.200,1.200,1.200,215.4E-6,-4.787E-3,200.5E-6,176.2E-6,1.200,101.1E-6,103.8E-6
298.7E-12,1.200,1.200,1.200,1.200,213.1E-6,-5.299E-3,198.5E-6,173.4E-6,1.200,99.56E-6,102.2E-6
302.1E-12,1.200,1.200,1.200,1.200,209.4E-6,-3.482E-3,194.9E-6,169.8E-6,1.200,97.84E-6,100.5E-6
304.9E-12,1.200,1.200,1.200,1.200,205.1E-6,269.7E-6,190.9E-6,166.4E-6,1.200,96.23E-6,98.85E-6
307.6E-12,1.200,1.200,1.200,1.200,200.5E-6,5.542E-3,186.6E-6,163.0E-6,1.200,94.50E-6,97.08E-6
310.7E-12,1.200,1.200,1.200,1.200,195.1E-6,12.82E-3,181.6E-6,159.0E-6,1.200,92.40E-6,94.94E-6
313.9E-12,1.200,1.200,1.200,1.200,189.5E-6,21.36E-3,176.4E-6,154.9E-6,1.200,90.11E-6,92.59E-6
317.5E-12,1.200,1.200,1.200,1.200,183.3E-6,31.96E-3,170.6E-6,150.1E-6,1.200,87.39E-6,89.81E-6
321.4E-12,1.200,1.200,1.200,1.200,177.2E-6,43.48E-3,164.8E-6,145.2E-6,1.200,84.54E-6,86.88E-6
325.8E-12,1.200,1.200,1.200,1.200,170.4E-6,56.84E-3,158.5E-6,139.7E-6,1.200,81.32E-6,83.57E-6
331.1E-12,1.200,1.200,1.200,1.200,162.7E-6,73.04E-3,151.3E-6,133.2E-6,1.200,77.54E-6,79.69E-6
337.8E-12,1.200,1.200,1.200,1.200,153.4E-6,93.74E-3,142.5E-6,125.4E-6,1.200,72.91E-6,74.94E-6
347.2E-12,1.200,1.200,1.200,1.200,141.2E-6,122.3E-3,131.2E-6,115.1E-6,1.200,66.91E-6,68.77E-6
360.2E-12,1.200,1.200,1.200,1.200,125.9E-6,161.7E-3,116.8E-6,102.2E-6,1.200,59.32E-6,60.98E-6
376.0E-12,1.200,1.200,1.200,1.200,109.4E-6,209.1E-3,101.5E-6,88.31E-6,1.200,51.23E-6,52.67E-6
395.3E-12,1.200,1.200,1.200,1.200,92.35E-6,266.1E-3,85.53E-6,73.96E-6,1.200,42.87E-6,44.07E-6
420.8E-12,1.200,1.200,1.200,1.200,73.89E-6,340.4E-3,68.30E-6,58.51E-6,1.200,33.89E-6,34.84E-6
456.6E-12,1.200,1.200,1.200,1.200,54.31E-6,442.1E-3,50.07E-6,42.22E-6,1.200,24.44E-6,25.13E-6
509.5E-12,1.200,1.200,1.200,1.200,34.91E-6,586.2E-3,32.05E-6,26.23E-6,1.200,15.17E-6,15.60E-6
565.3E-12,1.200,1.200,1.200,1.200,22.53E-6,728.6E-3,20.66E-6,16.17E-6,1.200,9.285E-6,9.558E-6
613.1E-12,1.200,1.200,1.200,1.200,16.21E-6,839.0E-3,14.96E-6,11.02E-6,1.200,6.186E-6,6.371E-6
657.5E-12,1.200,1.200,1.200,1.200,12.56E-6,927.4E-3,11.73E-6,8.004E-6,1.200,4.306E-6,4.437E-6
704.3E-12,1.200,1.200,1.200,1.200,10.09E-6,1.003,9.588E-6,5.952E-6,1.200,3.002E-6,3.095E-6
766.4E-12,1.200,1.200,1.200,1.200,7.833E-6,1.077,7.603E-6,4.191E-6,1.200,1.917E-6,1.977E-6
859.4E-12,1.200,1.200,1.200,1.200,5.407E-6,1.144,5.344E-6,2.591E-6,1.200,1.056E-6,1.090E-6
947.7E-12,1.200,1.200,1.200,1.200,3.666E-6,1.174,3.625E-6,1.654E-6,1.200,661.8E-9,684.2E-9
1.036E-9,1.200,1.200,1.200,1.200,2.481E-6,1.188,2.423E-6,1.085E-6,1.200,463.7E-9,479.3E-9
1.129E-9,1.200,1.200,1.200,1.200,1.686E-6,1.195,1.613E-6,721.1E-9,1.200,345.2E-9,357.0E-9
1.243E-9,1.200,1.200,1.200,1.200,1.179E-6,1.198,1.096E-6,498.9E-9,1.200,274.2E-9,283.2E-9
1.389E-9,1.200,1.200,1.200,1.200,869.3E-9,1.199,789.5E-9,360.7E-9,1.200,220.8E-9,228.0E-9
1.589E-9,1.200,1.200,1.200,1.200,731.8E-9,1.200,660.8E-9,299.3E-9,1.200,188.4E-9,194.0E-9
1.881E-9,1.200,1.200,1.200,1.200,647.0E-9,1.200,591.5E-9,254.6E-9,1.200,155.2E-9,159.8E-9
2.357E-9,1.200,1.200,1.200,1.200,596.5E-9,1.200,554.0E-9,228.4E-9,1.200,130.7E-9,134.0E-9
3.039E-9,1.200,1.200,1.200,1.200,539.1E-9,1.200,509.0E-9,196.6E-9,1.200,105.6E-9,108.2E-9
3.969E-9,1.200,1.200,1.200,1.200,515.0E-9,1.200,491.5E-9,184.6E-9,1.200,93.52E-9,95.33E-9
5.246E-9,1.200,1.200,1.200,1.200,480.7E-9,1.200,464.3E-9,165.2E-9,1.200,78.79E-9,80.28E-9
7.026E-9,1.200,1.200,1.200,1.200,472.5E-9,1.200,459.0E-9,161.7E-9,1.200,74.01E-9,75.02E-9
8.613E-9,1.200,1.200,1.200,1.200,453.7E-9,1.200,443.7E-9,150.7E-9,1.200,66.39E-9,67.37E-9
10.20E-9,1.200,1.200,1.200,1.200,457.4E-9,1.200,447.4E-9,153.6E-9,1.200,67.04E-9,67.76E-9
10.21E-9,1.125,1.200,1.200,1.200,-1.765E-6,1.200,-1.553E-6,-1.387E-6,1.200,-904.9E-9,-936.4E-9
10.23E-9,1.006,1.200,1.200,1.200,-4.932E-6,1.200,-4.331E-6,-3.782E-6,1.200,-2.406E-6,-2.491E-6
10.24E-9,946.5E-3,1.200,1.200,1.200,-6.440E-6,1.200,-5.652E-6,-4.997E-6,1.200,-3.143E-6,-3.255E-6
10.26E-9,827.6E-3,1.200,1.200,1.200,-9.086E-6,1.200,-7.984E-6,-7.112E-6,1.200,-4.408E-6,-4.567E-6
10.28E-9,737.2E-3,1.200,1.200,1.200,-10.52E-6,1.200,-9.234E-6,-8.263E-6,1.200,-5.108E-6,-5.292E-6
10.30E-9,606.2E-3,1.200,1.200,1.200,-10.54E-6,1.200,-9.214E-6,-8.309E-6,1.200,-5.166E-6,-5.350E-6
10.31E-9,543.4E-3,1.200,1.200,1.200,-9.493E-6,1.200,-8.298E-6,-7.536E-6,1.200,-4.676E-6,-4.841E-6
10.32E-9,473.7E-3,1.200,1.200,1.200,-7.427E-6,1.200,-6.582E-6,-6.128E-6,1.200,-3.695E-6,-3.819E-6
10.33E-9,419.9E-3,1.200,1.200,1.200,-5.069E-6,1.200,-4.656E-6,-4.581E-6,1.200,-2.582E-6,-2.662E-6
10.33E-9,397.6E-3,1.200,1.200,1.200,-3.758E-6,1.200,-3.571E-6,-3.712E-6,1.200,-1.979E-6,-2.035E-6
10.34E-9,380.2E-3,1.200,1.200,1.200,-2.474E-6,1.200,-2.480E-6,-2.831E-6,1.200,-1.398E-6,-1.432E-6
10.34E-9,363.2E-3,1.200,1.200,1.200,-769.8E-9,1.200,-984.1E-9,-1.606E-6,1.200,-648.2E-9,-653.7E-9
10.34E-9,345.0E-3,1.200,1.200,1.200,1.825E-6,1.200,1.368E-6,361.1E-9,1.200,478.7E-9,514.4E-9
10.35E-9,328.4E-3,1.200,1.200,1.200,5.208E-6,1.200,4.505E-6,3.024E-6,1.200,1.946E-6,2.034E-6
10.35E-9,318.1E-3,1.200,1.200,1.200,7.803E-6,1.200,6.930E-6,5.127E-6,1.200,3.089E-6,3.218E-6
10.35E-9,305.3E-3,1.200,1.200,1.200,11.37E-6,1.200,10.27E-6,8.116E-6,1.200,4.700E-6,4.888E-6
10.35E-9,295.4E-3,1.200,1.200,1.200,14.55E-6,1.200,13.27E-6,10.81E-6,1.200,6.143E-6,6.383E-6
10.35E-9,287.9E-3,1.200,1.200,1.200,17.10E-6,1.200,15.67E-6,12.99E-6,1.200,7.307E-6,7.589E-6
10.35E-9,279.6E-3,1.200,1.200,1.200,19.96E-6,1.200,18.37E-6,15.50E-6,1.200,8.647E-6,8.979E-6
10.35E-9,271.6E-3,1.200,1.200,1.200,22.76E-6,1.200,21.01E-6,17.99E-6,1.200,9.975E-6,10.36E-6
10.36E-9,264.4E-3,1.200,1.200,1.200,25.33E-6,1.200,23.43E-6,20.26E-6,1.200,11.19E-6,11.61E-6
10.36E-9,256.0E-3,1.200,1.200,1.200,28.50E-6,1.200,26.41E-6,23.03E-6,1.200,12.67E-6,13.14E-6
10.36E-9,248.7E-3,1.200,1.200,1.200,31.34E-6,1.200,29.06E-6,25.47E-6,1.200,13.98E-6,14.51E-6
10.36E-9,240.6E-3,1.200,1.200,1.200,34.56E-6,1.200,32.07E-6,28.21E-6,1.200,15.48E-6,16.06E-6
10.36E-9,231.1E-3,1.200,1.200,1.200,38.38E-6,1.200,35.61E-6,31.42E-6,1.200,17.27E-6,17.92E-6
10.36E-9,221.0E-3,1.200,1.200,1.200,42.37E-6,1.200,39.26E-6,34.77E-6,1.200,19.15E-6,19.87E-6
10.36E-9,210.6E-3,1.200,1.200,1.200,46.45E-6,1.200,42.97E-6,38.18E-6,1.200,21.09E-6,21.88E-6
10.37E-9,201.1E-3,1.200,1.200,1.200,50.19E-6,1.200,46.36E-6,41.27E-6,1.200,22.85E-6,23.71E-6
10.37E-9,193.9E-3,1.200,1.200,1.200,53.10E-6,1.200,48.97E-6,43.63E-6,1.200,24.21E-6,25.12E-6
10.37E-9,185.5E-3,1.200,1.200,1.200,56.47E-6,1.200,51.99E-6,46.32E-6,1.200,25.78E-6,26.74E-6
10.37E-9,177.7E-3,1.200,1.200,1.200,59.64E-6,1.200,54.81E-6,48.82E-6,1.200,27.25E-6,28.28E-6
10.37E-9,169.9E-3,1.200,1.200,1.200,62.73E-6,1.200,57.53E-6,51.23E-6,1.200,28.71E-6,29.79E-6
10.37E-9,162.5E-3,1.200,1.200,1.200,65.58E-6,1.200,60.02E-6,53.43E-6,1.200,30.07E-6,31.20E-6
10.37E-9,153.0E-3,1.200,1.200,1.200,69.07E-6,1.200,63.03E-6,56.10E-6,1.200,31.75E-6,32.95E-6
10.38E-9,142.0E-3,1.200,1.200,1.200,72.93E-6,1.200,66.31E-6,59.02E-6,1.200,33.61E-6,34.88E-6
10.38E-9,131.3E-3,1.200,1.200,1.200,76.42E-6,1.200,69.24E-6,61.63E-6,1.200,35.31E-6,36.64E-6
10.38E-9,120.1E-3,1.200,1.200,1.200,79.82E-6,1.200,72.04E-6,64.14E-6,1.200,36.95E-6,38.35E-6
10.38E-9,106.4E-3,1.200,1.200,1.200,83.72E-6,1.200,75.23E-6,66.93E-6,1.200,38.82E-6,40.29E-6
10.39E-9,88.29E-3,1.200,1.200,1.200,88.54E-6,1.200,79.16E-6,70.31E-6,1.200,41.08E-6,42.64E-6
10.39E-9,73.40E-3,1.200,1.200,1.200,92.38E-6,1.200,82.31E-6,73.00E-6,1.200,42.85E-6,44.48E-6
10.39E-9,55.49E-3,1.200,1.200,1.200,96.83E-6,1.200,86.04E-6,76.22E-6,1.200,44.92E-6,46.62E-6
10.39E-9,40.74E-3,1.200,1.200,1.200,100.2E-6,1.200,88.95E-6,78.87E-6,1.200,46.53E-6,48.29E-6
10.40E-9,26.99E-3,1.200,1.200,1.200,103.1E-6,1.200,91.48E-6,81.27E-6,1.200,47.91E-6,49.73E-6
10.40E-9,12.32E-3,1.200,1.200,1.200,105.9E-6,1.200,93.96E-6,83.71E-6,1.200,49.23E-6,51.09E-6
10.40E-9,6.162E-3,1.200,1.200,1.200,106.9E-6,1.200,94.92E-6,84.68E-6,1.200,49.72E-6,51.60E-6
10.40E-9,0.000,1.200,1.200,1.200,107.9E-6,1.200,95.85E-6,85.61E-6,1.200,50.19E-6,52.09E-6
10.40E-9,0.000,1.200,1.200,1.200,108.9E-6,1.200,96.82E-6,86.51E-6,1.200,50.64E-6,52.55E-6
10.40E-9,0.000,1.200,1.200,1.200,109.3E-6,1.200,97.20E-6,86.85E-6,1.200,50.81E-6,52.73E-6
10.40E-9,0.000,1.200,1.200,1.200,110.0E-6,1.200,97.87E-6,87.51E-6,1.200,51.13E-6,53.06E-6
10.40E-9,0.000,1.200,1.200,1.200,111.2E-6,1.200,98.99E-6,88.62E-6,1.200,51.66E-6,53.61E-6
10.41E-9,0.000,1.200,1.200,1.200,112.9E-6,1.200,100.6E-6,90.33E-6,1.200,52.44E-6,54.41E-6
10.41E-9,0.000,1.200,1.200,1.200,114.5E-6,1.200,102.3E-6,92.12E-6,1.200,53.19E-6,55.18E-6
10.41E-9,0.000,1.200,1.200,1.200,116.0E-6,1.200,103.9E-6,93.92E-6,1.200,53.86E-6,55.87E-6
10.41E-9,0.000,1.200,1.200,1.200,117.3E-6,1.200,105.4E-6,95.50E-6,1.200,54.39E-6,56.43E-6
10.42E-9,0.000,1.200,1.200,1.200,118.8E-6,1.200,107.0E-6,97.12E-6,1.200,54.96E-6,57.01E-6
10.42E-9,0.000,1.200,1.200,1.200,120.3E-6,1.200,108.7E-6,98.88E-6,1.200,55.61E-6,57.69E-6
10.42E-9,0.000,1.200,1.200,1.200,121.6E-6,1.200,110.1E-6,100.4E-6,1.200,56.18E-6,58.28E-6
10.42E-9,0.000,1.200,1.200,1.200,122.8E-6,1.200,111.4E-6,101.9E-6,1.200,56.74E-6,58.86E-6
10.43E-9,0.000,1.200,1.200,1.200,124.1E-6,1.200,112.8E-6,103.6E-6,1.200,57.34E-6,59.48E-6
10.43E-9,0.000,1.200,1.200,1.200,125.0E-6,1.200,113.7E-6,104.8E-6,1.200,57.77E-6,59.93E-6
10.43E-9,0.000,1.200,1.200,1.200,125.9E-6,1.200,114.7E-6,106.0E-6,1.200,58.20E-6,60.37E-6
10.43E-9,0.000,1.200,1.200,1.200,126.8E-6,1.200,115.6E-6,107.2E-6,1.200,58.65E-6,60.85E-6
10.44E-9,0.000,1.200,1.200,1.200,127.6E-6,1.200,116.3E-6,108.3E-6,1.200,59.14E-6,61.35E-6
10.44E-9,0.000,1.200,1.200,1.200,128.2E-6,1.200,116.8E-6,109.3E-6,1.200,59.62E-6,61.85E-6
10.44E-9,0.000,1.200,1.200,1.200,128.5E-6,1.200,117.1E-6,110.2E-6,1.200,60.10E-6,62.35E-6
10.44E-9,0.000,1.200,1.200,1.200,128.5E-6,1.200,117.1E-6,111.0E-6,1.200,60.49E-6,62.75E-6
10.45E-9,0.000,1.200,1.200,1.200,128.2E-6,1.200,116.8E-6,111.5E-6,1.200,60.72E-6,63.00E-6
10.45E-9,0.000,1.200,1.200,1.200,127.9E-6,1.200,116.4E-6,111.7E-6,1.200,60.83E-6,63.12E-6
10.45E-9,0.000,1.200,1.200,1.200,127.7E-6,1.200,116.2E-6,111.7E-6,1.200,60.85E-6,63.14E-6
10.45E-9,0.000,1.200,1.200,1.200,127.5E-6,1.200,116.1E-6,111.8E-6,1.200,60.85E-6,63.13E-6
10.45E-9,0.000,1.200,1.200,1.200,127.5E-6,1.200,116.2E-6,111.9E-6,1.200,60.84E-6,63.13E-6
10.45E-9,0.000,1.200,1.200,1.200,127.6E-6,1.200,116.2E-6,112.0E-6,1.200,60.87E-6,63.16E-6
10.45E-9,0.000,1.200,1.200,1.200,127.8E-6,1.200,116.5E-6,112.1E-6,1.200,60.92E-6,63.21E-6
10.46E-9,0.000,1.200,1.200,1.200,128.1E-6,1.200,116.8E-6,112.2E-6,1.200,60.98E-6,63.28E-6
10.46E-9,0.000,1.200,1.200,1.200,128.5E-6,1.200,117.4E-6,112.5E-6,1.200,61.07E-6,63.37E-6
10.46E-9,0.000,1.200,1.200,1.200,128.9E-6,1.200,118.1E-6,112.7E-6,1.200,61.15E-6,63.45E-6
10.46E-9,0.000,1.200,1.200,1.200,129.5E-6,1.200,118.9E-6,113.0E-6,1.200,61.21E-6,63.51E-6
10.46E-9,0.000,1.200,1.200,1.200,130.2E-6,1.200,119.9E-6,113.2E-6,1.200,61.24E-6,63.55E-6
10.46E-9,0.000,1.200,1.200,1.200,131.1E-6,1.200,121.0E-6,113.5E-6,1.200,61.26E-6,63.56E-6
10.46E-9,0.000,1.200,1.200,1.200,132.2E-6,1.200,122.4E-6,113.7E-6,1.200,61.22E-6,63.53E-6
10.47E-9,0.000,1.200,1.200,1.200,133.5E-6,1.200,123.8E-6,113.5E-6,1.200,61.13E-6,63.44E-6
10.47E-9,0.000,1.200,1.200,1.200,134.1E-6,1.200,124.1E-6,112.8E-6,1.200,60.99E-6,63.29E-6
